,0,1,after4_date
43,0.12229293076223545,0.061888191936785915,2009-10-05
44,0.05913896162551561,0.05337861073571367,2009-10-14
45,0.056505478365305686,0.07823849327897811,2009-10-22
46,0.09933618670043524,0.02494905391210558,2009-10-28
47,0.13707581373555938,0.03186153204398498,2009-11-02
48,0.04148518753406577,0.059237861640024064,2009-11-17
49,0.07059157526898202,0.023577778637545472,2009-11-27
50,0.05755154405810389,0.0496997770748046,2009-12-04
51,0.07615319832170031,0.08537604984732211,2009-12-24
52,0.10749026582726656,0.10013820080317146,2010-01-13
53,0.07169796514686828,0.01346905201821063,2010-01-16
54,0.08540539879971831,0.0710039338930323,2010-01-22
55,0.03155411662820779,0.049781398360118675,2010-01-23
56,0.12458287795029399,-0.025028506345388727,2010-02-08
57,0.11922794007486698,0.026987817184830894,2010-02-11
58,0.13745266442904486,0.03510123596923816,2010-02-12
59,0.168460006719999,0.07704958567297417,2010-02-27
60,0.08514491422477076,0.045787718190909425,2010-03-05
61,0.18377626957397517,0.14656282307465043,2010-03-13
62,0.1998573955198149,0.04329234850889521,2010-03-16
63,0.09941640684625243,0.023523540681278106,2010-03-18
64,0.2183472386419879,0.09580851174659234,2010-03-19
65,0.0649694060178332,0.004802603291367112,2010-03-24
66,0.1854613987218504,0.057777766293732935,2010-03-25
67,0.15556296537967307,0.047968920834797424,2010-03-30
68,0.20628097616029759,0.12418162847499263,2010-03-31
69,0.0649059101488359,0.004205233393199731,2010-04-02
70,0.13964618991008165,-0.0068983315889185924,2010-04-06
71,0.0933945944260925,0.049302493323272044,2010-04-07
72,0.12904856580719676,0.04254335788901255,2010-04-08
73,0.12596704361663857,0.07941789497732697,2010-04-10
74,0.18544189149514706,0.1138382392142295,2010-04-13
75,0.1538417228700583,-0.023616638540896216,2010-04-15
76,0.08430818852653411,0.047659878368545884,2010-04-17
77,0.14808501549395958,0.045624552266001164,2010-04-21
78,0.17440630197206097,0.12048948897929858,2010-04-22
79,0.14276474927270122,0.15590841820371099,2010-04-24
80,0.10441457146910446,-0.029865044771578045,2010-04-26
81,0.15257908946526388,0.14248780460265392,2010-04-28
82,0.07861694702339501,0.08301879986571073,2010-04-30
83,0.1227867239177952,0.16570899068637832,2010-05-01
84,0.11664013765641182,0.05482438807188843,2010-05-04
85,0.12294468134225921,-0.01469344702388475,2010-05-06
86,0.08408120049409773,0.07402761994168207,2010-05-14
87,0.09753626572166994,0.03868559889839059,2010-05-18
88,0.19935547763438508,0.11184529866243824,2010-05-20
89,0.15688302295312553,0.07797999747121873,2010-05-21
90,0.14703575296477553,0.012582953657836944,2010-05-25
91,0.24466920418311522,0.00737537336928179,2010-05-26
92,0.19856748076735545,-0.06599479657940995,2010-05-27
93,0.12939633374568413,-0.01887045388940169,2010-05-28
94,0.15250842082512706,-0.023777632412573156,2010-05-29
95,0.15652324011472377,0.04156381874685194,2010-06-03
96,0.1395043997507533,0.04708707945088898,2010-06-04
97,0.15765042532735038,0.06746410184529633,2010-06-05
98,0.13466529622397347,0.06823133287000348,2010-06-06
99,0.1311454996208623,0.020261976034158472,2010-06-09
100,0.023145582895696338,-0.0020765378335895887,2010-06-11
101,0.17892291343928063,0.035335807972741023,2010-06-15
102,0.12592321927924377,0.022253196287024546,2010-06-17
103,0.09332322416624653,0.10825322016219802,2010-06-21
104,0.07364576464494842,0.027091085066298724,2010-06-22
105,0.09965949477374192,0.0567212033738642,2010-06-23
106,0.05532201777602353,0.0022723846106351008,2010-06-25
107,0.10366295541569641,0.027608957569040325,2010-06-28
108,0.15991044218337636,0.11162195567958706,2010-07-01
109,0.09337384556110241,0.028086288284591854,2010-07-02
110,0.09268378529001219,0.05683133981104165,2010-07-03
111,0.18204708958459973,0.09003348269156353,2010-07-06
112,0.1282859400154439,0.06547183630545146,2010-07-15
113,0.1403135353115555,-0.008770264304748062,2010-07-20
114,0.06881644614945888,0.03769782857458137,2010-07-21
115,0.1587514736184661,0.029860468464821627,2010-07-30
116,0.07190239392315163,0.05264959522340355,2010-07-31
117,0.14103975710505842,0.0616838234197066,2010-08-04
118,0.030506090964135094,0.035071703994503343,2010-08-09
119,0.05619294951260514,0.08730064751821036,2010-08-12
120,0.10873859781161843,0.01430653342826917,2010-08-13
121,0.20145642352071486,0.161472374101764,2010-08-20
122,0.15138625465080724,0.13505776265736855,2010-08-23
123,0.10371497541738024,0.038930646238011964,2010-08-24
124,0.11280127836662451,0.06043858636481563,2010-08-27
125,0.06231718760122806,0.08180138016129329,2010-08-31
126,0.13954477614675379,0.002551606510290341,2010-09-01
127,0.17466303017393603,0.16356457927005047,2010-09-02
128,0.09330809511986342,0.08340092202463117,2010-09-03
129,0.1328098910878265,0.04561302795103572,2010-09-08
130,0.14873690586020094,0.08015569140270781,2010-09-10
131,0.20438196060471472,0.03690704483708147,2010-09-15
132,0.21677765811776445,0.1480159033594591,2010-09-17
133,0.08496824198981795,0.11092264497090859,2010-09-18
134,0.16843870720278523,0.1506748010752317,2010-09-24
135,0.10996468748911783,0.011468662175013354,2010-09-25
136,0.1736578183596574,0.12180407715181475,2010-10-01
137,0.03354676217847515,0.05985622530767368,2010-10-02
138,0.09788270791661133,0.00958149154655176,2010-10-06
139,0.1565783169443036,0.11299198155210216,2010-10-07
140,0.15927910345149474,0.20655387268868847,2010-10-14
141,0.04641189235199433,0.010300922977083725,2010-10-15
142,0.17528426516975829,0.13846358265166991,2010-10-22
143,0.12340981335350763,0.12979462966324876,2010-10-27
144,0.17267910710247644,0.06856943890009573,2010-10-29
145,0.13438544555270548,0.05534473287100023,2010-11-04
146,0.20871206153960858,0.15302415184881688,2010-11-05
147,0.2283979822561352,0.07189355840790586,2010-11-12
148,0.08553952656568634,0.044095055360841885,2010-11-16
149,0.2013883154643449,0.18436896424664473,2010-11-19
150,0.12938901567987965,0.0012212914700046565,2010-11-23
151,0.133409477365235,0.14917327872104308,2010-11-25
152,0.13209467607454484,-0.0012378988781038469,2010-11-30
153,0.2803369524605871,0.014446731261809993,2010-12-03
154,0.19174414120655775,0.06972225837187733,2010-12-10
155,0.09477060703961307,0.074397471164845,2010-12-14
156,0.09472469448489208,0.10156470724131435,2010-12-15
157,0.11513717426132047,0.13027835405620428,2010-12-16
158,0.03216594147965397,0.028646310311210777,2010-12-24
159,0.052652238700393685,0.014348141762299963,2010-12-31
160,0.10516117855700699,0.13063291160664486,2011-01-13
161,0.1102207406370442,0.15290758640333874,2011-01-14
162,0.10733186845300684,0.10232686834341513,2011-01-22
163,0.16494382285615242,-0.057082153081706985,2011-01-28
164,0.13264710165496504,0.14670111275515152,2011-01-31
165,0.15085017498001385,0.13588330044348373,2011-02-07
166,0.15055132228207008,0.12219965460640868,2011-02-11
167,0.09250835174182702,0.07790296719740525,2011-02-15
168,0.015898370193150446,0.014815041160582625,2011-02-16
169,0.16237724517280958,0.045680735381424344,2011-02-17
170,0.17985056929607005,0.030994190399734306,2011-02-18
171,0.06826763553695211,0.07650721223109982,2011-02-19
172,0.13563232275362086,0.09295137398253059,2011-02-23
173,0.05972133703877519,0.10528638620984064,2011-02-24
174,0.1390325464965969,0.10557761935352437,2011-03-01
175,0.0692386106570146,0.05141976046290815,2011-03-02
176,0.19432775848983147,0.15078080060687418,2011-03-03
177,0.06375317546662168,0.1429441428737876,2011-03-05
178,0.10551341565322224,0.09741599983095402,2011-03-08
179,0.09617343603620504,0.07957628438867742,2011-03-09
180,0.13140449545134614,-0.010226836125432634,2011-03-11
181,0.18821425164712702,0.13257890835351518,2011-03-12
182,0.1268556162096698,0.138763422140116,2011-03-15
183,0.1653451243786349,0.0869740011659256,2011-03-16
184,0.1709117296431366,0.05342391858924455,2011-03-17
185,0.18780718250011644,0.1202393883161555,2011-03-18
186,0.08559444555439892,0.04536123500126517,2011-03-21
187,0.26861705065243957,0.052453749307403985,2011-03-22
188,0.06540361990625551,0.03871788428984986,2011-03-23
189,0.13215312032837884,0.008880284178003545,2011-03-24
190,0.09410564452857398,0.17370234200758541,2011-03-29
191,0.1211139850642779,0.13140200425261692,2011-03-30
192,0.02609459865961304,0.06223289876493373,2011-03-31
193,0.23972922215733478,0.17536827989262604,2011-04-01
194,0.03528131640095577,0.02666002668945951,2011-04-13
195,0.07243305342789456,0.02868679625054992,2011-04-20
196,0.06514756622895927,-0.0037546411768204116,2011-04-26
197,0.16147732341410784,0.21702408688572894,2011-04-29
198,0.1163783068238627,0.12065063817283408,2011-05-03
199,0.054872532687413864,0.09521606573593921,2011-05-09
200,0.07157237036109868,0.05376893239581826,2011-05-13
201,0.09214183656561829,-0.01969794245485136,2011-05-14
202,0.060164521951098844,0.11289277855103139,2011-05-16
203,0.17971004049008601,0.03439266636212816,2011-05-17
204,0.12391180892124169,0.0034949216917894493,2011-05-18
205,0.10349697964073053,0.013021494472443287,2011-05-19
206,0.18731342194745904,0.0948515391322457,2011-05-21
207,0.16304203952570548,0.05501256983866506,2011-05-24
208,0.23058247763742848,0.042086198993697733,2011-05-27
209,0.11927581581829524,0.08759216750639438,2011-06-02
210,0.11901929814059838,0.04753881140514538,2011-06-03
211,0.1071629355789679,0.09245104601898782,2011-06-06
212,0.060360176257451784,0.06466443397097954,2011-06-08
213,0.04538419043542003,0.05020210896876165,2011-06-10
214,0.2065860623446023,0.1512588657017094,2011-06-15
215,0.1564761620512473,0.20217002054446825,2011-06-17
216,0.05496544573645542,0.024279632687457642,2011-06-20
217,0.2065853956693003,0.016426987500102172,2011-06-21
218,0.14122411152385667,0.03501024347327134,2011-06-22
219,0.11922711929832361,0.019260709882191637,2011-06-24
220,0.052068226277294245,0.006925441837157175,2011-06-25
221,0.11714174690073456,0.006435039388255617,2011-06-27
222,0.10475072724924232,0.04882460458410597,2011-06-28
223,0.10151797237485215,0.04943082191579476,2011-07-02
224,0.25463453545402803,-0.004178729019166846,2011-07-06
225,0.2733059484228559,-0.010852608891859673,2011-07-08
226,0.22228688521391865,-0.011607381666830636,2011-07-09
227,0.19025879068577273,-0.022770577978386965,2011-07-12
228,0.2224390396172982,-0.02680217671061292,2011-07-13
229,0.10789406202914113,-0.003452855614177199,2011-07-14
230,0.30623403055137083,0.033349439945130684,2011-07-15
231,0.12478867096976677,-0.008158507000767912,2011-07-16
232,0.10242964123781546,-0.002337957964447277,2011-07-18
233,0.1929288620980643,-0.022937293080958494,2011-07-19
234,0.203008786003079,6.459863998551805e-05,2011-07-20
235,0.2035479828426891,-0.045712586796495494,2011-07-21
236,0.101486483951527,-0.02305059843391789,2011-07-22
237,0.08538235874967103,0.019593172328926045,2011-07-23
238,0.23607258042468357,-0.015366243338561212,2011-07-25
239,0.1968867054636096,-0.05690998561458672,2011-07-26
240,0.21329858437884147,-0.017203955408692555,2011-07-27
241,0.2606817455190226,-0.0030809540517965067,2011-07-28
242,0.29601167712134185,0.12173220611416896,2011-07-29
243,0.2410017290836191,0.014040355656104243,2011-07-30
244,0.10979892119750922,-0.03999746480285197,2011-07-31
245,0.13706887538206777,-0.019045144044449895,2011-08-01
246,0.20544706824984918,-0.06554686268890686,2011-08-02
247,0.24202005348060782,-0.020582538457213743,2011-08-03
248,0.2718774107677355,0.09396039533845528,2011-08-04
249,0.1105612618816441,-0.04165180286687168,2011-08-05
250,0.162857729777766,0.017093432114283116,2011-08-06
251,0.15524060960906685,0.06197419044347529,2011-08-09
252,0.2031729472686835,-0.009193304061375994,2011-08-10
253,0.2368156347165329,-0.012567877172831598,2011-08-11
254,0.23088616314271007,0.008073410869380187,2011-08-12
255,0.2030956714379157,-0.03861117445865712,2011-08-13
256,0.13661746486938076,-0.014756855895218343,2011-08-14
257,0.24248808361827304,0.04515086596235627,2011-08-16
258,0.10742472161092483,0.06398455314487098,2011-08-17
259,0.17960083357286719,0.03393912949191009,2011-08-18
260,0.15781779010268357,0.0034429952017733176,2011-08-19
261,0.234492830036481,0.021861659318295142,2011-08-20
262,0.181055724205518,-0.04532175672778956,2011-08-23
263,0.2006189791532927,-0.009760984676403135,2011-08-24
264,0.18475673726619363,-0.02466301800090084,2011-08-25
265,0.28799577942597315,-0.037052591841847456,2011-08-26
266,0.16980840126234623,-0.042483422627738056,2011-08-27
267,0.16963575166425837,-0.0034924547753896334,2011-08-30
268,0.18342362912366836,-0.0574864327918042,2011-08-31
269,0.2051553932524051,0.025033192446074118,2011-09-01
270,0.21364009098573447,0.001711658510286419,2011-09-02
271,0.1643017255907642,-0.04434636513423723,2011-09-03
272,0.2790466833646548,-0.05205089767096617,2011-09-07
273,0.12817082669987498,0.020693016660455768,2011-09-08
274,0.19703056569249003,-0.014200188574328351,2011-09-09
275,0.12026299690629369,-0.005306822230183668,2011-09-10
276,0.33782693414001935,0.03588457890074821,2011-09-13
277,0.25662195106458113,0.01575833686804158,2011-09-14
278,0.18524337747929992,0.03573467551275408,2011-09-15
279,0.1608021666289847,-0.024069139472318434,2011-09-16
280,0.3185513307595961,0.01728433222033451,2011-09-17
281,0.0308082695719224,0.05500166460928443,2011-09-19
282,0.2520633213862031,0.002359894397246612,2011-09-20
283,0.2528013759084699,-0.011152905718734528,2011-09-21
284,0.2245309565861371,0.003910102007968989,2011-09-22
285,0.18905701635297803,-0.042837782129557925,2011-09-23
286,0.1313707194039757,-0.031440310547404156,2011-09-24
287,0.0703384338836413,-0.022259373181775892,2011-09-26
288,0.08215762961458492,0.007704217687893092,2011-09-27
289,0.24587097928857352,-0.007118825989738756,2011-09-28
290,0.26430507050035845,0.013155549015931038,2011-09-29
291,0.3296468483683286,-0.026178099009145826,2011-09-30
292,0.2684560392517708,-0.06556052733173907,2011-10-01
293,0.13803876746736393,-0.02109839175956882,2011-10-03
294,0.20295128856386832,0.09714412863380738,2011-10-04
295,0.24208179764466475,-0.01792099395253168,2011-10-05
296,0.24863631439059022,-0.06417044983950139,2011-10-06
297,0.1544298194342997,-0.038200889823642344,2011-10-07
298,0.30153297283504715,-0.05310822293029779,2011-10-08
299,0.11252529277816005,0.008605339137081253,2011-10-11
300,0.23819682379397825,-0.015725042457099225,2011-10-12
301,0.17105552559682202,-0.00412670483639342,2011-10-13
302,0.1718625476649717,0.10147679868773109,2011-10-14
303,0.20943166266825503,-0.08356882450924255,2011-10-15
304,0.14897604416608015,0.00753052426076785,2011-10-16
305,0.18430547468658914,0.08366159117081176,2011-10-17
306,0.23427127869478653,-0.036348361040424444,2011-10-18
307,0.288523291449851,0.0083109214073896,2011-10-19
308,0.18022965571278807,0.014931880108281803,2011-10-20
309,0.34831196755647825,-0.04029010630631132,2011-10-21
310,0.20216535900123755,-0.05854184961043691,2011-10-22
311,0.32489996811210115,-0.05227658549371762,2011-10-25
312,0.2873557145658797,0.03463755030959524,2011-10-26
313,0.32937754113470813,0.029542357040059957,2011-10-27
314,0.2352712502879634,-0.02346297364499326,2011-10-28
315,0.08735245014712856,-0.0014634304431829824,2011-10-29
316,0.03604742388261824,0.0027960313537360587,2011-11-01
317,0.30196458945522,-0.0718848062072559,2011-11-02
318,0.22673573379274942,-0.008564817402790793,2011-11-03
319,0.16463440561650958,-0.039762573066966914,2011-11-04
320,0.15267814021072196,-0.026801679459192426,2011-11-05
321,0.28888319709053484,-0.053351555791230895,2011-11-09
322,0.256053292947168,-0.035566141209736266,2011-11-10
323,0.2795846763937941,-0.05355394577298321,2011-11-11
324,0.2795278040526908,-0.011839757283246882,2011-11-12
325,0.2511748262247276,-0.038862698742051116,2011-11-15
326,0.32267885999612583,-0.05474937938955685,2011-11-16
327,0.23189059430910972,-0.05648003635749164,2011-11-17
328,0.23488674273783336,-0.05737051940602741,2011-11-18
329,0.21575351778539345,-0.030602650946172313,2011-11-19
330,0.16719213101916897,-0.05698564547418626,2011-11-21
331,0.2652526415496582,-0.0661108685810758,2011-11-22
332,0.28544555868071686,-0.004196303073216771,2011-11-23
333,0.106723349283346,0.013694552017961726,2011-11-24
334,0.05775771613286705,-0.00898219714666514,2011-11-28
335,0.30829775897978406,-0.005405712386967158,2011-11-29
336,0.2729671126097099,-0.016083067653266857,2011-11-30
337,0.2389739863334014,-0.03896608601059334,2011-12-01
338,0.2603141331516256,-0.05295552332979619,2011-12-02
339,0.30603033362971893,0.04013561683832066,2011-12-03
340,0.22606325627236665,0.028600312749276626,2011-12-06
341,0.33157979857027964,-0.05018320328228958,2011-12-07
342,0.2284713722932438,0.041299792415449135,2011-12-08
343,0.325669180175986,0.07856083375899875,2011-12-09
344,0.2960247959909007,0.03990887900818493,2011-12-10
345,0.259139621823339,-0.009989999612035427,2011-12-13
346,0.3657591676592126,0.04994454849924981,2011-12-14
347,0.441515878337362,0.10344393459153291,2011-12-15
348,0.3234638549237252,0.01909566008977342,2011-12-16
349,0.33725775201368063,0.06103193217204783,2011-12-17
350,0.23481018081677943,0.03384854406688048,2011-12-20
351,0.3893410113831998,-0.0579297818008408,2011-12-21
352,0.2922422248544193,-0.020169012754189055,2011-12-22
353,0.3805349518128702,-0.08139070527922224,2011-12-23
354,0.2669482816811117,-0.040403558249334476,2011-12-28
355,0.2973171936000326,-0.05165988967856696,2011-12-29
356,0.26516607141142085,0.008972785567814343,2011-12-30
357,0.2011603349696492,-0.0013473650309482406,2011-12-31
358,0.3358237951845636,0.007229728824060589,2012-01-04
359,0.32648811562417723,-0.003791493160515973,2012-01-05
360,0.30293711158323094,-0.04602697082159614,2012-01-06
361,0.2875187687379521,-0.06053125995003465,2012-01-07
362,0.315568365670385,-0.008209161369201,2012-01-10
363,0.38459879876377395,-0.06021470035024472,2012-01-11
364,0.2327682212354873,0.011173007579625721,2012-01-12
365,0.21568811520650275,-0.021076960150570128,2012-01-13
366,0.2660426586921915,-0.045248105852170574,2012-01-14
367,0.10001464455113351,-0.05201150849800747,2012-01-17
368,0.23469978158683208,-0.045637750916547495,2012-01-18
369,0.2336782981158695,-0.007944741978037875,2012-01-19
370,0.3161568265766034,-0.04113475253079446,2012-01-20
371,0.29279548337417727,-0.04226203304276641,2012-01-21
372,0.3073322064782536,-0.026029657441785717,2012-01-24
373,0.22848384451820494,-0.04152720599128488,2012-01-25
374,0.2953246523703433,0.0035450994759727164,2012-01-26
375,0.31517322029251554,-0.0017784981114679986,2012-01-27
376,0.30037289973233766,-0.013338073794851859,2012-01-28
377,0.2858811228226332,-0.08304997176921136,2012-01-31
378,0.36515805541765634,0.007323647641424409,2012-02-01
379,0.30602564370919616,0.03663620679367062,2012-02-02
380,0.09031275497837937,0.047454842302901805,2012-02-03
381,0.2887271468093453,0.02503381381827037,2012-02-04
382,0.2646241927313336,0.0005132329142310331,2012-02-06
383,0.352415177537233,-0.06920188907394655,2012-02-07
384,0.2771654643785648,-0.0005363029230618581,2012-02-08
385,0.38422135950017877,0.03412010757755541,2012-02-09
386,0.4142121760112652,0.007518241709194176,2012-02-10
387,0.34119508024456335,-0.0651892173206602,2012-02-11
388,0.23826321913290627,0.03641230749983807,2012-02-14
389,0.2915909012009592,-0.043257209814205506,2012-02-15
390,0.49425794202358087,0.051480892249736905,2012-02-16
391,0.30793452008012395,0.013410625408019796,2012-02-17
392,0.2889912606087607,0.05225845560963144,2012-02-18
393,0.3203434947381644,-0.04193675323700152,2012-02-22
394,0.37399096616293814,-0.05662121762752864,2012-02-23
395,0.34495508814178005,-0.015041756446936033,2012-02-24
396,0.2668702705240443,0.03006278821047537,2012-02-25
397,0.12637002307810083,-0.04403956129577219,2012-02-27
398,0.3034492067790609,-0.03855662943338877,2012-02-28
399,0.29051010191624554,-0.015253002977866104,2012-02-29
400,0.2790723520360516,-0.028260395049047583,2012-03-01
401,0.23867407913544972,-0.04105298601957491,2012-03-02
402,0.15481629497554225,-0.041776538322003176,2012-03-05
403,0.18212444083513424,-0.025681470358665373,2012-03-06
404,0.33999504010936654,-0.043675706302814254,2012-03-07
405,0.29755277074797387,0.00993679477901996,2012-03-08
406,0.2927393161258528,-0.020794545720851324,2012-03-09
407,0.15996481753985337,0.25112049316961543,2012-03-10
408,0.34430357384660876,-0.03811124559198922,2012-03-13
409,0.3447062316629497,-0.00039794653688561424,2012-03-14
410,0.28571287500058096,-0.030595560895195634,2012-03-15
411,0.2367447966959458,0.05706235356013072,2012-03-16
412,0.3317926040053018,-0.011955467267505423,2012-03-17
413,0.11039773455987792,0.06610012069308592,2012-03-18
414,0.0817238568127832,0.04245459837372603,2012-03-19
415,0.3034933558294475,0.03571391218411708,2012-03-20
416,0.3389279266375046,0.017971646019567467,2012-03-21
417,0.2598484754608167,-0.04732142128667625,2012-03-22
418,0.20027951654281917,0.14245432367100264,2012-03-23
419,0.29053976055162717,-0.05128459862770778,2012-03-24
420,0.27578391599446067,0.020763598516342668,2012-03-27
421,0.22961171863474147,-0.04195898769904219,2012-03-28
422,0.3812983515624036,-0.011412466671662146,2012-03-29
423,0.3045984631369304,-0.03795394324621105,2012-03-30
424,0.34828063064023146,0.0923256125049807,2012-03-31
425,0.3352518932284918,-0.03342626304130995,2012-04-03
426,0.29802350699835695,-0.010231746966255902,2012-04-04
427,0.3634719736061509,-0.01419693847982347,2012-04-05
428,0.31256949499624226,0.07566283204999348,2012-04-06
429,0.3188466369624212,-0.020892188114010137,2012-04-07
430,0.23837910385382904,0.006956276439823306,2012-04-10
431,0.19086762794176504,0.006519734501731073,2012-04-11
432,0.35184252297459545,-0.0296682921587482,2012-04-12
433,0.22634446737875738,0.0694773345403891,2012-04-13
434,0.26928577336424936,-0.02607494476874792,2012-04-14
435,0.23376748188460986,-0.02685146367330374,2012-04-15
436,0.18641771947189967,0.143936631349283,2012-04-16
437,0.15443148936550105,0.03285251826779239,2012-04-17
438,0.2530121877366773,-0.0076185177919600566,2012-04-18
439,0.20483936612831588,0.03246287938460803,2012-04-19
440,0.3064917377436262,0.003002572418848734,2012-04-20
441,0.1254299941289214,0.058036194095700454,2012-04-21
442,0.21229541468129784,0.15528179632208278,2012-04-23
443,0.3900784308040573,0.0024955517407995284,2012-04-24
444,0.24641866206935786,-0.03397908266938397,2012-04-25
445,0.2831624125998051,-0.049846075340825,2012-04-26
446,0.3342681651480885,-0.0356477936573007,2012-04-27
447,0.2715930211349213,-0.008089463594109735,2012-04-28
448,0.08179267104394021,0.095125668432249,2012-04-30
449,0.27660974778576486,-0.022625185768263285,2012-05-01
450,0.2570030486067239,-0.02870592611243393,2012-05-02
451,0.2911184639161519,-0.02281526238665096,2012-05-03
452,0.2845645064149418,-0.020950470035822788,2012-05-04
453,0.3395078065121266,0.052427174666277464,2012-05-05
454,0.41125065961539126,-0.010412631258997093,2012-05-07
455,0.43007594503204755,0.02339407336205962,2012-05-08
456,0.2946975756364116,0.09527603074977034,2012-05-09
457,0.2447106478269123,-0.06396866029408144,2012-05-10
458,0.2988635248991207,0.0709367176449457,2012-05-11
459,0.2976137389488811,-0.0643586238464862,2012-05-12
460,0.14219716144920588,0.03224506779062707,2012-05-14
461,0.2779936625536943,-0.01766982960681584,2012-05-15
462,0.26683964193674986,-0.0048756532483413915,2012-05-16
463,0.1538820709555197,-0.0202000899257922,2012-05-17
464,0.18472406970747404,0.01772372032938315,2012-05-18
465,0.204470279255922,0.05183829744996022,2012-05-19
466,0.09201810259587564,0.18046112775261847,2012-05-21
467,0.287723499166725,0.0002814253755496167,2012-05-22
468,0.3681443808796296,0.06565686028106721,2012-05-23
469,0.29124389000290046,-0.013614665766891063,2012-05-24
470,0.2747605033759608,-0.01522357345477876,2012-05-25
471,0.1981317139995883,-0.021913932837835527,2012-05-28
472,0.32077237394067365,-0.02787086861756831,2012-05-30
473,0.43594126167431535,-0.014418226309853482,2012-05-31
474,0.40658297643134284,-0.005442515453760146,2012-06-01
475,0.3499089705888657,0.03849610806184049,2012-06-02
476,0.12422089594380516,0.1260971436616612,2012-06-03
477,0.17850113613420027,0.13342120915711853,2012-06-04
478,0.3428497996539412,0.01620986677325786,2012-06-05
479,0.3087962639860946,0.06589361551536782,2012-06-06
480,0.31486496687111803,0.02402696246205112,2012-06-07
481,0.22895233884177282,0.02531105263985831,2012-06-08
482,0.19115625178537177,0.017978224061170688,2012-06-09
483,0.17618038502806177,0.053459177227561924,2012-06-10
484,0.27417471478042643,-0.008678354216472303,2012-06-12
485,0.3774588055554139,-0.054729181025038064,2012-06-13
486,0.3523535213733023,-0.04893471468843421,2012-06-14
487,0.3591577150833427,0.025412761962113874,2012-06-15
488,0.41783987631335523,-0.020933212580380754,2012-06-16
489,0.22761658226882975,0.028073927646993055,2012-06-19
490,0.2732181296487941,-0.01893456145351473,2012-06-20
491,0.33343753551617566,-0.03659212879173527,2012-06-21
492,0.22677937121795902,0.02364728485308666,2012-06-22
493,0.2403940108774132,-0.021173528741711117,2012-06-23
494,0.08711515837500498,0.08902952530720251,2012-06-25
495,0.18577808438569549,-0.0037430569659392507,2012-06-26
496,0.2038278511219699,-0.04183022221282674,2012-06-27
497,0.28632651065663967,-0.05385579470981427,2012-06-28
498,0.2764053632306741,-0.04433852133806765,2012-06-29
499,0.28208024948838795,-0.015430969463338422,2012-06-30
500,0.27752103867669975,0.029546044669525522,2012-07-03
501,0.29016209304936513,-0.009659276694417154,2012-07-04
502,0.21364003956723085,0.02236312538564795,2012-07-06
503,0.2688489250532621,0.02223366129240377,2012-07-07
504,0.16548227224628215,0.03398466035437056,2012-07-08
505,0.32329590917487183,-0.003938406054024705,2012-07-10
506,0.23334341990985913,-0.01602216988937326,2012-07-11
507,0.2884550264101827,0.061950732985453436,2012-07-12
508,0.26069684223571227,-0.002143521805287844,2012-07-13
509,0.34987059535107434,0.009985582288752825,2012-07-14
