date,ES_min_tweet,ES_max_tweet,ES_daily_tweet,NQ_min_tweet,NQ_max_tweet,NQ_daily_tweet,CD_min_tweet,CD_max_tweet,CD_daily_tweet,EC_min_tweet,EC_max_tweet,EC_daily_tweet,JY_min_tweet,JY_max_tweet,JY_daily_tweet,MP_min_tweet,MP_max_tweet,MP_daily_tweet,TY_min_tweet,TY_max_tweet,TY_daily_tweet,US_min_tweet,US_max_tweet,US_daily_tweet,C_min_tweet,C_max_tweet,C_daily_tweet,S_min_tweet,S_max_tweet,S_daily_tweet,W_min_tweet,W_max_tweet,W_daily_tweet,CL_min_tweet,CL_max_tweet,CL_daily_tweet,GC_min_tweet,GC_max_tweet,GC_daily_tweet
2017-02-01,0.0013270326741804505,0.003084024471513402,0.00010475386640676829,0.0005707815929384401,0.0029051998772601224,7.100670537221084e-05,-0.002968501525225947,-0.0029287155455710867,-0.00010456443310492426,-0.00391667212344425,-0.0023789644887018606,-0.00011874560895596946,-0.00815000312323062,-0.007824778868362947,-0.0003026409626725348,-0.006611185759302449,0.00036074200523960264,-0.0001046136578059185,-0.0035744571872163952,-0.0031224123613844304,-0.0001322859687709304,-0.009497508616920313,-0.008136678954779455,-0.0003517762636069142,0.0015407492327173089,0.005071383974952493,0.00011663545625697554,0.00884665141916977,0.012287907741098524,0.00040024612182797624,0.003272841526706449,0.006890006452377329,0.0001924112526674317,-0.013598466318704995,-0.001479552431978205,-0.00021548246786126752,-0.002968071898450853,-0.0010884200616625094,-8.085184185845844e-05
2017-02-02,-4.289537525335317e-06,0.0038672792818274637,8.229980755359846e-05,-0.00101760141124933,0.004203942443337051,5.250218634360595e-05,-0.0025804600533218657,-0.00027101461683824496,-7.314244856722904e-05,-0.004450072092977076,-0.001292182852793216,-0.00012368924120901073,-0.010533640280411078,-0.003430782364234586,-0.00026399808084619724,0.00030283785524834217,0.002786132631278132,5.824889063612841e-05,-0.00503130064954556,-0.0018972595828021224,-0.00013276984296416592,-0.013561835153669054,-0.00555736021090278,-0.0003559933930331696,-0.0004932814076845073,0.0028200818058200473,7.243503201955107e-05,0.006042256751493044,0.01109880127722274,0.00035318374201718524,0.0009422980727079385,0.005607936402835009,0.00014404861341604902,-0.005370691973005779,0.0042033684688932834,-6.402154828916147e-05,-0.0033177066637231846,0.0016556591618991658,-4.971959529135466e-05
2017-02-03,0.0013191252238337467,0.005195169025056127,0.00013317421852111267,0.0006113301892490037,0.002714720918420524,8.553147939628481e-05,-0.0029339173040598345,-0.0013239965016973094,-9.276555408609065e-05,-0.003618303311994411,-0.002032506502288717,-0.000135662680589237,-0.008612357604532658,-0.005020122250427106,-0.00027453378304034256,-0.0023462490131922623,0.00544774604810171,5.1928510903144065e-05,-0.004046102741810821,-0.0019643849229845443,-0.00014157908264214518,-0.011232956928505303,-0.0055142367699829815,-0.000379988419400502,-0.001248991963736022,0.0019541697931248618,-1.0387788303543621e-05,0.004524719186496995,0.007444785427707031,0.00026064058998217284,-0.0001249145356848207,0.0033737032905528197,4.8078284285596606e-05,-0.0072305881584530055,0.003011909340634522,-7.558506581268499e-05,-0.0024610685292829073,-0.0007219501636385915,-6.782801494568132e-05
2017-02-06,0.0013277603361589983,0.00393499299404857,0.00013328167933960078,-4.2621709109367956e-05,0.0029144700905196492,7.693571523176567e-05,-0.0026395256750970024,-0.001263937635400584,-9.323376602656097e-05,-0.0035726969743364707,-0.0020931408477463482,-0.0001378197721502986,-0.006175593363705544,-0.0038645336397417486,-0.00024055568720696203,-0.0047832490196208464,0.005769516981817557,6.778770929571619e-06,-0.0032263615125769467,-0.0023343195745752013,-0.00012596725084884183,-0.008777309328709593,-0.006503220173761049,-0.00034581918014270206,-0.000593845010301173,0.0011340326103180505,6.710445277200349e-06,0.004967945338304419,0.00866647394061849,0.00030079713698014923,-0.00047620578971227094,0.001678987879202381,1.832162929384126e-05,-0.004039006556375369,0.004056683287264139,-6.141145443718131e-05,-0.002232516738732979,0.0004418002851934388,-4.2666587169574356e-05
2017-02-07,0.001820940593462891,0.004572283359995742,0.0001405605451872291,0.0018592757908865217,0.004924373702546572,0.00012863605264853365,-0.004049073907526437,-0.00154553941190956,-0.00012845305933382187,-0.004123896366223584,-0.002456812639030529,-0.0001603294625787648,-0.007820369785730195,-0.003210986786351117,-0.0002666542001518201,-0.0022846867497112564,0.0014902969241184813,-1.1792088435230969e-05,-0.003334328932087516,-0.0014569814759182811,-0.00011191722924873749,-0.00971074651087314,-0.003774753149929181,-0.0003195320153152945,0.0009651460445139732,0.004053574830711802,0.00010830636336127727,0.003706450782781947,0.01363947648235832,0.0004283713306619548,0.0016383173437992775,0.004803216787929899,0.00013015090919223159,-0.008617367362763749,-0.002315304327091253,-0.00021238896935592147,-0.0006579454985362293,0.0012256156065318673,-1.0255009456612027e-05
2017-02-08,0.002345341373582484,0.004826254103215167,0.00013746183647210175,0.001601081371492692,0.0038826666596798397,0.00011612047979277622,-0.004096597898601894,-0.0008478860060357775,-0.00011847421089521457,-0.004998756776007162,-0.0021251387541661947,-0.00016656695161104522,-0.010245819918307156,-0.0024448969251687548,-0.0002862407854285414,-0.0022127125167078947,0.004155694681764685,4.1284966181277745e-05,-0.004343343139530511,-0.0013820371076775782,-0.0001175191378802912,-0.01028301577460395,-0.004389327195176391,-0.00031928817734049915,0.001863716998634627,0.007100771749232221,0.00018851250421764144,0.00595232706743643,0.015030935921125548,0.0005015784812359861,0.0022586958523732356,0.007086007736682638,0.000190789597274244,-0.008684015934234351,-0.0039188010813483885,-0.0002777762554705014,-0.0018609304660437082,0.0015173055954171431,-6.24037402046563e-06
2017-02-09,0.000450016256267851,0.005412168655021338,0.00012644025629915113,-0.00011846932564463237,0.004112607645561848,8.037701675227167e-05,-0.00373619601508167,-0.001710462521268335,-0.00011767095381235419,-0.006853988396132553,-0.0014661092459272045,-0.0001637070609063493,-0.011495946612260504,-0.0024036036131532693,-0.0002686508823306155,-0.0013541168097302551,0.005748435982118489,4.1150611667707936e-05,-0.0038404792135094527,-0.0005676571004701288,-0.00010811874150032128,-0.009901379717396363,-0.0014655055599405652,-0.0002964275057230134,-0.0007395842513897061,0.00334166037685528,5.300614142466707e-05,0.0025820384838293603,0.011390057550416704,0.0003132877309930488,-2.9707542174363746e-05,0.005845838710696986,0.00013388124972479366,-0.005888587248142099,0.004361042868202449,-0.00010433158238084384,-0.0032945501620881053,0.0011937045814852845,-3.2969912946248665e-05
2017-02-10,0.002316666483835028,0.00478552401717063,0.0001961326062046621,0.0017132907171040599,0.00424926694281453,0.00017296172236125896,-0.0018327345953648622,-0.0009467684713378465,-8.290560974660724e-05,-0.004510398381417909,-0.00305747236288666,-0.00020186183683521775,-0.0069726012589892495,-0.0033874330862985204,-0.00029686181883679344,3.840187720354648e-05,0.0037454934686079375,0.00010577308381263666,-0.003079123595541809,-0.002046273325408684,-0.00013129183141407063,-0.008356803515638373,-0.005451149738448324,-0.0003643503629680754,0.0006577473923032491,0.003521881164442465,0.0001350120811601413,0.003923652285929623,0.008758455470742482,0.0003640469654639393,0.003503233429835186,0.006498814504914926,0.0002980275989761068,-0.0008486487208208481,0.00273487545471864,3.6119600718185974e-05,-0.002013360500584423,0.0010342127431373876,-4.231209551668913e-05
2017-02-13,0.002297384329398179,0.0028881457517853596,0.0001401494616536092,0.002121553819772506,0.0025306220923216375,0.00012573448411065254,-0.0020004728152206185,-0.0015978285367328844,-9.72513878906352e-05,-0.003415819186625067,-0.0032791998424213263,-0.00018094646024449713,-0.0054383064757020615,-0.002873088143716108,-0.00022463228701130188,-0.0007682581428672607,0.00021761859522529428,-1.4882149936269385e-05,-0.002139215223582948,-0.0016656868986721313,-0.00010283519249338053,-0.005759012477327009,-0.00445122108216256,-0.000275952258364583,-0.0014352783487785055,0.003058306675362383,4.3865630448212916e-05,0.003993805129569938,0.008569245804816166,0.0003395419171455703,0.0003951251609633347,0.004884291093878234,0.00014268692580652885,-0.0015009269161881471,-0.0007288365064170611,-6.026387628662727e-05,-0.0017645792803684186,-0.0006754832163598966,-6.594763504671125e-05
2017-02-14,0.0033850708779341225,0.005111887526254427,0.0002115581387897106,0.002357838063798017,0.0042110313836665435,0.00016290952511362788,-0.0027857710728276357,-0.0007066507997953068,-6.134660940436754e-05,-0.004381121684078261,-0.0029353254217702653,-0.0001774936537804938,-0.008708198777165338,-0.005925964936757246,-0.00032525626165714095,-1.2700210628284302e-05,0.0036352486927993134,7.981578161835429e-05,-0.0038357195861304155,-0.0026350371108823274,-0.0001401052547810425,-0.009806372636834733,-0.006524416785497811,-0.00036024625961230094,0.0014827672387351916,0.005343159865415135,0.00012764131223632266,0.005848545474596377,0.009485132960857257,0.00032325154412400365,0.002884641301545147,0.007842005892183746,0.00021182609092670375,-0.005956357864809612,0.001636198264473464,-6.136690385471169e-05,-0.0023988821960919237,0.0005721493760994418,-3.834403211629618e-05
