date,ES_min_tweet,ES_max_tweet,ES_daily_tweet,NQ_min_tweet,NQ_max_tweet,NQ_daily_tweet,CD_min_tweet,CD_max_tweet,CD_daily_tweet,EC_min_tweet,EC_max_tweet,EC_daily_tweet,JY_min_tweet,JY_max_tweet,JY_daily_tweet,MP_min_tweet,MP_max_tweet,MP_daily_tweet,TY_min_tweet,TY_max_tweet,TY_daily_tweet,US_min_tweet,US_max_tweet,US_daily_tweet,C_min_tweet,C_max_tweet,C_daily_tweet,S_min_tweet,S_max_tweet,S_daily_tweet,W_min_tweet,W_max_tweet,W_daily_tweet,CL_min_tweet,CL_max_tweet,CL_daily_tweet,GC_min_tweet,GC_max_tweet,GC_daily_tweet
2017-02-15,0.001362466213266611,0.007294018296040546,0.00017882865883489188,0.0004575367829852992,0.006596820077269013,0.00014673261823219938,-0.0019102412696050623,-0.0003444288514435697,-7.447124394247471e-05,-0.005112476940609949,-0.0014962964443213601,-0.00014760301357411249,-0.008378456544080391,-0.0016185409238764672,-0.00023006084666422715,-0.0008302889517864486,0.007153911373765472,9.391142786085428e-05,-0.0037525506767464812,-0.0007435755544899417,-0.00011511491216069283,-0.00999319792076313,-0.0021618582304015325,-0.0003056765145531317,-0.00020550954850512407,0.005042372991845539,0.00017227163229480505,0.0022319665514068374,0.01030854017150011,0.0003778890113670145,0.00029271769066289765,0.0078141967504274,0.00024618587140001383,-0.004867529987446408,0.00013842342004339393,-0.0001170788437363706,-0.0005814034849945136,0.0006083784937176184,-5.246006670104148e-06
2017-02-16,0.0019390327747394827,0.006703452525470139,0.00017003066281362934,0.0010900939030551594,0.006011449544817235,0.00014554387035300317,-0.0017229935652735566,-0.0008505094664120558,-6.635091127195944e-05,-0.004962293327907663,-0.0014311720632948213,-0.00013370442389431568,-0.010729738414666238,-0.0025271869700440254,-0.00022968031650349278,-0.0015492182234221543,0.002796555858962623,2.9068118540660405e-05,-0.00436154281578299,-0.0010142222593344018,-0.00010630870289601944,-0.011475426147901455,-0.0028754154791754446,-0.0002907525293685934,8.190190743041976e-05,0.00982094163129509,0.00015383531533699535,0.0023782827976485065,0.01723876776198292,0.00034184461991784574,0.0005795177456494299,0.012699712846377872,0.00024409599356040146,-0.006041994318186989,0.0021871664326300905,-5.123116004126301e-05,-0.00299605516641262,0.0015029848279708164,1.21060018923655e-05
2017-02-17,0.004408977212301335,0.005725273777991987,0.0002121866701184564,0.0033895462810323903,0.006771284218917606,0.0001941174026662437,-0.002083529627688755,-0.0006594128804716992,-6.819524807674496e-05,-0.004286943573484193,-0.0037881616283023767,-0.00017101766116264113,-0.006667710152222794,-0.0041925222606279825,-0.0002484070284330491,0.0008142994079229028,0.0028367487062525777,8.144420191297445e-05,-0.0028776389339542846,-0.0016639116935450826,-0.00010193128298009797,-0.007944197693948264,-0.00521662440701406,-0.00029841396146645883,-0.0020664527193867592,0.003503483714288513,4.5974487047794345e-05,0.003798961943931127,0.009180442736816142,0.00028202076231681163,0.002296506605739454,0.00540799895944832,0.00015510449131980012,-0.003188176540260876,-0.0009498698261923638,-8.415270506777931e-05,-0.0019769031677305524,0.002221344786153666,-4.155297755026855e-06
2017-02-21,0.002503591632231825,0.0028112452643374963,0.00019432488534373512,0.001128913891328218,0.002567764882402133,0.0001468271944820033,-0.0008537917631406113,-0.00028627622599446915,-5.039360991260905e-05,-0.002357950012267517,-0.0017402603613717357,-0.0001624131266529325,-0.003344060180839778,-0.002653916495853452,-0.0002307325484328445,0.0019060716694384544,0.002335991907380314,0.0001280729599482283,-0.0014917704081484511,-0.0011185232811283354,-9.36598518613134e-05,-0.0038222826417717566,-0.0027531596153404225,-0.000229763869058555,3.73090053743733e-05,0.001769870004152104,5.734272899496649e-05,0.0010360992895791566,0.004091877228368061,0.00018216387411887954,0.0014683738845957,0.0020278664942254858,0.00013972306298030247,-0.0014248482854972656,0.004332463891057697,0.00018075952373639416,-0.0007725384852090726,-0.0005118382901324592,-5.957102084277723e-05
2017-02-22,0.0035202087939237825,0.006292671754674625,0.00018730015213229596,0.003223061170991345,0.006833312887342087,0.00017268849812276002,-0.003775974470808082,-0.0017907314166393047,-0.00010740252799405001,-0.0049583005057419255,-0.0029706119921161485,-0.00016451045292570238,-0.008896289910762798,-0.005151296859087728,-0.000258783816193207,0.0013661233360019592,0.006015323171994915,0.00013121508984798613,-0.0030238375144947417,-0.00203956988617695,-9.598347918083391e-05,-0.007640196633769098,-0.005377719310778031,-0.00025065454282110453,0.0017243503720397663,0.0042096493044203875,0.0001155843325353971,0.004757972687478373,0.010238807056444768,0.0002758778316609456,0.00365598096221178,0.0052380091120327685,0.00016919611022965362,-0.005327399315235507,0.003539495503028145,-4.335085433076129e-05,-0.001232092328904346,5.423736294052578e-05,-1.8096994998529835e-05
2017-02-24,0.003552609479400505,0.005139340552917054,0.00020100267470090797,0.0033081863392171135,0.00523711341100404,0.00018675800401094265,-0.002857535981249603,-0.0014611635043573637,-8.547661208665498e-05,-0.005232043437124103,-0.002765106107300024,-0.00015818529808067584,-0.007573284425679835,-0.003774614464805251,-0.0002175389634580036,0.002379476889229115,0.006650698118287485,0.00019084659218534923,-0.0022433579067264167,-0.0013181563393742236,-8.367304449807288e-05,-0.006384193995924853,-0.004455608365763487,-0.0002546242736055341,0.0006508278933953448,0.0028332663418740517,5.29997888968994e-05,0.003190237600639334,0.00829411922919796,0.00025761341928087425,0.002496265512315179,0.004842062914637123,0.00014210655540026525,-0.005741365822941496,0.0010432753558105334,-7.915337903218419e-05,0.0005534377422378239,0.0037664371744887083,5.7656480817864715e-05
2017-02-27,0.002680954740938907,0.00687537781066394,0.0002275317274191154,0.0017767275473319912,0.00537152242187163,0.00017019642783818142,-0.0025584288424267704,-0.0011247455804242437,-8.769462911550037e-05,-0.005293914472301772,-0.002238428341159227,-0.0001793414955585953,-0.008570993114712896,-0.0031531917164886827,-0.0002791472578857519,0.001179179619179012,0.005921879533666977,0.00016907283697252355,-0.0035785624234301403,-0.00184077751410001,-0.00012903190327452743,-0.009580769181027108,-0.004924011992883864,-0.000345351932712166,0.00023825786870092697,0.0011983636118482832,3.4205273346409786e-05,0.002075628565835171,0.007214234726219146,0.0002211872212393885,0.0016070107608483577,0.0032373186573038666,0.00011534117662267203,0.0005563530651250527,0.0007737126037819423,3.166823021207132e-05,-0.0004193951895023935,0.003807389801519298,8.066653838135487e-05
2017-02-28,0.00037547101622564284,0.004315599409705663,0.00018518082102607242,0.00012388078710260368,0.002843400566439003,0.0001474931313496605,-0.0022689143105901763,-0.0018201416720488655,-0.00013153792099243725,-0.003156046368088821,-0.001270037172686362,-0.00017378479789219919,-0.005074876975344495,-0.0010109498218006303,-0.00024243602481781537,0.00019617230156507447,0.003427625944477147,0.00019288261997406873,-0.002334443824101398,-0.0005384940900822579,-0.0001086817638570512,-0.006409628035300526,-0.00158092626719228,-0.00027449182507598206,-0.0004528343336563121,1.8474210418852657e-05,2.8600739864776226e-05,0.0018808057554643397,0.0045680103181061195,0.0002499670881677972,-0.0007130134125045483,-0.00028816549785090097,5.7370871108288165e-05,-0.0041252092101766715,0.0035161846753492326,-7.854356937291287e-05,0.0005563406039202854,0.0007477951640976761,9.499104944492824e-06
2017-03-02,0.004497862730335631,0.004497862730335631,0.00020444830592434687,0.0038707681190517616,0.0038707681190517616,0.00017594400541144376,-0.0024140078222171673,-0.0024140078222171673,-0.00010972762828259852,-0.0045385758900772346,-0.0045385758900772346,-0.0002062989040944197,-0.006430542716349336,-0.006430542716349336,-0.00029229739619769716,0.0032719100871443497,0.0032719100871443497,0.00014872318577928862,-0.0025960516349911,-0.0025960516349911,-0.00011800234704505002,-0.006074740012017503,-0.006074740012017503,-0.0002761245460007956,0.0018679234478306277,0.0018679234478306277,8.490561126502853e-05,0.006583382773407732,0.006583382773407732,0.0002992446715185334,0.0037068801477815323,0.0037068801477815323,0.00016849455217188782,-0.0013149330547228926,-0.0013149330547228926,-5.976968430558602e-05,-0.001988562426183601,-0.001988562426183601,-9.038920119016368e-05
2017-03-03,0.0015870946211894133,0.006944229430583943,0.00018581002802459074,0.002213255100476861,0.007420548163446431,0.00018507400182265362,-0.003721976398565204,-0.002387917089288617,-0.00013349610278132586,-0.004611910751872651,-0.0017136642170025962,-0.0001324953720074455,-0.009229612424455809,-0.0017253432024694959,-0.0002450664728034418,-0.0019832787720657596,0.006633473123761272,0.00013139501982499586,-0.003650038881369229,-0.00022918169019758839,-9.303413539671966e-05,-0.009493679769199988,-0.001118318199632302,-0.0002449633464353759,0.0016712429937742355,0.0032580404094601973,0.00010956047672448916,0.005071656162710747,0.00920019349869406,0.0003038461921833421,0.0028627769932914582,0.004254329272562058,0.00018202303710943888,-0.004558133924944346,0.005181791161332761,-5.7805257683789406e-05,-2.9239918265284716e-05,0.001960836280241844,5.1888312230253996e-05
2017-03-06,0.004462356547237882,0.004462356547237882,0.00027889728420236765,0.001288454224359799,0.001288454224359799,8.052838902248744e-05,-0.002565214851075731,-0.002565214851075731,-0.00016032592819223318,-0.003296938251721787,-0.003296938251721787,-0.0002060586407326117,-0.004258677310134041,-0.004258677310134041,-0.00026616733188337754,0.0034984574540259414,0.0034984574540259414,0.00021865359087662134,-0.00215115204171149,-0.00215115204171149,-0.00013444700260696813,-0.00631249288591076,-0.00631249288591076,-0.0003945308053694225,-4.746724389539697e-06,-4.746724389539697e-06,-2.966702743462311e-07,0.004578704209452767,0.004578704209452767,0.00028616901309079794,0.0009351118126023257,0.0009351118126023257,5.8444488287645355e-05,0.0023497944013135636,0.0023497944013135636,0.00014686215008209773,0.0006205985191521791,0.0006205985191521791,3.8787407447011196e-05
2017-03-07,0.0006025371962623451,0.007471983130831542,0.0002281439276934514,0.00033690260604978504,0.006653284748360231,0.00018632254349036976,-0.004395963438079684,-0.001282704493135514,-0.0001194285052927565,-0.005181557491373325,-0.0017948791307408013,-0.00015063848619395026,-0.008556803689609573,-0.002016731942583193,-0.00025310427021512283,0.0018687399393400236,0.010142353296368043,0.00026668273182450856,-0.003995647330436018,-0.0005964528877458344,-0.0001151272056264461,-0.010145783758803173,-0.0019452793167958871,-0.00029872865571625755,-0.001215968764032128,0.0030764878862403057,5.052493538611746e-05,0.0028291309364491964,0.008360599196330002,0.0002335483645063522,0.0004409192407348869,0.0057306362913411065,0.00012617942300915182,-0.002907251332815797,0.00229976603798166,-3.004267201650756e-06,-0.003294905679696385,0.001700052027012868,-2.8982781735301937e-05
2017-03-08,0.0016567194630332555,0.007035420185903111,0.0002262755862492575,0.0017876150765975657,0.006926255736338759,0.00021491519247146242,-0.004250764893933617,-0.0014299235215738497,-0.00015623609864577414,-0.005173555652659378,-0.0014869259514660275,-0.00017694419911981358,-0.010335172939467266,-0.0022715616712814402,-0.00030925159837593135,0.0018194011266939897,0.007774875604106308,0.00019859458550680064,-0.004200671305425313,-0.0013171074799007438,-0.00014624479426113293,-0.010752274325205605,-0.003509303987356745,-0.0003785548135908669,-0.0006188506803612305,0.002165959328075672,6.052751000740408e-05,0.002549520961210814,0.00928139542101077,0.00027887054498697923,0.001028508977641415,0.004025308625159407,0.00012927151200415547,-0.007763589855512615,0.0009931321865149596,-0.00017738819919661797,-0.003614958240734406,0.000355125646469664,-4.7619198712501e-05
2017-03-09,0.0036775604969225746,0.0036775604969225746,0.00030938183152687406,0.002013012944857929,0.002013012944857929,0.0001620743959610066,-0.003256039887520904,-0.003256039887520904,-0.00026848198471544595,-0.0029387460729901043,-0.0029387460729901043,-0.00026061496706195086,-0.003927154636143801,-0.003927154636143801,-0.0003931686665274533,-0.0005262149060546264,-0.0005262149060546264,7.092922830078447e-05,-0.0020189320088100926,-0.0020189320088100926,-0.00019600584323434134,-0.005913345262063133,-0.005913345262063133,-0.0005329104704858526,-0.0007274852758736294,-0.0007274852758736294,-1.1386192639074362e-05,0.0037378353803669143,0.0037378353803669143,0.0002935282852593341,0.0007622022009662503,0.0007622022009662503,0.00010652784536005453,-0.0023327129536104625,-0.0023327129536104625,-0.00015821857942620638,-0.00022078732658276516,-0.00022078732658276516,-8.311416295709178e-05
2017-03-10,0.0018590272877737168,0.007504722298654349,0.0002547446015438145,0.001911051918268231,0.006211090119262358,0.00023061374301296253,-0.005032795384371239,-0.0015953226550120241,-0.00016129095824493725,-0.004164796608664121,-0.0011319574486113296,-0.00014216560210281133,-0.009677248854390915,-0.0027379769532325598,-0.0003173218907029375,-0.0005476186865326416,0.006603682640791782,0.0002047115881717364,-0.004443967636230784,-0.0015510595839389124,-0.00015278437676818674,-0.011586326602007861,-0.004265749382140662,-0.00041101157388376595,0.00016531004681046105,0.0010566444329865156,3.139458600577234e-05,0.002987574945924382,0.005712523702745202,0.00022321940956182207,0.001391197156524254,0.002524514832772559,0.00011801779116716343,-0.01175256329261579,-0.0018315083240915938,-0.00036542498226101866,-0.0011457683995766237,1.6204675053492674e-06,-3.6880853373067624e-05
2017-03-13,0.005286744984298916,0.005517352535234956,0.0002298744153092313,0.0036288254819524953,0.004988409480103805,0.00018334542472460205,-0.004151386186012883,-0.003527106040571272,-0.00016337217503370545,-0.003961533800183752,-0.003885203275434118,-0.00016695185267272066,-0.009446271767453093,-0.0072044128295149605,-0.0003542698850418735,0.007455289228993801,0.007537420589517081,0.0003189938259257635,-0.004026523208122086,-0.002986851105822741,-0.0001492207300839325,-0.00997087388872241,-0.007361374400303122,-0.00036877124019203276,0.00023903390429162545,0.0008731832492521101,2.3664194756249694e-05,0.004982188528601686,0.007570355262759265,0.0002670753998161905,0.0007694477476544109,0.0016109421118115053,5.064659275459397e-05,-0.01176520855379318,-0.006393995585670711,-0.0003863660455205085,-0.001481915457665546,-0.0013976029351577468,-6.12663487834743e-05
2017-03-14,0.0015777510895849819,0.0026621381968257216,0.0001256795831303755,0.0013965121202639326,0.0018948362071564324,0.00011053952457449668,-0.0026366438013079086,-0.0016092858720614571,-0.00010948752289419605,-0.002643921342516509,-0.0012380599957806093,-9.648753922683827e-05,-0.004133185966869645,-0.0012740469365929731,-0.00012421539036256346,0.0015410305011649798,0.003169200776892995,0.00010421373858311414,-0.002285183926841895,-0.0009601925834953743,-8.810891942889984e-05,-0.0059679380166397025,-0.002430590540742233,-0.00023612771241946257,-0.0007864976036752879,-0.0003811210477478896,-5.341674683605157e-05,0.0008271487678368037,0.0027728678422965216,6.696038710377264e-05,-0.001090562214174221,-0.0005666479792887432,-6.513371095344088e-05,-0.0035603717083722824,-0.001488952184322735,-0.0001774027731337132,-0.0018089880902529768,-0.0005996165158409101,-5.1101152369831024e-05
2017-03-15,0.003086951670458845,0.007018902839741775,0.0002215236968581152,0.001669885511917334,0.006419309972832104,0.000181159043095121,-0.004354868403222215,-0.002607918806512701,-0.00014962865889939846,-0.0056534420793614044,-0.0025075249563222216,-0.00016895648683299503,-0.008152106247224898,-0.004422160892492687,-0.0002995226962186915,0.0018074414778222138,0.00363867834567795,0.0001306601151855656,-0.0040966487496117195,-0.002171648783818937,-0.000147888465302429,-0.011050837732015302,-0.005917241240758431,-0.0003792408252399714,-0.0005124480095843875,0.0005174731031722536,-1.7123390201398453e-05,0.0026340612791456264,0.0054869801817943094,0.00020529003064000514,-0.0008130691365924692,0.0018110949439349186,1.3877103122601615e-05,-0.011447484885925814,-0.004329622388639257,-0.0003289673744298171,-0.0026123027273999393,-6.567305618117365e-05,-7.823142837169406e-05
2017-03-16,0.003204032216128158,0.003204032216128158,0.00020133573221433327,0.0033474700557028984,0.0033474700557028984,0.0001357387718967776,-0.0026070514464629547,-0.0026070514464629547,-0.00017489706264614798,-0.003063429062783061,-0.003063429062783061,-0.00017515799003056074,-0.004677057184956205,-0.004677057184956205,-0.0002690943206396935,0.006098085914152907,0.006098085914152907,0.000330025084683471,-0.0023412698676011177,-0.0023412698676011177,-0.00015429202309723934,-0.005005224199753064,-0.005005224199753064,-0.0003752358704246614,0.00188662900971498,0.00188662900971498,-3.774098860348273e-05,0.003345341515021548,0.003345341515021548,0.00011028437904596801,0.003095698470349795,0.003095698470349795,5.053585402234736e-06,-0.006677185786231583,-0.006677185786231583,-0.0004888694142105801,-0.0008010262266307294,-0.0008010262266307294,-2.2743301286772615e-05
2017-03-17,0.001715893805629364,0.0057064769066309026,0.0001868111636785248,0.001312114999554691,0.0049962154208546125,0.00016810345397147317,-0.0029071229957853607,-0.0012418948955023473,-0.00010994724918694134,-0.002970308921376919,-0.0009682474825462835,-0.00010949623188787936,-0.006338653375266985,-0.002125285822519968,-0.00021062898356723003,0.0005522815227826039,0.007321563188180872,0.00022085785435099043,-0.003166717236735908,-0.001358190837636391,-0.00010515848037402543,-0.008489436262196285,-0.003344921117789673,-0.00029131696987534075,5.018367351491515e-05,0.0021045116176563947,5.702527726522969e-05,0.0016730229917089885,0.006356579348080854,0.0002129804963375898,0.0005450588709048031,0.0032273687782211225,9.654868520553487e-05,-0.006182366042126288,-0.0002440508196217639,-0.00013954891534996458,-0.00038000534983031065,0.0012999796360414222,5.444325557890899e-05
2017-03-20,0.0021353572505165503,0.007413655888391045,0.00016647670257145878,0.0015193463680662725,0.007740473007796341,0.00017242763339239833,-0.005486381682624229,-0.0024557211702026203,-0.00015543193109794555,-0.004669513939097289,-0.0016417677906866827,-0.00011719996447395757,-0.009172409520541533,-0.0035970641248234897,-0.00022385278309228093,-0.0030079925139193824,0.007529110148112608,0.00011761353541905024,-0.004186666135249519,-0.0018743605216519506,-0.00011135075370375706,-0.011047445367662494,-0.005147174764066598,-0.00029687704678787845,-0.0007389507252658963,0.0008820413808082447,2.4181420406882408e-06,0.004126279136290739,0.007083180298398051,0.00021306851544042262,-0.00041524634107632677,0.0014483250446883724,3.256689749504373e-05,-0.013047423995927244,-0.005540873691032425,-0.00036405836202749154,-0.0008952119763688985,0.004152389881636102,6.44947353121151e-05
2017-03-21,0.0017117824327030826,0.003079944869878734,0.00017494901553859085,-0.00017340663578194583,0.0030037009249213515,0.00010954883116440204,-0.0022220182063719504,-0.0011558484646905641,-0.0001475638220474825,-0.001625923937323892,-0.0016149166600863067,-0.00013607316384194336,-0.0028930579493222325,-0.00226221495600687,-0.00020006192273273272,0.0034993731724680386,0.00621402676241152,0.0003384648586925501,-0.001408530904362017,-0.0013179847751162985,-0.00010916343248346358,-0.004032379772481688,-0.003793049435363634,-0.00030620780753344866,-0.0015551035271776294,-0.0015173059968736319,-0.00015671505784388713,0.0008139040089518475,0.0017836060005819877,5.809227912373853e-05,-0.0022009353855558956,-0.001101521953132591,-0.00013839820541265455,-0.0060535174833531,-0.004416225059124526,-0.0004098079667283853,0.0006256258093976469,0.0015371767251476614,7.603955954140127e-05
