timestamp,tweets,ret_1,ret_5,ret_15,after4_date
2019-05-23 02:55:00-05:00,"""Democrats dont want to fix the loopholes at the Border. They dont want to do anything. Open Borders and crime!",0.0,-0.0002635509092506369,0.0,2019-05-23
2018-07-25 11:21:00-05:00,"""China is targeting our farmers who they know I love &amp; respect as a way of getting me to continue allowing them to take advantage of the U.S. They are being vicious in what will be their failed attempt. We were being nice - until now! China made $517 Billion on us last year.",0.0,-0.0002634814684700509,0.0,2018-07-25
2018-08-13 18:20:00-05:00,"""Just landed at Fort Drum New York. Looking forward to making a speech about our GREAT HEROES!",-0.00017562346329469617,-0.00026343519494204424,-0.00035124692658939234,2018-08-14
2019-05-20 12:08:00-05:00,"""We have a booming economy and working people are making gains that they havent seen in decades.  Stuart Varney @foxandfriends",-8.772699359592947e-05,-0.0002631809807877884,-0.0002631809807877884,2019-05-20
2019-05-14 11:30:00-05:00,"""Our great Patriot Farmers will be one of the biggest beneficiaries of what is happening now. Hopefully China will do us the honor of continuing to buy our great farm product the best but if not your Country will be making up the difference based on a very high China buy......""....This money will come from the massive Tariffs being paid to the United States for allowing China and others to do business with us. The Farmers have been forgotten for many years. Their time is now!",-8.769622029290537e-05,-0.00026308866087871614,-0.000701569762343243,2019-05-14
2018-08-13 13:28:00-05:00,"""Wacky Omarosa who got fired 3 times on the Apprentice now got fired for the last time. She never made it never will. She begged me for a job tears in her eyes I said Ok. People in the White House hated her. She was vicious but not smart. I would rarely see her but heard....",-0.00026292725679228745,-0.00026292725679228745,0.0005258545135845749,2018-08-13
2018-07-26 14:53:00-05:00,"""This is great - on my way see you soon @IAGovernor Kim Reynolds! https://t.co/SXfkk12Uig",8.745845723281441e-05,-0.00026237537169844326,-0.0006996676578625153,2018-07-26
2018-08-14 11:56:00-05:00,"""Bruce Ohr of the Justice Department (can you believe he is still there) is accused of helping disgraced Christopher Steele find dirt on Trump. Ohrs wife Nelly was in on the act big time - worked for Fusion GPS on Fake Dossier. @foxandfriends",-0.00034980323567993004,-0.0002623524267599475,-0.0006121556624398776,2018-08-14
2019-08-15 19:58:00-05:00,"""Andrew thank you! We will never forgive or forget. https://t.co/giSOLlCckV",0.00026198585276395077,-0.00026198585276395077,-0.00017465723517596715,2019-08-16
2019-05-12 23:23:00-05:00,"""China is DREAMING that Sleepy Joe Biden or any of the others gets elected in 2020. They LOVE ripping off America!",8.732099196646873e-05,-0.00026196297589940623,-0.0005239259517988125,2019-05-13
2018-08-17 12:39:00-05:00,"""The U.S. has more than double the growth rate than it had 18 months ago.",-8.732099196646873e-05,-0.00026196297589940623,-0.0004366049598323437,2018-08-17
2018-08-17 00:46:00-05:00,""".@TuckerCarlson speaking of John Brennan: How did somebody so obviously limited intellectually get to be CIA Director in the first place? Now that is a really good question! Then followed by Richard Blumenthal of Connecticut is a FAKE War Hero... So true a total Fake!",-0.00017461148943600488,-0.00026191723415400735,0.0,2018-08-17
2019-05-22 17:02:00-05:00,"""....But they really want a do-over! You cant investigate and legislate simultaneously - it just doesnt work that way. You cant go down two tracks at the same time. Let Chuck Nancy Jerry Adam and all of the rest finish playing their games....""....In the meantime my Administration is achieving things that have never been done before including unleashing perhaps the Greatest Economy in our Countrys history....""So sad that Nancy Pelosi and Chuck Schumer will never be able to see or understand the great promise of our Country. They can continue the Witch Hunt which has already cost $40M and been a tremendous waste of time and energy for everyone in America or get back to work....",0.0,-0.00026189436927106065,-0.00017459624618070712,2019-05-23
2018-08-17 01:50:00-05:00,"""....An incredibly corrupt FBI &amp; DOJ trying to steer the outcome of a Presidential Election. Brennan has gone off the deep end hes disgraced and discredited himself. His conduct has been outrageous. Chris Farrell Judicial Watch.",-0.000261802949646566,-0.000261802949646566,-0.00017453529976437735,2018-08-17
2018-01-23 11:56:00-06:00,"""In one of the biggest stories in a long time the FBI now says it is missing five months worth of lovers Strzok-Page texts perhaps 50000 and all in prime time. Wow!",-0.00034885749171463456,-0.00026164311878597594,-0.0006105006105006105,2018-01-23
2019-05-21 22:49:00-05:00,"""Shahira Knight has done a wonderful job as my Legislative Affairs Director at the White House. She was outstanding for us and for our Country - will be a tremendous success in the private sector!",-8.702462796971542e-05,-0.0002610738839091463,-0.00017404925593943085,2019-05-22
2019-08-27 14:41:00-05:00,"""No bedbugs at Doral. The Radical Left Democrats upon hearing that the perfectly located (for the next G-7) Doral National MIAMI was under consideration for the next G-7 spread that false and nasty rumor. Not nice!",-0.00043489605984169783,-0.0002609376359050187,0.00043489605984169783,2019-08-27
2018-08-08 03:24:00-05:00,"""Congratulations to a future STAR of the Republican Party future Senator John James. A big and bold victory tonight in the Great State of Michigan - the first of many. November cant come fast enough!",-8.687342541916427e-05,-0.00026062027625749283,-0.00060811397793415,2018-08-08
2018-08-20 14:14:00-05:00,"""I hope John Brennan the worst CIA Director in our countrys history brings a lawsuit. It will then be very easy to get all of his records texts emails and documents to show not only the poor job he did but how he was involved with the Mueller Rigged Witch Hunt. He wont sue!",-8.68357068426537e-05,-0.0002605071205279611,-8.68357068426537e-05,2018-08-20
2019-10-02 15:32:00-05:00,"""Democrats are trying to undo the Election regardless of FACTS! https://t.co/cQ3B1bGD4L""Nancy Pelosi just said that she is interested in lowering prescription drug prices &amp; working on the desperately needed USMCA. She is incapable of working on either. It is just camouflage for trying to win an election through impeachment. The Do Nothing Democrats are stuck in mud!",-0.00026041666666666666,-0.00026041666666666666,-0.00026041666666666666,2019-10-03
