                PRELIMINARY PRICES AS OF 10/03/18 12:32 PM (CST)
DEC20      ----      ----      ----      ----      ----    UNCH                22.4100
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                                     3698
A2 WTI OIL CS1 SYNTHT
NOV18      ----      ----      ----      ----      ----    UNCH                    .19
DEC18      ----      ----      ----      ----      ----    UNCH                    .14
JAN19      ----      ----      ----      ----      ----    UNCH                    .14
FEB19      ----      ----      ----      ----      ----    UNCH                    .11
MAR19      ----      ----      ----      ----      ----    UNCH                    .14
APR19      ----      ----      ----      ----      ----    UNCH                    .19
MAY19      ----      ----      ----      ----      ----    UNCH                    .24
JUN19      ----      ----      ----      ----      ----    UNCH                    .31
JLY19      ----      ----      ----      ----      ----    UNCH                    .36
AUG19      ----      ----      ----      ----      ----    UNCH                    .37
SEP19      ----      ----      ----      ----      ----    UNCH                    .39
OCT19      ----      ----      ----      ----      ----    UNCH                    .37
NOV19      ----      ----      ----      ----      ----    UNCH                    .38
DEC19      ----      ----      ----      ----      ----    UNCH                    .43
JAN20      ----      ----      ----      ----      ----    UNCH                    .42
FEB20      ----      ----      ----      ----      ----    UNCH                    .39
MAR20      ----      ----      ----      ----      ----    UNCH                    .39
APR20      ----      ----      ----      ----      ----    UNCH                    .37
MAY20      ----      ----      ----      ----      ----    UNCH                    .35
JUN20      ----      ----      ----      ----      ----    UNCH                    .40
JLY20      ----      ----      ----      ----      ----    UNCH                    .38
AUG20      ----      ----      ----      ----      ----    UNCH                    .37
SEP20      ----      ----      ----      ----      ----    UNCH                    .34
OCT20      ----      ----      ----      ----      ----    UNCH                    .33
NOV20      ----      ----      ----      ----      ----    UNCH                    .30
DEC20      ----      ----      ----      ----      ----    UNCH                    .38
JAN21      ----      ----      ----      ----      ----    UNCH                    .36
FEB21      ----      ----      ----      ----      ----    UNCH                    .35
MAR21      ----      ----      ----      ----      ----    UNCH                    .34
APR21      ----      ----      ----      ----      ----    UNCH                    .32
MAY21      ----      ----      ----      ----      ----    UNCH                    .31
JUN21      ----      ----      ----      ----      ----    UNCH                    .33
JLY21      ----      ----      ----      ----      ----    UNCH                    .29
AUG21      ----      ----      ----      ----      ----    UNCH                    .28
SEP21      ----      ----      ----      ----      ----    UNCH                    .27
OCT21      ----      ----      ----      ----      ----    UNCH                    .26
NOV21      ----      ----      ----      ----      ----    UNCH                    .25
DEC21      ----      ----      ----      ----      ----    UNCH                    .29
JAN22      ----      ----      ----      ----      ----    UNCH                    .26
FEB22      ----      ----      ----      ----      ----    UNCH                    .25
MAR22      ----      ----      ----      ----      ----    UNCH                    .24
APR22      ----      ----      ----      ----      ----    UNCH                    .23
MAY22      ----      ----      ----      ----      ----    UNCH                    .23
JUN22      ----      ----      ----      ----      ----    UNCH                    .22
JLY22      ----      ----      ----      ----      ----    UNCH                    .21
AUG22      ----      ----      ----      ----      ----    UNCH                    .20
SEP22      ----      ----      ----      ----      ----    UNCH                    .19
OCT22      ----      ----      ----      ----      ----    UNCH                    .18
NOV22      ----      ----      ----      ----      ----    UNCH                    .17
DEC22      ----      ----      ----      ----      ----    UNCH                    .19
JAN23      ----      ----      ----      ----      ----    UNCH                    .18
FEB23      ----      ----      ----      ----      ----    UNCH                    .17
MAR23      ----      ----      ----      ----      ----    UNCH                    .16
APR23      ----      ----      ----      ----      ----    UNCH                    .15
MAY23      ----      ----      ----      ----      ----    UNCH                    .14
JUN23      ----      ----      ----      ----      ----    UNCH                    .14
JLY23      ----      ----      ----      ----      ----    UNCH                    .13
AUG23      ----      ----      ----      ----      ----    UNCH                    .12
SEP23      ----      ----      ----      ----      ----    UNCH                    .11
OCT23      ----      ----      ----      ----      ----    UNCH                    .10
NOV23      ----      ----      ----      ----      ----    UNCH                    .09
BH NY Harbor ULSD Bullet Futures
NOV18      ----      ----      ----      ----      ----    UNCH                 2.4076                      19
DEC18      ----      ----      ----      ----      ----    UNCH                 2.4115                      19
JAN19      ----      ----      ----      ----      ----    UNCH                 2.4143                      12
FEB19      ----      ----      ----      ----      ----    UNCH                 2.4119                      12
MAR19      ----      ----      ----      ----      ----    UNCH                 2.4054                      12
APR19      ----      ----      ----      ----      ----    UNCH                 2.3952                      12
MAY19      ----      ----      ----      ----      ----    UNCH                 2.3880                      12
JUN19      ----      ----      ----      ----      ----    UNCH                 2.3818                      12
JLY19      ----      ----      ----      ----      ----    UNCH                 2.3823                      12
AUG19      ----      ----      ----      ----      ----    UNCH                 2.3846                      12
SEP19      ----      ----      ----      ----      ----    UNCH                 2.3891                      12
OCT19      ----      ----      ----      ----      ----    UNCH                 2.3933                      12
NOV19      ----      ----      ----      ----      ----    UNCH                 2.3966                      12
DEC19      ----      ----      ----      ----      ----    UNCH                 2.3984                      12
JAN20      ----      ----      ----      ----      ----    UNCH                 2.3993
FEB20      ----      ----      ----      ----      ----    UNCH                 2.3915
MAR20      ----      ----      ----      ----      ----    UNCH                 2.3806
APR20      ----      ----      ----      ----      ----    UNCH                 2.3685
MAY20      ----      ----      ----      ----      ----    UNCH                 2.3605
JUN20      ----      ----      ----      ----      ----    UNCH                 2.3514
JLY20      ----      ----      ----      ----      ----    UNCH                 2.3463
AUG20      ----      ----      ----      ----      ----    UNCH                 2.3429
SEP20      ----      ----      ----      ----      ----    UNCH                 2.3360
OCT20      ----      ----      ----      ----      ----    UNCH                 2.3266
NOV20      ----      ----      ----      ----      ----    UNCH                 2.3191
DEC20      ----      ----      ----      ----      ----    UNCH                 2.3137
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                                      182
BZ1 Brent Crude Oil TAM Singapore Future
DEC18      ----      ----      ----      ----     85.16    +.23                  84.93
JAN19      ----      ----      ----      ----     84.70    +.24                  84.46
FEB19      ----      ----      ----      ----     84.32    +.23                  84.09
BZ2 Brent Crude Oil TAM LONDON Future
DEC18      ----      ----      ----      ----     85.07    -.24                  85.31
JAN19      ----      ----      ----      ----     84.60    -.24                  84.84
FEB19      ----      ----      ----      ----     84.00    -.44                  84.44
BZL BZ TAM LONDON FUTURE
DEC18      ----      ----      ----      ----       .00    UNCH                    .00
JAN19      ----      ----      ----      ----       .00    UNCH                    .00
FEB19      ----      ----      ----      ----       .00    UNCH                    .00
BZS BZ TAM SINGAPORE FUTURE
DEC18      ----      ----      ----      ----       .00    UNCH                    .00
JAN19      ----      ----      ----      ----       .00    UNCH                    .00
FEB19      ----      ----      ----      ----       .00    UNCH                    .00
CAY CRUDE OIL CS1 SYNTHT
NOV18      ----      ----      ----      ----      ----    UNCH                    .19
DEC18      ----      ----      ----      ----      ----    UNCH                    .14
JAN19      ----      ----      ----      ----      ----    UNCH                    .14
FEB19      ----      ----      ----      ----      ----    UNCH                    .11
MAR19      ----      ----      ----      ----      ----    UNCH                    .14
APR19      ----      ----      ----      ----      ----    UNCH                    .19
MAY19      ----      ----      ----      ----      ----    UNCH                    .24
JUN19      ----      ----      ----      ----      ----    UNCH                    .31
JLY19      ----      ----      ----      ----      ----    UNCH                    .36
AUG19      ----      ----      ----      ----      ----    UNCH                    .37
SEP19      ----      ----      ----      ----      ----    UNCH                    .39
OCT19      ----      ----      ----      ----      ----    UNCH                    .37
NOV19      ----      ----      ----      ----      ----    UNCH                    .38
DEC19      ----      ----      ----      ----      ----    UNCH                    .43
JAN20      ----      ----      ----      ----      ----    UNCH                    .42
FEB20      ----      ----      ----      ----      ----    UNCH                    .39
MAR20      ----      ----      ----      ----      ----    UNCH                    .39
APR20      ----      ----      ----      ----      ----    UNCH                    .37
MAY20      ----      ----      ----      ----      ----    UNCH                    .35
JUN20      ----      ----      ----      ----      ----    UNCH                    .40
JLY20      ----      ----      ----      ----      ----    UNCH                    .38
AUG20      ----      ----      ----      ----      ----    UNCH                    .37
SEP20      ----      ----      ----      ----      ----    UNCH                    .34
OCT20      ----      ----      ----      ----      ----    UNCH                    .33
NOV20      ----      ----      ----      ----      ----    UNCH                    .30
DEC20      ----      ----      ----      ----      ----    UNCH                    .38
JAN21      ----      ----      ----      ----      ----    UNCH                    .36
FEB21      ----      ----      ----      ----      ----    UNCH                    .35
MAR21      ----      ----      ----      ----      ----    UNCH                    .34
APR21      ----      ----      ----      ----      ----    UNCH                    .32
MAY21      ----      ----      ----      ----      ----    UNCH                    .31
JUN21      ----      ----      ----      ----      ----    UNCH                    .33
JLY21      ----      ----      ----      ----      ----    UNCH                    .29
AUG21      ----      ----      ----      ----      ----    UNCH                    .28
SEP21      ----      ----      ----      ----      ----    UNCH                    .27
OCT21      ----      ----      ----      ----      ----    UNCH                    .26
NOV21      ----      ----      ----      ----      ----    UNCH                    .25
DEC21      ----      ----      ----      ----      ----    UNCH                    .29
JAN22      ----      ----      ----      ----      ----    UNCH                    .26
FEB22      ----      ----      ----      ----      ----    UNCH                    .25
MAR22      ----      ----      ----      ----      ----    UNCH                    .24
APR22      ----      ----      ----      ----      ----    UNCH                    .23
MAY22      ----      ----      ----      ----      ----    UNCH                    .23
JUN22      ----      ----      ----      ----      ----    UNCH                    .22
JLY22      ----      ----      ----      ----      ----    UNCH                    .21
AUG22      ----      ----      ----      ----      ----    UNCH                    .20
SEP22      ----      ----      ----      ----      ----    UNCH                    .19
OCT22      ----      ----      ----      ----      ----    UNCH                    .18
NOV22      ----      ----      ----      ----      ----    UNCH                    .17
DEC22      ----      ----      ----      ----      ----    UNCH                    .19
JAN23      ----      ----      ----      ----      ----    UNCH                    .18
FEB23      ----      ----      ----      ----      ----    UNCH                    .17
MAR23      ----      ----      ----      ----      ----    UNCH                    .16
APR23      ----      ----      ----      ----      ----    UNCH                    .15
MAY23      ----      ----      ----      ----      ----    UNCH                    .14
JUN23      ----      ----      ----      ----      ----    UNCH                    .14
JLY23      ----      ----      ----      ----      ----    UNCH                    .13
AUG23      ----      ----      ----      ----      ----    UNCH                    .12
SEP23      ----      ----      ----      ----      ----    UNCH                    .11
OCT23      ----      ----      ----      ----      ----    UNCH                    .10
NOV23      ----      ----      ----      ----      ----    UNCH                    .09
DEC23      ----      ----      ----      ----      ----    UNCH                    .12
JAN24      ----      ----      ----      ----      ----    UNCH                    .09
FEB24      ----      ----      ----      ----      ----    UNCH                    .11
MAR24      ----      ----      ----      ----      ----    UNCH                    .07
APR24      ----      ----      ----      ----      ----    UNCH                    .10
MAY24      ----      ----      ----      ----      ----    UNCH                    .05
JUN24      ----      ----      ----      ----      ----    UNCH                    .09
JLY24      ----      ----      ----      ----      ----    UNCH                    .07
AUG24      ----      ----      ----      ----      ----    UNCH                    .05
SEP24      ----      ----      ----      ----      ----    UNCH                    .05
OCT24      ----      ----      ----      ----      ----    UNCH                    .02
NOV24      ----      ----      ----      ----      ----    UNCH                    .03
DEC24      ----      ----      ----      ----      ----    UNCH                    .05
JAN25      ----      ----      ----      ----      ----    UNCH                    .03
FEB25      ----      ----      ----      ----      ----    UNCH                    .04
MAR25      ----      ----      ----      ----      ----    UNCH                    .01
APR25      ----      ----      ----      ----      ----    UNCH                    .02
MAY25      ----      ----      ----      ----      ----    UNCH                    .00
JUN25      ----      ----      ----      ----      ----    UNCH                    .03
JLY25      ----      ----      ----      ----      ----    UNCH                    .02
AUG25      ----      ----      ----      ----      ----    UNCH                    .02
SEP25      ----      ----      ----      ----      ----    UNCH                    .00
OCT25      ----      ----      ----      ----      ----    UNCH                    .00
NOV25      ----      ----      ----      ----      ----    UNCH                   -.01
DEC25      ----      ----      ----      ----      ----    UNCH                    .05
JAN26      ----      ----      ----      ----      ----    UNCH                    .03
FEB26      ----      ----      ----      ----      ----    UNCH                    .02
MAR26      ----      ----      ----      ----      ----    UNCH                    .00
APR26      ----      ----      ----      ----      ----    UNCH                   -.01
MAY26      ----      ----      ----      ----      ----    UNCH                   -.03
JUN26      ----      ----      ----      ----      ----    UNCH                    .00
JLY26      ----      ----      ----      ----      ----    UNCH                   -.02
AUG26      ----      ----      ----      ----      ----    UNCH                   -.03
SEP26      ----      ----      ----      ----      ----    UNCH                   -.05
OCT26      ----      ----      ----      ----      ----    UNCH                   -.07
NOV26      ----      ----      ----      ----      ----    UNCH                   -.05
DEC26      ----      ----      ----      ----      ----    UNCH                   -.13
JAN27      ----      ----      ----      ----      ----    UNCH                   -.03
CL Light Sweet Crude Oil Futures
NOV18     75.12     75.57     75.02     75.14      ----    UNCH      120329      75.23      463615      388829
DEC18     74.95     75.41     74.89     74.97      ----    UNCH       22024      75.04      115243      306039
JAN19     74.79     75.27     74.75A    74.82B     ----    UNCH        7043      74.90       39354      165798
FEB19     74.75     75.14     74.65     74.68      ----    UNCH        3996      74.76       20567      112507
MAR19     74.63     75.00     74.54     74.57A     ----    UNCH        4155      74.65       27170      156592
APR19     74.44     74.85     74.41     74.43      ----    UNCH        2113      74.51       11181       74220
MAY19     74.45     74.59     74.26     74.35      ----    UNCH        1308      74.32        5060       55599
JUN19     74.06     74.45     73.96     74.02      ----    UNCH        6324      74.08       32801      188359
JLY19     74.08     74.08     73.70     73.76      ----    UNCH         883      73.77        2952       47955
AUG19     73.53     73.53     73.39A    73.39A     ----    UNCH         710      73.41        2105       48339
SEP19     73.31     73.31     73.06     73.06      ----    UNCH        3179      73.04        4822       73847
OCT19     72.75     72.75     72.71     72.71      ----    UNCH        1886      72.65        2577       40721
NOV19      ----      ----      ----      ----      ----    UNCH         641      72.28        1534       34729
DEC19     71.81     72.22     71.77     71.85      ----    UNCH        4573      71.90       38419      240340
JAN20      ----      ----      ----      ----      ----    UNCH         207      71.47        3005       30726
FEB20      ----      ----      ----      ----      ----    UNCH          72      71.05        1604       14979
MAR20      ----      ----      ----      ----      ----    UNCH         162      70.66        1677       19528
APR20      ----      ----      ----      ----      ----    UNCH          28      70.27         161        5209
MAY20      ----      ----      ----      ----      ----    UNCH                  69.90          61        4999
JUN20     69.59     69.82B    69.48A    69.59A     ----    UNCH        1539      69.55       10409       46669
JLY20      ----      ----      ----      ----      ----    UNCH                  69.15           6        5455
AUG20      ----      ----      ----      ----      ----    UNCH                  68.77          51        5010
SEP20      ----      ----      ----      ----      ----    UNCH                  68.40        1061        9543
OCT20      ----      ----      ----      ----      ----    UNCH                  68.06         287        4960
NOV20      ----      ----      ----      ----      ----    UNCH                  67.73         509        5409
DEC20     67.36     67.69     67.35     67.49      ----    UNCH        3701      67.43       10638       88316
JAN21      ----      ----      ----      ----      ----    UNCH                  67.05         155        5913
FEB21      ----      ----      ----      ----      ----    UNCH                  66.69                    2119
MAR21      ----      ----      ----      ----      ----    UNCH                  66.34         100        3090
APR21      ----      ----      ----      ----      ----    UNCH                  66.00         101        4137
MAY21      ----      ----      ----      ----      ----    UNCH         300      65.68         101        1956
JUN21      ----      ----      ----      ----      ----    UNCH         739      65.37         336       12142
JLY21      ----      ----      ----      ----      ----    UNCH         300      65.04           1        3878
AUG21      ----      ----      ----      ----      ----    UNCH                  64.75                    1942
SEP21      ----      ----      ----      ----      ----    UNCH                  64.47                     392
OCT21      ----      ----      ----      ----      ----    UNCH                  64.20                    2948
NOV21      ----      ----      ----      ----      ----    UNCH                  63.94                     410
DEC21     63.62     63.88B    63.61     63.75A     ----    UNCH        2020      63.69         806       21871
JAN22      ----      ----      ----      ----      ----    UNCH                  63.40
FEB22      ----      ----      ----      ----      ----    UNCH                  63.14
MAR22      ----      ----      ----      ----      ----    UNCH                  62.89
APR22      ----      ----      ----      ----      ----    UNCH                  62.65
MAY22      ----      ----      ----      ----      ----    UNCH                  62.42
JUN22      ----      ----      ----      ----      ----    UNCH                  62.19                      26
JLY22      ----      ----      ----      ----      ----    UNCH                  61.97
AUG22      ----      ----      ----      ----      ----    UNCH                  61.76
SEP22      ----      ----      ----      ----      ----    UNCH                  61.56
OCT22      ----      ----      ----      ----      ----    UNCH                  61.37
NOV22      ----      ----      ----      ----      ----    UNCH                  61.19
DEC22     60.94     60.94     60.94     60.94      ----    UNCH          13      61.02        1071        8408
JAN23      ----      ----      ----      ----      ----    UNCH                  60.83
FEB23      ----      ----      ----      ----      ----    UNCH                  60.65
MAR23      ----      ----      ----      ----      ----    UNCH                  60.48
APR23      ----      ----      ----      ----      ----    UNCH                  60.32
MAY23      ----      ----      ----      ----      ----    UNCH                  60.17
JUN23      ----      ----      ----      ----      ----    UNCH                  60.03
JLY23      ----      ----      ----      ----      ----    UNCH                  59.89
AUG23      ----      ----      ----      ----      ----    UNCH                  59.76
SEP23      ----      ----      ----      ----      ----    UNCH                  59.64
OCT23      ----      ----      ----      ----      ----    UNCH                  59.53
NOV23      ----      ----      ----      ----      ----    UNCH                  59.43
DEC23      ----      ----      ----      ----      ----    UNCH                  59.34                    1390
JAN24      ----      ----      ----      ----      ----    UNCH                  59.22
FEB24      ----      ----      ----      ----      ----    UNCH                  59.13
MAR24      ----      ----      ----      ----      ----    UNCH                  59.02
APR24      ----      ----      ----      ----      ----    UNCH                  58.95
MAY24      ----      ----      ----      ----      ----    UNCH                  58.85
JUN24      ----      ----      ----      ----      ----    UNCH                  58.80                       5
JLY24      ----      ----      ----      ----      ----    UNCH                  58.71
AUG24      ----      ----      ----      ----      ----    UNCH                  58.64
SEP24      ----      ----      ----      ----      ----    UNCH                  58.59
OCT24      ----      ----      ----      ----      ----    UNCH                  58.54
NOV24      ----      ----      ----      ----      ----    UNCH                  58.52
DEC24      ----      ----      ----      ----      ----    UNCH                  58.49                     213
JAN25      ----      ----      ----      ----      ----    UNCH                  58.44
FEB25      ----      ----      ----      ----      ----    UNCH                  58.41
MAR25      ----      ----      ----      ----      ----    UNCH                  58.37
APR25      ----      ----      ----      ----      ----    UNCH                  58.36
MAY25      ----      ----      ----      ----      ----    UNCH                  58.34
JUN25      ----      ----      ----      ----      ----    UNCH                  58.34
JLY25      ----      ----      ----      ----      ----    UNCH                  58.31
AUG25      ----      ----      ----      ----      ----    UNCH                  58.29
SEP25      ----      ----      ----      ----      ----    UNCH                  58.27
OCT25      ----      ----      ----      ----      ----    UNCH                  58.27
NOV25      ----      ----      ----      ----      ----    UNCH                  58.27
DEC25      ----      ----      ----      ----      ----    UNCH                  58.28                      72
JAN26      ----      ----      ----      ----      ----    UNCH                  58.23
FEB26      ----      ----      ----      ----      ----    UNCH                  58.20
MAR26      ----      ----      ----      ----      ----    UNCH                  58.18
APR26      ----      ----      ----      ----      ----    UNCH                  58.18
MAY26      ----      ----      ----      ----      ----    UNCH                  58.19
JUN26      ----      ----      ----      ----      ----    UNCH                  58.22
JLY26      ----      ----      ----      ----      ----    UNCH                  58.22
AUG26      ----      ----      ----      ----      ----    UNCH                  58.24
SEP26      ----      ----      ----      ----      ----    UNCH                  58.27
OCT26      ----      ----      ----      ----      ----    UNCH                  58.32
NOV26      ----      ----      ----      ----      ----    UNCH                  58.39
DEC26      ----      ----      ----      ----      ----    UNCH                  58.44
JAN27      ----      ----      ----      ----      ----    UNCH                  58.57
FEB27      ----      ----      ----      ----      ----    UNCH                  58.60
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                188245                 799540     2245589
CL1 WTI Crude Oil TAM Singapore Future
NOV18      ----      ----      ----      ----     75.48    -.11                  75.59
DEC18      ----      ----      ----      ----     75.32    -.09                  75.41
JAN19      ----      ----      ----      ----     75.18    -.07                  75.25
CL2 WTI Crude Oil TAM LONDON Future
NOV18      ----      ----      ----      ----     75.14    -.26                  75.40
DEC18      ----      ----      ----      ----     74.99    -.25                  75.24
JAN19      ----      ----      ----      ----     74.87    -.23                  75.10
CLL CRUDE OIL TAM LONDON FUTURE
NOV18      ----      ----      ----      ----       .00    UNCH                    .00
DEC18      ----      ----      ----      ----       .00    UNCH                    .00
JAN19      ----      ----      ----      ----       .00    UNCH                    .00
CLS CRUDE OIL TAM SINGAPORE FUTURE
NOV18      ----      ----      ----      ----       .00    UNCH                    .00
DEC18      ----      ----      ----      ----       .00    UNCH                    .00
JAN19      ----      ----      ----      ----       .00    UNCH                    .00
CLT CRUDE OIL TAS FUTURES
NOV18       .00       .01       .00       .00      ----    UNCH        2870        .00
DEC18       .00       .01       .00       .00      ----    UNCH         748        .00
JAN19       .00       .00       .00       .00      ----    UNCH         184        .00
FEB19      ----      ----      ----      ----      ----    UNCH         217        .00
MAR19       .00       .00       .00       .00      ----    UNCH          78        .00
APR19      ----      ----      ----      ----      ----    UNCH                    .00
MAY19      ----      ----      ----      ----      ----    UNCH                    .00
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                  4097
CQ CRUDE OIL CS2 SYNTHT
NOV18      ----      ----      ----      ----      ----    UNCH                    .33
DEC18      ----      ----      ----      ----      ----    UNCH                    .28
JAN19      ----      ----      ----      ----      ----    UNCH                    .25
FEB19      ----      ----      ----      ----      ----    UNCH                    .25
MAR19      ----      ----      ----      ----      ----    UNCH                    .33
APR19      ----      ----      ----      ----      ----    UNCH                    .43
MAY19      ----      ----      ----      ----      ----    UNCH                    .55
JUN19      ----      ----      ----      ----      ----    UNCH                    .67
JLY19      ----      ----      ----      ----      ----    UNCH                    .73
AUG19      ----      ----      ----      ----      ----    UNCH                    .76
