                PRELIMINARY PRICES AS OF 03/07/18 01:32 PM (CST)
OCT20      ----      ----      ----      ----      ----    UNCH                  2.708
NOV20      ----      ----      ----      ----      ----    UNCH                  2.764
DEC20      ----      ----      ----      ----      ----    UNCH                  2.915
JAN21      ----      ----      ----      ----      ----    UNCH                  3.047
FEB21      ----      ----      ----      ----      ----    UNCH                  3.024
MAR21      ----      ----      ----      ----      ----    UNCH                  2.964
APR21      ----      ----      ----      ----      ----    UNCH                  2.714
MAY21      ----      ----      ----      ----      ----    UNCH                  2.697
JUN21      ----      ----      ----      ----      ----    UNCH                  2.720
JLY21      ----      ----      ----      ----      ----    UNCH                  2.745
AUG21      ----      ----      ----      ----      ----    UNCH                  2.755
SEP21      ----      ----      ----      ----      ----    UNCH                  2.750
OCT21      ----      ----      ----      ----      ----    UNCH                  2.776
NOV21      ----      ----      ----      ----      ----    UNCH                  2.836
DEC21      ----      ----      ----      ----      ----    UNCH                  2.978
JAN22      ----      ----      ----      ----      ----    UNCH                  3.088
FEB22      ----      ----      ----      ----      ----    UNCH                  3.065
MAR22      ----      ----      ----      ----      ----    UNCH                  3.007
APR22      ----      ----      ----      ----      ----    UNCH                  2.757
MAY22      ----      ----      ----      ----      ----    UNCH                  2.740
JUN22      ----      ----      ----      ----      ----    UNCH                  2.765
JLY22      ----      ----      ----      ----      ----    UNCH                  2.792
AUG22      ----      ----      ----      ----      ----    UNCH                  2.810
SEP22      ----      ----      ----      ----      ----    UNCH                  2.811
OCT22      ----      ----      ----      ----      ----    UNCH                  2.837
NOV22      ----      ----      ----      ----      ----    UNCH                  2.904
DEC22      ----      ----      ----      ----      ----    UNCH                  3.047
JAN23      ----      ----      ----      ----      ----    UNCH                  3.159
FEB23      ----      ----      ----      ----      ----    UNCH                  3.135
MAR23      ----      ----      ----      ----      ----    UNCH                  3.077
APR23      ----      ----      ----      ----      ----    UNCH                  2.802
MAY23      ----      ----      ----      ----      ----    UNCH                  2.784
JUN23      ----      ----      ----      ----      ----    UNCH                  2.809
JLY23      ----      ----      ----      ----      ----    UNCH                  2.836
AUG23      ----      ----      ----      ----      ----    UNCH                  2.859
SEP23      ----      ----      ----      ----      ----    UNCH                  2.861
OCT23      ----      ----      ----      ----      ----    UNCH                  2.889
NOV23      ----      ----      ----      ----      ----    UNCH                  2.957
DEC23      ----      ----      ----      ----      ----    UNCH                  3.100
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                   607                    653        3353
QH E-mini NY Harbor ULSD Futures
APR18      ----      ----      ----      ----    1.8746  -.0287                 1.9033                       1
MAY18      ----      ----      ----      ----    1.8791  -.0306                 1.9097
JUN18      ----      ----      ----      ----    1.8814  -.0297                 1.9111
JLY18      ----      ----      ----      ----    1.8835  -.0284                 1.9119
AUG18      ----      ----      ----      ----    1.8851  -.0274                 1.9125
SEP18      ----      ----      ----      ----    1.8878  -.0268                 1.9146
OCT18      ----      ----      ----      ----    1.8897  -.0265                 1.9162
NOV18      ----      ----      ----      ----    1.8910  -.0259                 1.9169
DEC18      ----      ----      ----      ----    1.8911  -.0260                 1.9171
JAN19      ----      ----      ----      ----    1.8925  -.0254                 1.9179
FEB19      ----      ----      ----      ----      ----    UNCH                 1.9156
MAR19      ----      ----      ----      ----      ----    UNCH                 1.9085
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                                        1
QM E-mini Crude Oil Futures
APR18    62.300    62.575    60.600      ----    61.150  -1.450       17443     62.600       12179        1627
MAY18    62.375    62.425    60.500      ----    61.020  -1.430         467     62.450         324         449
JUN18    61.575    62.075    60.400      ----    60.750  -1.410          54     62.160          29         143
JLY18    61.000    61.675    59.950A     ----    60.370  -1.360           9     61.730           8          66
AUG18    60.500    60.500    60.100      ----    59.930  -1.300           4     61.230           3         125
SEP18    59.350    59.425    59.350      ----    59.450  -1.250           3     60.700           1          68
OCT18      ----      ----      ----      ----    58.970  -1.210                 60.180                      36
NOV18    58.325    58.325    58.325      ----    58.530  -1.170           1     59.700                     125
DEC18    58.550    58.550    57.625A     ----    58.120  -1.140           5     59.260          11         159
JAN19      ----      ----      ----      ----    57.730  -1.110                 58.840                      30
FEB19      ----      ----      ----      ----      ----    UNCH                 58.420                       1
MAR19      ----      ----      ----      ----      ----    UNCH                 58.020
APR19      ----      ----      ----      ----      ----    UNCH                 57.650
MAY19      ----      ----      ----      ----      ----    UNCH                 57.290
JUN19      ----      ----    56.575A   56.575A     ----   +.770                 56.960                       7
JLY19      ----      ----      ----      ----      ----    UNCH                 56.620
AUG19      ----      ----      ----      ----      ----    UNCH                 56.310
SEP19      ----      ----      ----      ----      ----    UNCH                 56.040
OCT19      ----      ----      ----      ----      ----    UNCH                 55.800
NOV19      ----      ----      ----      ----      ----    UNCH                 55.570
DEC19      ----      ----      ----      ----      ----    UNCH                 55.360          10          18
JAN20      ----      ----      ----      ----      ----    UNCH                 55.090
FEB20      ----      ----      ----      ----      ----    UNCH                 54.860
MAR20      ----      ----      ----      ----      ----    UNCH                 54.620
APR20      ----      ----      ----      ----      ----    UNCH                 54.380
MAY20      ----      ----      ----      ----      ----    UNCH                 54.170
JUN20      ----      ----      ----      ----      ----    UNCH                 53.960
JLY20      ----      ----      ----      ----      ----    UNCH                 53.740                       1
AUG20      ----      ----      ----      ----      ----    UNCH                 53.570
SEP20      ----      ----      ----      ----      ----    UNCH                 53.390
OCT20      ----      ----      ----      ----      ----    UNCH                 53.210
NOV20      ----      ----      ----      ----      ----    UNCH                 53.050
DEC20    51.825    51.825    51.825    51.825      ----  +4.800           3     52.930                       4
JAN21      ----      ----      ----      ----      ----    UNCH                 52.770
FEB21      ----      ----      ----      ----      ----    UNCH                 52.640
MAR21      ----      ----      ----      ----      ----    UNCH                 52.490
APR21      ----      ----      ----      ----      ----    UNCH                 52.330
MAY21      ----      ----      ----      ----      ----    UNCH                 52.200
JUN21      ----      ----      ----      ----      ----    UNCH                 52.120
JLY21      ----      ----      ----      ----      ----    UNCH                 52.000                       1
AUG21      ----      ----      ----      ----      ----    UNCH                 51.920
SEP21      ----      ----      ----      ----      ----    UNCH                 51.800
OCT21      ----      ----      ----      ----      ----    UNCH                 51.730
NOV21      ----      ----      ----      ----      ----    UNCH                 51.700
DEC21      ----      ----      ----      ----      ----    UNCH                 51.700                       9
JAN22      ----      ----      ----      ----      ----    UNCH                 51.620
FEB22      ----      ----      ----      ----      ----    UNCH                 51.540
MAR22      ----      ----      ----      ----      ----    UNCH                 51.530
APR22      ----      ----      ----      ----      ----    UNCH                 51.470
MAY22      ----      ----      ----      ----      ----    UNCH                 51.420
JUN22      ----      ----      ----      ----      ----    UNCH                 51.400
JLY22      ----      ----      ----      ----      ----    UNCH                 51.290
AUG22      ----      ----      ----      ----      ----    UNCH                 51.330
SEP22      ----      ----      ----      ----      ----    UNCH                 51.400
OCT22      ----      ----      ----      ----      ----    UNCH                 51.320
NOV22      ----      ----      ----      ----      ----    UNCH                 51.370
DEC22      ----      ----      ----      ----      ----    UNCH                 51.330                       1
JAN23      ----      ----      ----      ----      ----    UNCH                 51.330
FEB23      ----      ----      ----      ----      ----    UNCH                 51.290
MAR23      ----      ----      ----      ----      ----    UNCH                 51.310
APR23      ----      ----      ----      ----      ----    UNCH                 51.260
MAY23      ----      ----      ----      ----      ----    UNCH                 51.220
JUN23      ----      ----      ----      ----      ----    UNCH                 51.310
JLY23      ----      ----      ----      ----      ----    UNCH                 51.260
AUG23      ----      ----      ----      ----      ----    UNCH                 51.210
SEP23      ----      ----      ----      ----      ----    UNCH                 51.300
OCT23      ----      ----      ----      ----      ----    UNCH                 51.290
NOV23      ----      ----      ----      ----      ----    UNCH                 51.290
DEC23      ----      ----      ----      ----      ----    UNCH                 51.350
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                 17989                  12565        2870
QU E-mini RBOB Gasoline Futures
APR18      ----      ----      ----      ----    1.9103  -.0228                 1.9331                       1
MAY18      ----      ----      ----      ----    1.9220  -.0255                 1.9475
JUN18      ----      ----      ----      ----    1.9203  -.0254                 1.9457
JLY18      ----      ----      ----      ----    1.9083  -.0247                 1.9330
AUG18      ----      ----      ----      ----    1.8896  -.0237                 1.9133
SEP18      ----      ----      ----      ----    1.8629  -.0229                 1.8858
OCT18      ----      ----      ----      ----    1.7269  -.0231                 1.7500
NOV18      ----      ----      ----      ----    1.6914  -.0229                 1.7143
DEC18      ----      ----      ----      ----    1.6645  -.0233                 1.6878
JAN19      ----      ----      ----      ----    1.6544  -.0233                 1.6777
FEB19      ----      ----      ----      ----      ----    UNCH                 1.6794
MAR19      ----      ----      ----      ----      ----    UNCH                 1.6926
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                                        1
RB RBOB Gasoline Futures
APR18    1.9373    1.9486    1.8985      ----    1.9103  -.0228       58870     1.9331       65580      114825
MAY18    1.9492    1.9601    1.9102A     ----    1.9220  -.0255       50597     1.9475       51086       98042
JUN18    1.9464    1.9566    1.9073A     ----    1.9203  -.0254       22206     1.9457       23152       54359
JLY18    1.9275    1.9425    1.8937A     ----    1.9083  -.0247       12203     1.9330       13692       40960
AUG18    1.8974    1.9213    1.8743      ----    1.8896  -.0237        5455     1.9133        7726       21085
SEP18    1.8709    1.8927B   1.8469      ----    1.8629  -.0229        4727     1.8858        8497       24756
OCT18    1.7310    1.7561    1.7100      ----    1.7269  -.0231         919     1.7500        2914       11365
NOV18    1.7144    1.7190B   1.6777      ----    1.6914  -.0229         431     1.7143         782        9612
DEC18    1.6735    1.6925B   1.6495      ----    1.6645  -.0233        1950     1.6878        2185       20321
JAN19    1.6786    1.6815B   1.6394      ----    1.6544  -.0233         198     1.6777         235        7042
FEB19    1.6804    1.6823B   1.6497A   1.6548B     ----    UNCH          32     1.6794          39         959
MAR19    1.6582    1.6583    1.6582    1.6583      ----    UNCH          20     1.6926          26         818
APR19      ----      ----    1.8548A   1.8548A     ----    UNCH           4     1.8718          24         291
MAY19      ----      ----    1.8625A   1.8625A     ----    UNCH           2     1.8738          16         138
JUN19      ----    1.8617B   1.8285A   1.8346B     ----    UNCH           4     1.8612          15        1689
JLY19      ----      ----    1.8321A   1.8321A     ----    UNCH                 1.8429          15          67
AUG19      ----      ----      ----      ----      ----    UNCH                 1.8184          15          67
SEP19      ----      ----      ----      ----      ----    UNCH                 1.7888          15          73
OCT19      ----      ----      ----      ----      ----    UNCH                 1.6556          15          68
NOV19      ----      ----      ----      ----      ----    UNCH                 1.6245          15          67
DEC19      ----      ----      ----      ----      ----    UNCH           1     1.6017         242        1023
JAN20      ----      ----      ----      ----      ----    UNCH                 1.5971                       1
FEB20      ----      ----      ----      ----      ----    UNCH                 1.6041
MAR20      ----      ----      ----      ----      ----    UNCH                 1.6206
APR20      ----      ----      ----      ----      ----    UNCH                 1.8181                       6
MAY20      ----      ----      ----      ----      ----    UNCH                 1.8182                       5
JUN20      ----      ----      ----      ----      ----    UNCH                 1.8084                       7
JLY20      ----      ----      ----      ----      ----    UNCH                 1.7889                       5
AUG20      ----      ----      ----      ----      ----    UNCH                 1.7624                       5
SEP20      ----      ----      ----      ----      ----    UNCH                 1.7350           1           6
OCT20      ----      ----      ----      ----      ----    UNCH                 1.6064
NOV20      ----      ----      ----      ----      ----    UNCH                 1.5747
DEC20      ----      ----      ----      ----      ----    UNCH           1     1.5464           6          47
JAN21      ----      ----      ----      ----      ----    UNCH                 1.5514
FEB21      ----      ----      ----      ----      ----    UNCH                 1.5614
MAR21      ----      ----      ----      ----      ----    UNCH                 1.5814
APR21      ----      ----      ----      ----      ----    UNCH                 1.7844                       5
MAY21      ----      ----      ----      ----      ----    UNCH                 1.7874                       6
JUN21      ----      ----      ----      ----      ----    UNCH                 1.7829           1           6
JLY21      ----      ----      ----      ----      ----    UNCH                 1.7669           1           6
AUG21      ----      ----      ----      ----      ----    UNCH                 1.7439           1           6
SEP21      ----      ----      ----      ----      ----    UNCH                 1.7199                       5
OCT21      ----      ----      ----      ----      ----    UNCH                 1.5949
NOV21      ----      ----      ----      ----      ----    UNCH                 1.5664
DEC21      ----      ----      ----      ----      ----    UNCH                 1.5414
JAN22      ----      ----      ----      ----      ----    UNCH                 1.5464
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                157620                 176296      407743
RBL RBOB TAM LONDON FUTURE
APR18      ----      ----      ----      ----     .0000    UNCH                  .0000
MAY18      ----      ----      ----      ----     .0000    UNCH                  .0000
JUN18      ----      ----      ----      ----     .0000    UNCH                  .0000
RBS RBOB 3:15 1 MINUTE TAM SYNTHETIC LONDON FUTURE
APR18      ----      ----      ----      ----      ----    UNCH                 1.9331
RBT RBOB Gasoline TAS Futures
APR18     .0000     .0001    -.0001      ----     .0000    UNCH        4064      .0000
MAY18     .0000     .0001    -.0001      ----     .0000    UNCH        2061      .0000
JUN18     .0000     .0000     .0000      ----     .0000    UNCH         354      .0000
JLY18     .0000     .0000    -.0001      ----     .0000    UNCH         151      .0000
AUG18    -.0002    -.0002    -.0002      ----     .0000    UNCH           7      .0000
SEP18     .0000     .0000    -.0002      ----     .0000    UNCH          18      .0000
OCT18      ----      ----      ----      ----     .0000    UNCH                  .0000
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                  6655
RT RBOB Gasoline Bullet Futures
APR18      ----      ----      ----      ----    1.9103  -.0228                 1.9331                     957
MAY18      ----      ----      ----      ----    1.9220  -.0255                 1.9475                    1147
JUN18      ----      ----      ----      ----    1.9203  -.0254                 1.9457                     507
JLY18      ----      ----      ----      ----    1.9083  -.0247                 1.9330                    1296
AUG18      ----      ----      ----      ----    1.8896  -.0237                 1.9133                       7
SEP18      ----      ----      ----      ----    1.8629  -.0229                 1.8858                       7
OCT18      ----      ----      ----      ----    1.7269  -.0231                 1.7500                       7
NOV18      ----      ----      ----      ----    1.6914  -.0229                 1.7143                       7
DEC18      ----      ----      ----      ----    1.6645  -.0233                 1.6878                       7
JAN19      ----      ----      ----      ----    1.6544  -.0233                 1.6777
FEB19      ----      ----      ----      ----      ----    UNCH                 1.6794
MAR19      ----      ----      ----      ----      ----    UNCH                 1.6926
APR19      ----      ----      ----      ----      ----    UNCH                 1.8718
MAY19      ----      ----      ----      ----      ----    UNCH                 1.8738
JUN19      ----      ----      ----      ----      ----    UNCH                 1.8612
JLY19      ----      ----      ----      ----      ----    UNCH                 1.8429
AUG19      ----      ----      ----      ----      ----    UNCH                 1.8184
SEP19      ----      ----      ----      ----      ----    UNCH                 1.7888
OCT19      ----      ----      ----      ----      ----    UNCH                 1.6556
NOV19      ----      ----      ----      ----      ----    UNCH                 1.6245
DEC19      ----      ----      ----      ----      ----    UNCH                 1.6017
JAN20      ----      ----      ----      ----      ----    UNCH                 1.5971
FEB20      ----      ----      ----      ----      ----    UNCH                 1.6041
MAR20      ----      ----      ----      ----      ----    UNCH                 1.6206
APR20      ----      ----      ----      ----      ----    UNCH                 1.8181
MAY20      ----      ----      ----      ----      ----    UNCH                 1.8182
JUN20      ----      ----      ----      ----      ----    UNCH                 1.8084
JLY20      ----      ----      ----      ----      ----    UNCH                 1.7889
AUG20      ----      ----      ----      ----      ----    UNCH                 1.7624
SEP20      ----      ----      ----      ----      ----    UNCH                 1.7350
OCT20      ----      ----      ----      ----      ----    UNCH                 1.6064
NOV20      ----      ----      ----      ----      ----    UNCH                 1.5747
DEC20      ----      ----      ----      ----      ----    UNCH                 1.5464
JAN21      ----      ----      ----      ----      ----    UNCH                 1.5514
FEB21      ----      ----      ----      ----      ----    UNCH                 1.5614
MAR21      ----      ----      ----      ----      ----    UNCH                 1.5814
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                                     3942
THD Henry Hub TTF (ICIS Heren) Natural Gas Spread Futu
APR18      ----      ----      ----      ----      ----    UNCH                 -3.720
MAY18      ----      ----      ----      ----      ----    UNCH                 -3.489
JUN18      ----      ----      ----      ----      ----    UNCH                 -3.429
JLY18      ----      ----      ----      ----      ----    UNCH                 -3.402
AUG18      ----      ----      ----      ----      ----    UNCH                 -3.420
SEP18      ----      ----      ----      ----      ----    UNCH                 -3.470
OCT18      ----      ----      ----      ----      ----    UNCH                 -3.624
NOV18      ----      ----      ----      ----      ----    UNCH                 -3.812
DEC18      ----      ----      ----      ----      ----    UNCH                 -3.851
JAN19      ----      ----      ----      ----      ----    UNCH                 -3.944
FEB19      ----      ----      ----      ----      ----    UNCH                 -3.859
MAR19      ----      ----      ----      ----      ----    UNCH                 -3.707
APR19      ----      ----      ----      ----      ----    UNCH                 -3.389
MAY19      ----      ----      ----      ----      ----    UNCH                 -3.440
JUN19      ----      ----      ----      ----      ----    UNCH                 -3.427
JLY19      ----      ----      ----      ----      ----    UNCH                 -3.254
AUG19      ----      ----      ----      ----      ----    UNCH                 -3.263
SEP19      ----      ----      ----      ----      ----    UNCH                 -3.290
OCT19      ----      ----      ----      ----      ----    UNCH                 -3.803
NOV19      ----      ----      ----      ----      ----    UNCH                 -3.765
DEC19      ----      ----      ----      ----      ----    UNCH                 -3.643
JAN20      ----      ----      ----      ----      ----    UNCH                 -3.716
FEB20      ----      ----      ----      ----      ----    UNCH                 -3.751
MAR20      ----      ----      ----      ----      ----    UNCH                 -3.858
APR20      ----      ----      ----      ----      ----    UNCH                 -3.334
MAY20      ----      ----      ----      ----      ----    UNCH                 -3.362
JUN20      ----      ----      ----      ----      ----    UNCH                 -3.349
JLY20      ----      ----      ----      ----      ----    UNCH                 -3.186
AUG20      ----      ----      ----      ----      ----    UNCH                 -3.195
SEP20      ----      ----      ----      ----      ----    UNCH                 -3.215
OCT20      ----      ----      ----      ----      ----    UNCH                 -3.753
NOV20      ----      ----      ----      ----      ----    UNCH                 -3.709
DEC20      ----      ----      ----      ----      ----    UNCH                 -3.571
JAN21      ----      ----      ----      ----      ----    UNCH                 -3.616
FEB21      ----      ----      ----      ----      ----    UNCH                 -3.650
MAR21      ----      ----      ----      ----      ----    UNCH                 -3.725
APR21      ----      ----      ----      ----      ----    UNCH                 -3.258
MAY21      ----      ----      ----      ----      ----    UNCH                 -3.286
JUN21      ----      ----      ----      ----      ----    UNCH                 -3.276
JLY21      ----      ----      ----      ----      ----    UNCH                 -3.239
AUG21      ----      ----      ----      ----      ----    UNCH                 -3.241
SEP21      ----      ----      ----      ----      ----    UNCH                 -3.259
OCT21      ----      ----      ----      ----      ----    UNCH                 -3.792
NOV21      ----      ----      ----      ----      ----    UNCH                 -3.747
DEC21      ----      ----      ----      ----      ----    UNCH                 -3.619
TTE Dutch TTF Natural Gas (USD/MMBtu) (ICIS Heren) Fro
APR18      ----     6.525B    6.407A    6.488A     ----    UNCH                  6.458
MAY18      ----     6.287B    6.210A    6.281A     ----    UNCH                  6.259
JUN18      ----      ----      ----      ----      ----    UNCH                  6.237
JLY18      ----      ----      ----      ----      ----    UNCH           5      6.254
AUG18      ----      ----      ----      ----      ----    UNCH           5      6.279
SEP18      ----      ----      ----      ----      ----    UNCH           5      6.308
OCT18      ----      ----      ----      ----      ----    UNCH           5      6.474
NOV18      ----      ----      ----      ----      ----    UNCH           5      6.707
DEC18      ----      ----      ----      ----      ----    UNCH           5      6.863
JAN19      ----      ----      ----      ----      ----    UNCH                  7.042
FEB19      ----      ----      ----      ----      ----    UNCH                  6.926
MAR19      ----      ----      ----      ----      ----    UNCH                  6.685
APR19      ----      ----      ----      ----      ----    UNCH                  6.082
MAY19      ----      ----      ----      ----      ----    UNCH                  6.098
JUN19      ----      ----      ----      ----      ----    UNCH                  6.113
JLY19      ----      ----      ----      ----      ----    UNCH                  5.970
AUG19      ----      ----      ----      ----      ----    UNCH                  5.985
SEP19      ----      ----      ----      ----      ----    UNCH                  6.000
OCT19      ----      ----      ----      ----      ----    UNCH                  6.541
NOV19      ----      ----      ----      ----      ----    UNCH                  6.556
DEC19      ----      ----      ----      ----      ----    UNCH                  6.573
JAN20      ----      ----      ----      ----      ----    UNCH                  6.763
FEB20      ----      ----      ----      ----      ----    UNCH                  6.779
MAR20      ----      ----      ----      ----      ----    UNCH                  6.794
APR20      ----      ----      ----      ----      ----    UNCH                  5.996
MAY20      ----      ----      ----      ----      ----    UNCH                  6.007
JUN20      ----      ----      ----      ----      ----    UNCH                  6.020
JLY20      ----      ----      ----      ----      ----    UNCH                  5.885
AUG20      ----      ----      ----      ----      ----    UNCH                  5.896
SEP20      ----      ----      ----      ----      ----    UNCH                  5.909
OCT20      ----      ----      ----      ----      ----    UNCH                  6.475
NOV20      ----      ----      ----      ----      ----    UNCH                  6.487
DEC20      ----      ----      ----      ----      ----    UNCH                  6.502
JAN21      ----      ----      ----      ----      ----    UNCH                  6.682
FEB21      ----      ----      ----      ----      ----    UNCH                  6.694
MAR21      ----      ----      ----      ----      ----    UNCH                  6.709
APR21      ----      ----      ----      ----      ----    UNCH                  6.002
MAY21      ----      ----      ----      ----      ----    UNCH                  6.013
JUN21      ----      ----      ----      ----      ----    UNCH                  6.026
JLY21      ----      ----      ----      ----      ----    UNCH                  6.014
AUG21      ----      ----      ----      ----      ----    UNCH                  6.026
SEP21      ----      ----      ----      ----      ----    UNCH                  6.039
OCT21      ----      ----      ----      ----      ----    UNCH                  6.598
NOV21      ----      ----      ----      ----      ----    UNCH                  6.611
DEC21      ----      ----      ----      ----      ----    UNCH                  6.625
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                    30
WS Crude Oil Bullet Futures
APR18      ----      ----      ----      ----     61.15   -1.45                  62.60
MAY18      ----      ----      ----      ----     61.02   -1.43                  62.45
JUN18      ----      ----      ----      ----     60.75   -1.41                  62.16
JLY18      ----      ----      ----      ----     60.37   -1.36                  61.73
AUG18      ----      ----      ----      ----     59.93   -1.30                  61.23
SEP18      ----      ----      ----      ----     59.45   -1.25                  60.70
OCT18      ----      ----      ----      ----     58.97   -1.21                  60.18
NOV18      ----      ----      ----      ----     58.53   -1.17                  59.70
DEC18      ----      ----      ----      ----     58.12   -1.14                  59.26                     286
JAN19      ----      ----      ----      ----     57.73   -1.11                  58.84
FEB19      ----      ----      ----      ----      ----    UNCH                  58.42
MAR19      ----      ----      ----      ----      ----    UNCH                  58.02
APR19      ----      ----      ----      ----      ----    UNCH                  57.65
MAY19      ----      ----      ----      ----      ----    UNCH                  57.29
JUN19      ----      ----      ----      ----      ----    UNCH                  56.96
JLY19      ----      ----      ----      ----      ----    UNCH                  56.62
AUG19      ----      ----      ----      ----      ----    UNCH                  56.31
SEP19      ----      ----      ----      ----      ----    UNCH                  56.04
OCT19      ----      ----      ----      ----      ----    UNCH                  55.80
NOV19      ----      ----      ----      ----      ----    UNCH                  55.57
DEC19      ----      ----      ----      ----      ----    UNCH                  55.36                     250
JAN20      ----      ----      ----      ----      ----    UNCH                  55.09
FEB20      ----      ----      ----      ----      ----    UNCH                  54.86
MAR20      ----      ----      ----      ----      ----    UNCH                  54.62
APR20      ----      ----      ----      ----      ----    UNCH                  54.38
MAY20      ----      ----      ----      ----      ----    UNCH                  54.17
JUN20      ----      ----      ----      ----      ----    UNCH                  53.96
JLY20      ----      ----      ----      ----      ----    UNCH                  53.74
AUG20      ----      ----      ----      ----      ----    UNCH                  53.57
SEP20      ----      ----      ----      ----      ----    UNCH                  53.39
OCT20      ----      ----      ----      ----      ----    UNCH                  53.21
NOV20      ----      ----      ----      ----      ----    UNCH                  53.05
DEC20      ----      ----      ----      ----      ----    UNCH                  52.93                      36
JAN21      ----      ----      ----      ----      ----    UNCH                  52.77
FEB21      ----      ----      ----      ----      ----    UNCH                  52.64
MAR21      ----      ----      ----      ----      ----    UNCH                  52.49
APR21      ----      ----      ----      ----      ----    UNCH                  52.33
MAY21      ----      ----      ----      ----      ----    UNCH                  52.20
JUN21      ----      ----      ----      ----      ----    UNCH                  52.12
JLY21      ----      ----      ----      ----      ----    UNCH                  52.00
AUG21      ----      ----      ----      ----      ----    UNCH                  51.92
SEP21      ----      ----      ----      ----      ----    UNCH                  51.80
OCT21      ----      ----      ----      ----      ----    UNCH                  51.73
NOV21      ----      ----      ----      ----      ----    UNCH                  51.70
DEC21      ----      ----      ----      ----      ----    UNCH                  51.70
JAN22      ----      ----      ----      ----      ----    UNCH                  51.62
FEB22      ----      ----      ----      ----      ----    UNCH                  51.54
MAR22      ----      ----      ----      ----      ----    UNCH                  51.53
APR22      ----      ----      ----      ----      ----    UNCH                  51.47
MAY22      ----      ----      ----      ----      ----    UNCH                  51.42
JUN22      ----      ----      ----      ----      ----    UNCH                  51.40
JLY22      ----      ----      ----      ----      ----    UNCH                  51.29
AUG22      ----      ----      ----      ----      ----    UNCH                  51.33
SEP22      ----      ----      ----      ----      ----    UNCH                  51.40
OCT22      ----      ----      ----      ----      ----    UNCH                  51.32
NOV22      ----      ----      ----      ----      ----    UNCH                  51.37
DEC22      ----      ----      ----      ----      ----    UNCH                  51.33
JAN23      ----      ----      ----      ----      ----    UNCH                  51.33
FEB23      ----      ----      ----      ----      ----    UNCH                  51.29
MAR23      ----      ----      ----      ----      ----    UNCH                  51.31
APR23      ----      ----      ----      ----      ----    UNCH                  51.26
MAY23      ----      ----      ----      ----      ----    UNCH                  51.22
JUN23      ----      ----      ----      ----      ----    UNCH                  51.31
JLY23      ----      ----      ----      ----      ----    UNCH                  51.26
AUG23      ----      ----      ----      ----      ----    UNCH                  51.21
SEP23      ----      ----      ----      ----      ----    UNCH                  51.30
OCT23      ----      ----      ----      ----      ----    UNCH                  51.29
NOV23      ----      ----      ----      ----      ----    UNCH                  51.29
DEC23      ----      ----      ----      ----      ----    UNCH                  51.35
JUN24      ----      ----      ----      ----      ----    UNCH                  51.53
DEC24      ----      ----      ----      ----      ----    UNCH                  51.71
JUN25      ----      ----      ----      ----      ----    UNCH                  51.91
DEC25      ----      ----      ----      ----      ----    UNCH                  52.07
JUN26      ----      ----      ----      ----      ----    UNCH                  52.32
DEC26      ----      ----      ----      ----      ----    UNCH                  52.52
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                                      572
ZIY NY HARBOR RBOB CS1 S
APR18      ----      ----      ----      ----    -.0117  +.0027                 -.0144
MAY18      ----      ----      ----      ----     .0017  -.0001                  .0018
JUN18      ----      ----      ----      ----     .0120  -.0007                  .0127
JLY18      ----      ----      ----      ----     .0187  -.0010                  .0197
AUG18      ----      ----      ----      ----     .0267  -.0008                  .0275
SEP18      ----      ----      ----      ----     .1360  +.0002                  .1358
OCT18      ----      ----      ----      ----     .0355  -.0002                  .0357
NOV18      ----      ----      ----      ----     .0269  +.0004                  .0265
DEC18      ----      ----      ----      ----     .0101    UNCH                  .0101
JAN19      ----      ----      ----      ----      ----    UNCH                 -.0017
FEB19      ----      ----      ----      ----      ----    UNCH                 -.0132
MAR19      ----      ----      ----      ----      ----    UNCH                 -.1792
APR19      ----      ----      ----      ----      ----    UNCH                 -.0020
MAY19      ----      ----      ----      ----      ----    UNCH                  .0126
JUN19      ----      ----      ----      ----      ----    UNCH                  .0183
JLY19      ----      ----      ----      ----      ----    UNCH                  .0245
AUG19      ----      ----      ----      ----      ----    UNCH                  .0296
SEP19      ----      ----      ----      ----      ----    UNCH                  .1332
OCT19      ----      ----      ----      ----      ----    UNCH                  .0311
NOV19      ----      ----      ----      ----      ----    UNCH                  .0228
DEC19      ----      ----      ----      ----      ----    UNCH                  .0046
JAN20      ----      ----      ----      ----      ----    UNCH                 -.0070
FEB20      ----      ----      ----      ----      ----    UNCH                 -.0165
MAR20      ----      ----      ----      ----      ----    UNCH                 -.1975
APR20      ----      ----      ----      ----      ----    UNCH                 -.0001
MAY20      ----      ----      ----      ----      ----    UNCH                  .0098
JUN20      ----      ----      ----      ----      ----    UNCH                  .0195
JLY20      ----      ----      ----      ----      ----    UNCH                  .0265
