                PRELIMINARY PRICES AS OF 03/02/18 02:16 PM (CST)
DEC20      ----      ----      ----      ----   10.3000  +.1500                10.1500
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                                     3698
A2 WTI OIL CS1 SYNTHT
APR18      ----      ----      ----      ----       .16    -.03                    .19
MAY18      ----      ----      ----      ----       .31    -.05                    .36
JUN18      ----      ----      ----      ----       .42    -.04                    .46
JLY18      ----      ----      ----      ----       .49    -.04                    .53
AUG18      ----      ----      ----      ----       .51    -.02                    .53
SEP18      ----      ----      ----      ----       .49    -.01                    .50
OCT18      ----      ----      ----      ----       .44    UNCH                    .44
NOV18      ----      ----      ----      ----       .39    UNCH                    .39
DEC18      ----      ----      ----      ----       .38    +.02                    .36
JAN19      ----      ----      ----      ----       .37    -.01                    .38
FEB19      ----      ----      ----      ----       .36    +.02                    .34
MAR19      ----      ----      ----      ----       .33    UNCH                    .33
APR19      ----      ----      ----      ----       .31    -.01                    .32
MAY19      ----      ----      ----      ----       .29    UNCH                    .29
JUN19      ----      ----      ----      ----       .31    +.01                    .30
JLY19      ----      ----      ----      ----       .29    +.02                    .27
AUG19      ----      ----      ----      ----       .25    +.01                    .24
SEP19      ----      ----      ----      ----       .22    +.01                    .21
OCT19      ----      ----      ----      ----       .22    +.02                    .20
NOV19      ----      ----      ----      ----       .19    UNCH                    .19
DEC19      ----      ----      ----      ----       .24    -.01                    .25
JAN20      ----      ----      ----      ----       .23    +.01                    .22
FEB20      ----      ----      ----      ----       .24    +.02                    .22
MAR20      ----      ----      ----      ----       .23    +.02                    .21
APR20      ----      ----      ----      ----       .19    +.01                    .18
MAY20      ----      ----      ----      ----       .19    +.01                    .18
JUN20      ----      ----      ----      ----       .20    +.01                    .19
JLY20      ----      ----      ----      ----       .14    -.01                    .15
AUG20      ----      ----      ----      ----       .20    +.02                    .18
SEP20      ----      ----      ----      ----       .17    +.01                    .16
OCT20      ----      ----      ----      ----       .16    +.05                    .11
NOV20      ----      ----      ----      ----       .15    +.02                    .13
DEC20      ----      ----      ----      ----       .17    +.02                    .15
JAN21      ----      ----      ----      ----       .13    UNCH                    .13
FEB21      ----      ----      ----      ----       .16    +.02                    .14
MAR21      ----      ----      ----      ----       .17    +.01                    .16
APR21      ----      ----      ----      ----       .09    -.02                    .11
MAY21      ----      ----      ----      ----       .08    +.02                    .06
JUN21      ----      ----      ----      ----       .12    UNCH                    .12
JLY21      ----      ----      ----      ----       .08    UNCH                    .08
AUG21      ----      ----      ----      ----       .13    +.03                    .10
SEP21      ----      ----      ----      ----       .08    -.03                    .11
OCT21      ----      ----      ----      ----       .02    +.01                    .01
NOV21      ----      ----      ----      ----       .07    +.07                    .00
DEC21      ----      ----      ----      ----       .08    UNCH                    .08
JAN22      ----      ----      ----      ----       .08    UNCH                    .08
FEB22      ----      ----      ----      ----       .01    UNCH                    .01
MAR22      ----      ----      ----      ----       .02    UNCH                    .02
APR22      ----      ----      ----      ----       .05    UNCH                    .05
MAY22      ----      ----      ----      ----       .01    UNCH                    .01
JUN22      ----      ----      ----      ----       .11    UNCH                    .11
JLY22      ----      ----      ----      ----      -.04    UNCH                   -.04
AUG22      ----      ----      ----      ----      -.07    +.02                   -.09
SEP22      ----      ----      ----      ----       .08    UNCH                    .08
OCT22      ----      ----      ----      ----      -.05    UNCH                   -.05
NOV22      ----      ----      ----      ----       .07    +.02                    .05
DEC22      ----      ----      ----      ----       .00    UNCH                    .00
JAN23      ----      ----      ----      ----       .04    UNCH                    .04
FEB23      ----      ----      ----      ----      -.02    UNCH                   -.02
MAR23      ----      ----      ----      ----       .05    UNCH                    .05
APR23      ----      ----      ----      ----       .04    UNCH                    .04
MAY23      ----      ----      ----      ----      -.09    UNCH                   -.09
JUN23      ----      ----      ----      ----       .05    UNCH                    .05
JLY23      ----      ----      ----      ----       .05    UNCH                    .05
AUG23      ----      ----      ----      ----      -.09    UNCH                   -.09
SEP23      ----      ----      ----      ----       .01    UNCH                    .01
OCT23      ----      ----      ----      ----       .00    UNCH                    .00
NOV23      ----      ----      ----      ----      -.06    UNCH                   -.06
BH NY Harbor ULSD Bullet Futures
APR18      ----      ----      ----      ----    1.8796  -.0059                 1.8855                      19
MAY18      ----      ----      ----      ----    1.8820  -.0037                 1.8857                      19
JUN18      ----      ----      ----      ----    1.8810  -.0019                 1.8829                      19
JLY18      ----      ----      ----      ----    1.8803  -.0011                 1.8814                      19
AUG18      ----      ----      ----      ----    1.8797  -.0007                 1.8804                      19
SEP18      ----      ----      ----      ----    1.8813  -.0005                 1.8818                      19
OCT18      ----      ----      ----      ----    1.8831    UNCH                 1.8831                      19
NOV18      ----      ----      ----      ----    1.8842  +.0008                 1.8834                      19
DEC18      ----      ----      ----      ----    1.8846  +.0020                 1.8826                      19
JAN19      ----      ----      ----      ----    1.8854  +.0026                 1.8828                       5
FEB19      ----      ----      ----      ----    1.8829  +.0030                 1.8799                       5
MAR19      ----      ----      ----      ----    1.8747  +.0034                 1.8713                       5
APR19      ----      ----      ----      ----    1.8569  +.0036                 1.8533                       5
MAY19      ----      ----      ----      ----    1.8475  +.0036                 1.8439                       5
JUN19      ----      ----      ----      ----    1.8415  +.0035                 1.8380                       5
JLY19      ----      ----      ----      ----    1.8402  +.0037                 1.8365                       5
AUG19      ----      ----      ----      ----    1.8414  +.0041                 1.8373                       5
SEP19      ----      ----      ----      ----    1.8460  +.0042                 1.8418                       5
OCT19      ----      ----      ----      ----    1.8520  +.0037                 1.8483                       5
NOV19      ----      ----      ----      ----    1.8590  +.0038                 1.8552                       5
DEC19      ----      ----      ----      ----    1.8661  +.0044                 1.8617                       5
JAN20      ----      ----      ----      ----    1.8705  +.0044                 1.8661
FEB20      ----      ----      ----      ----    1.8702  +.0044                 1.8658
MAR20      ----      ----      ----      ----    1.8649  +.0044                 1.8605
APR20      ----      ----      ----      ----    1.8534  +.0044                 1.8490
MAY20      ----      ----      ----      ----    1.8461  +.0044                 1.8417
JUN20      ----      ----      ----      ----    1.8427  +.0044                 1.8383
JLY20      ----      ----      ----      ----    1.8466  +.0044                 1.8422
AUG20      ----      ----      ----      ----    1.8503  +.0044                 1.8459
SEP20      ----      ----      ----      ----    1.8547  +.0044                 1.8503
OCT20      ----      ----      ----      ----    1.8570  +.0044                 1.8526
NOV20      ----      ----      ----      ----    1.8598  +.0044                 1.8554
DEC20      ----      ----      ----      ----    1.8636  +.0044                 1.8592
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                                      231
BZ1 Brent Crude Oil TAM Singapore Future
MAY18      ----      ----      ----      ----     63.82   -1.07                  64.89
JUN18      ----      ----      ----      ----     63.58   -1.03                  64.61
JLY18      ----      ----      ----      ----     63.28    -.99                  64.27
BZ2 Brent Crude Oil TAM LONDON Future
MAY18      ----      ----      ----      ----     63.84    +.17                  63.67
JUN18      ----      ----      ----      ----     63.58    +.18                  63.40
JLY18      ----      ----      ----      ----     63.26    +.18                  63.08
BZL BZ TAM LONDON FUTURE
MAY18      ----      ----      ----      ----       .00    UNCH                    .00
JUN18      ----      ----      ----      ----       .00    UNCH                    .00
JLY18      ----      ----      ----      ----       .00    UNCH                    .00
BZS BZ TAM SINGAPORE FUTURE
MAY18      ----      ----      ----      ----       .00    UNCH                    .00
JUN18      ----      ----      ----      ----       .00    UNCH                    .00
JLY18      ----      ----      ----      ----       .00    UNCH                    .00
CAY CRUDE OIL CS1 SYNTHT
APR18      ----      ----      ----      ----       .16    -.03                    .19
MAY18      ----      ----      ----      ----       .31    -.05                    .36
JUN18      ----      ----      ----      ----       .42    -.04                    .46
JLY18      ----      ----      ----      ----       .49    -.04                    .53
AUG18      ----      ----      ----      ----       .51    -.02                    .53
SEP18      ----      ----      ----      ----       .49    -.01                    .50
OCT18      ----      ----      ----      ----       .44    UNCH                    .44
NOV18      ----      ----      ----      ----       .39    UNCH                    .39
DEC18      ----      ----      ----      ----       .38    +.02                    .36
JAN19      ----      ----      ----      ----       .37    -.01                    .38
FEB19      ----      ----      ----      ----       .36    +.02                    .34
MAR19      ----      ----      ----      ----       .33    UNCH                    .33
APR19      ----      ----      ----      ----       .31    -.01                    .32
MAY19      ----      ----      ----      ----       .29    UNCH                    .29
JUN19      ----      ----      ----      ----       .31    +.01                    .30
JLY19      ----      ----      ----      ----       .29    +.02                    .27
AUG19      ----      ----      ----      ----       .25    +.01                    .24
SEP19      ----      ----      ----      ----       .22    +.01                    .21
OCT19      ----      ----      ----      ----       .22    +.02                    .20
NOV19      ----      ----      ----      ----       .19    UNCH                    .19
DEC19      ----      ----      ----      ----       .24    -.01                    .25
JAN20      ----      ----      ----      ----       .23    +.01                    .22
FEB20      ----      ----      ----      ----       .24    +.02                    .22
MAR20      ----      ----      ----      ----       .23    +.02                    .21
APR20      ----      ----      ----      ----       .19    +.01                    .18
MAY20      ----      ----      ----      ----       .19    +.01                    .18
JUN20      ----      ----      ----      ----       .20    +.01                    .19
JLY20      ----      ----      ----      ----       .14    -.01                    .15
AUG20      ----      ----      ----      ----       .20    +.02                    .18
SEP20      ----      ----      ----      ----       .17    +.01                    .16
OCT20      ----      ----      ----      ----       .16    +.05                    .11
NOV20      ----      ----      ----      ----       .15    +.02                    .13
DEC20      ----      ----      ----      ----       .17    +.02                    .15
JAN21      ----      ----      ----      ----       .13    UNCH                    .13
FEB21      ----      ----      ----      ----       .16    +.02                    .14
MAR21      ----      ----      ----      ----       .17    +.01                    .16
APR21      ----      ----      ----      ----       .09    -.02                    .11
MAY21      ----      ----      ----      ----       .08    +.02                    .06
JUN21      ----      ----      ----      ----       .12    UNCH                    .12
JLY21      ----      ----      ----      ----       .08    UNCH                    .08
AUG21      ----      ----      ----      ----       .13    +.03                    .10
SEP21      ----      ----      ----      ----       .08    -.03                    .11
OCT21      ----      ----      ----      ----       .02    +.01                    .01
NOV21      ----      ----      ----      ----       .07    +.07                    .00
DEC21      ----      ----      ----      ----       .08    UNCH                    .08
JAN22      ----      ----      ----      ----       .08    UNCH                    .08
FEB22      ----      ----      ----      ----       .01    UNCH                    .01
MAR22      ----      ----      ----      ----       .02    UNCH                    .02
APR22      ----      ----      ----      ----       .05    UNCH                    .05
MAY22      ----      ----      ----      ----       .01    UNCH                    .01
JUN22      ----      ----      ----      ----       .11    UNCH                    .11
JLY22      ----      ----      ----      ----      -.04    UNCH                   -.04
AUG22      ----      ----      ----      ----      -.07    +.02                   -.09
SEP22      ----      ----      ----      ----       .08    UNCH                    .08
OCT22      ----      ----      ----      ----      -.05    UNCH                   -.05
NOV22      ----      ----      ----      ----       .07    +.02                    .05
DEC22      ----      ----      ----      ----       .00    UNCH                    .00
JAN23      ----      ----      ----      ----       .04    UNCH                    .04
FEB23      ----      ----      ----      ----      -.02    UNCH                   -.02
MAR23      ----      ----      ----      ----       .05    UNCH                    .05
APR23      ----      ----      ----      ----       .04    UNCH                    .04
MAY23      ----      ----      ----      ----      -.09    UNCH                   -.09
JUN23      ----      ----      ----      ----       .05    UNCH                    .05
JLY23      ----      ----      ----      ----       .05    UNCH                    .05
AUG23      ----      ----      ----      ----      -.09    UNCH                   -.09
SEP23      ----      ----      ----      ----       .01    UNCH                    .01
OCT23      ----      ----      ----      ----       .00    UNCH                    .00
NOV23      ----      ----      ----      ----      -.06    UNCH                   -.06
DEC23      ----      ----      ----      ----      -.05    UNCH                   -.05
JAN24      ----      ----      ----      ----      -.03    UNCH                   -.03
FEB24      ----      ----      ----      ----      -.04    UNCH                   -.04
MAR24      ----      ----      ----      ----      -.02    UNCH                   -.02
APR24      ----      ----      ----      ----      -.04    UNCH                   -.04
MAY24      ----      ----      ----      ----      -.02    UNCH                   -.02
JUN24      ----      ----      ----      ----      -.05    UNCH                   -.05
JLY24      ----      ----      ----      ----      -.03    UNCH                   -.03
AUG24      ----      ----      ----      ----      -.04    UNCH                   -.04
SEP24      ----      ----      ----      ----      -.02    UNCH                   -.02
OCT24      ----      ----      ----      ----      -.04    UNCH                   -.04
NOV24      ----      ----      ----      ----      -.02    UNCH                   -.02
DEC24      ----      ----      ----      ----      -.03    UNCH                   -.03
JAN25      ----      ----      ----      ----      -.04    UNCH                   -.04
FEB25      ----      ----      ----      ----      -.03    UNCH                   -.03
MAR25      ----      ----      ----      ----      -.03    UNCH                   -.03
APR25      ----      ----      ----      ----      -.04    UNCH                   -.04
MAY25      ----      ----      ----      ----      -.03    UNCH                   -.03
JUN25      ----      ----      ----      ----      -.04    UNCH                   -.04
JLY25      ----      ----      ----      ----      -.03    UNCH                   -.03
AUG25      ----      ----      ----      ----      -.04    UNCH                   -.04
SEP25      ----      ----      ----      ----      -.03    UNCH                   -.03
OCT25      ----      ----      ----      ----      -.04    UNCH                   -.04
NOV25      ----      ----      ----      ----       .02    UNCH                    .02
DEC25      ----      ----      ----      ----      -.08    UNCH                   -.08
JAN26      ----      ----      ----      ----      -.04    UNCH                   -.04
FEB26      ----      ----      ----      ----      -.03    UNCH                   -.03
MAR26      ----      ----      ----      ----      -.03    UNCH                   -.03
APR26      ----      ----      ----      ----      -.04    UNCH                   -.04
MAY26      ----      ----      ----      ----      -.03    UNCH                   -.03
JUN26      ----      ----      ----      ----      -.03    UNCH                   -.03
JLY26      ----      ----      ----      ----      -.04    UNCH                   -.04
AUG26      ----      ----      ----      ----      -.03    UNCH                   -.03
SEP26      ----      ----      ----      ----      -.03    UNCH                   -.03
OCT26      ----      ----      ----      ----      -.04    UNCH                   -.04
NOV26      ----      ----      ----      ----      -.03    UNCH                   -.03
DEC26      ----      ----      ----      ----      -.03    UNCH                   -.03
JAN27      ----      ----      ----      ----      -.03    UNCH                   -.03
CL Light Sweet Crude Oil Futures
APR18     61.34     61.50     60.13     61.24     61.25    +.26      593238      60.99      812505      476194
MAY18     61.20     61.32     59.99     61.07     61.09    +.29      146525      60.80      200026      268216
JUN18     60.81     60.97     59.69     60.75     60.78    +.34       81448      60.44      128427      301229
JLY18     60.31     60.51B    59.29     60.34     60.36    +.38       29010      59.98       54230      141514
AUG18     59.68     60.00B    58.80     59.85     59.87    +.42       16084      59.45       41361       89276
SEP18     59.15     59.49     58.28     59.34A    59.36    +.44       25853      58.92       41529      116232
OCT18     58.53     58.95     57.80     58.80A    58.87    +.45        7137      58.42       12973       92974
NOV18     58.12     58.43B    57.36     58.30     58.43    +.45        4098      57.98        5467       72009
DEC18     57.75     58.15     56.99     58.03     58.04    +.45       45534      57.59       55253      240082
JAN19     57.19     57.72     56.78A    57.71A    57.66    +.43        4453      57.23        3545       84885
FEB19     56.92     57.34     56.42     57.22     57.29    +.44        3493      56.85        1883       52626
MAR19     56.63     56.93B    55.97     56.93B    56.93    +.42        5764      56.51        4997       41379
APR19      ----      ----     56.12A    56.16B    56.60    +.42        2890      56.18         851       21050
MAY19      ----      ----     55.82A    55.84B    56.29    +.43        1006      55.86         458       18851
JUN19     55.45     56.09     55.03A    56.01     56.00    +.43        8604      55.57        9482      104874
JLY19      ----      ----     55.24A    55.25B    55.69    +.42         283      55.27         368       16959
AUG19      ----     55.11B    54.48A    55.11B    55.40    +.40         172      55.00         522       15543
SEP19     54.65     54.71B    54.65     54.71B    55.15    +.39         347      54.76         634       24524
OCT19      ----      ----     54.52A    54.52A    54.93    +.38         181      54.55          23       13429
NOV19      ----      ----      ----      ----     54.71    +.36         258      54.35          47       15776
DEC19     54.23     54.59     53.62     54.55A    54.52    +.36        9553      54.16       15457      119738
JAN20      ----      ----      ----      ----     54.28    +.37                  53.91                   10856
FEB20      ----      ----      ----      ----     54.05    +.36                  53.69                    4154
MAR20      ----      ----      ----      ----     53.81    +.34                  53.47                    9894
APR20      ----      ----      ----      ----     53.58    +.32                  53.26                    1340
MAY20      ----      ----      ----      ----     53.39    +.31                  53.08                    1543
JUN20     53.08     53.08     52.75     53.00B    53.20    +.30         360      52.90         310       17194
JLY20      ----      ----      ----      ----     53.00    +.29           5      52.71                    2047
AUG20      ----      ----      ----      ----     52.86    +.30                  52.56                    2450
SEP20      ----      ----      ----      ----     52.66    +.28                  52.38                    2838
OCT20      ----      ----      ----      ----     52.49    +.27                  52.22                    2143
NOV20      ----      ----      ----      ----     52.33    +.22                  52.11                    2721
DEC20     51.86     52.16B    51.44A    52.16B    52.18    +.20        2359      51.98        3534       50447
JAN21      ----      ----      ----      ----     52.01    +.18                  51.83                    4145
FEB21      ----      ----      ----      ----     51.88    +.18         158      51.70         100        1925
MAR21      ----      ----      ----      ----     51.72    +.16        1223      51.56         800        4245
APR21      ----      ----      ----      ----     51.55    +.15        1065      51.40         700         957
MAY21      ----      ----      ----      ----     51.46    +.17                  51.29                      52
JUN21      ----      ----      ----      ----     51.38    +.15          33      51.23          15        2191
JLY21      ----      ----      ----      ----     51.26    +.15                  51.11                       2
AUG21      ----      ----      ----      ----     51.18    +.15                  51.03                     250
SEP21      ----      ----      ----      ----     51.05    +.12                  50.93
OCT21      ----      ----      ----      ----     50.97    +.15                  50.82                       1
NOV21      ----      ----      ----      ----     50.95    +.14                  50.81
DEC21      ----      ----      ----      ----     50.88    +.07         580      50.81         281       14448
JAN22      ----      ----      ----      ----     50.80    +.07                  50.73
FEB22      ----      ----      ----      ----     50.72    +.07                  50.65
MAR22      ----      ----      ----      ----     50.71    +.07                  50.64
APR22      ----      ----      ----      ----     50.69    +.07                  50.62
MAY22      ----      ----      ----      ----     50.64    +.07                  50.57
JUN22      ----      ----      ----      ----     50.63    +.07                  50.56
JLY22      ----      ----      ----      ----     50.52    +.07                  50.45
AUG22      ----      ----      ----      ----     50.56    +.07                  50.49
SEP22      ----      ----      ----      ----     50.63    +.05                  50.58
OCT22      ----      ----      ----      ----     50.55    +.05                  50.50
NOV22      ----      ----      ----      ----     50.60    +.05                  50.55
DEC22     50.01     50.17B    50.00     50.17B    50.53    +.03         266      50.50          59        5222
JAN23      ----      ----      ----      ----     50.53    +.03                  50.50
FEB23      ----      ----      ----      ----     50.49    +.03                  50.46
MAR23      ----      ----      ----      ----     50.51    +.03                  50.48
APR23      ----      ----      ----      ----     50.46    +.03                  50.43
MAY23      ----      ----      ----      ----     50.42    +.03                  50.39
JUN23      ----      ----      ----      ----     50.51    +.03                  50.48
JLY23      ----      ----      ----      ----     50.46    +.03                  50.43
AUG23      ----      ----      ----      ----     50.41    +.03                  50.38
SEP23      ----      ----      ----      ----     50.50    +.03                  50.47
OCT23      ----      ----      ----      ----     50.49    +.03                  50.46
NOV23      ----      ----      ----      ----     50.49    +.03                  50.46
DEC23     50.50     50.50     50.50     50.50     50.55    +.03          38      50.52                     230
JAN24      ----      ----      ----      ----     50.60    +.03                  50.57
FEB24      ----      ----      ----      ----     50.63    +.03                  50.60
MAR24      ----      ----      ----      ----     50.67    +.03                  50.64
APR24      ----      ----      ----      ----     50.69    +.03                  50.66
MAY24      ----      ----      ----      ----     50.73    +.03                  50.70
JUN24      ----      ----      ----      ----     50.75    +.03                  50.72
JLY24      ----      ----      ----      ----     50.80    +.03                  50.77
AUG24      ----      ----      ----      ----     50.83    +.03                  50.80
SEP24      ----      ----      ----      ----     50.87    +.03                  50.84
OCT24      ----      ----      ----      ----     50.89    +.03                  50.86
NOV24      ----      ----      ----      ----     50.93    +.03                  50.90
DEC24      ----      ----      ----      ----     50.95    +.03                  50.92                      57
JAN25      ----      ----      ----      ----     50.98    +.03                  50.95
FEB25      ----      ----      ----      ----     51.02    +.03                  50.99
MAR25      ----      ----      ----      ----     51.05    +.03                  51.02
APR25      ----      ----      ----      ----     51.08    +.03                  51.05
MAY25      ----      ----      ----      ----     51.12    +.03                  51.09
JUN25      ----      ----      ----      ----     51.15    +.03                  51.12
JLY25      ----      ----      ----      ----     51.19    +.03                  51.16
AUG25      ----      ----      ----      ----     51.22    +.03                  51.19
SEP25      ----      ----      ----      ----     51.26    +.03                  51.23
OCT25      ----      ----      ----      ----     51.29    +.03                  51.26
NOV25      ----      ----      ----      ----     51.33    +.03                  51.30
DEC25      ----      ----      ----      ----     51.31    +.03                  51.28                      23
JAN26      ----      ----      ----      ----     51.39    +.03                  51.36
FEB26      ----      ----      ----      ----     51.43    +.03                  51.40
MAR26      ----      ----      ----      ----     51.46    +.03                  51.43
APR26      ----      ----      ----      ----     51.49    +.03                  51.46
MAY26      ----      ----      ----      ----     51.53    +.03                  51.50
JUN26      ----      ----      ----      ----     51.56    +.03                  51.53
JLY26      ----      ----      ----      ----     51.59    +.03                  51.56
AUG26      ----      ----      ----      ----     51.63    +.03                  51.60
SEP26      ----      ----      ----      ----     51.66    +.03                  51.63
OCT26      ----      ----      ----      ----     51.69    +.03                  51.66
NOV26      ----      ----      ----      ----     51.73    +.03                  51.70
DEC26      ----      ----      ----      ----     51.76    +.03                  51.73
JAN27      ----      ----      ----      ----     51.79    +.03                  51.76
FEB27      ----      ----      ----      ----     51.82    +.03                  51.79
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                992018                1395837     2468735
CL1 WTI Crude Oil TAM Singapore Future
APR18      ----      ----      ----      ----     60.88    -.88                  61.76
