                PRELIMINARY PRICES AS OF 05/15/19 03:16 PM (CST)
JLY19      ----      ----      ----      ----    -.0275    UNCH                 -.0275
AUG19      ----      ----      ----      ----    -.0275    UNCH                 -.0275
SEP19      ----      ----      ----      ----    -.0300    UNCH                 -.0300
A2 WTI OIL CS1 SYNTHT
JUN19      ----      ----      ----      ----      -.22    -.04                   -.18
JLY19      ----      ----      ----      ----      -.15    -.03                   -.12
AUG19      ----      ----      ----      ----      -.06    -.04                   -.02
SEP19      ----      ----      ----      ----       .04    -.03                    .07
OCT19      ----      ----      ----      ----       .13    -.03                    .16
NOV19      ----      ----      ----      ----       .20    -.02                    .22
DEC19      ----      ----      ----      ----       .26    -.02                    .28
JAN20      ----      ----      ----      ----       .31    -.02                    .33
FEB20      ----      ----      ----      ----       .35    UNCH                    .35
MAR20      ----      ----      ----      ----       .37    +.01                    .36
APR20      ----      ----      ----      ----       .38    +.02                    .36
MAY20      ----      ----      ----      ----       .35    +.01                    .34
JUN20      ----      ----      ----      ----       .39    +.02                    .37
JLY20      ----      ----      ----      ----       .36    +.01                    .35
AUG20      ----      ----      ----      ----       .35    +.01                    .34
SEP20      ----      ----      ----      ----       .32    +.01                    .31
OCT20      ----      ----      ----      ----       .27    +.01                    .26
NOV20      ----      ----      ----      ----       .26    +.02                    .24
DEC20      ----      ----      ----      ----       .33    +.01                    .32
JAN21      ----      ----      ----      ----       .32    +.01                    .31
FEB21      ----      ----      ----      ----       .29    +.01                    .28
MAR21      ----      ----      ----      ----       .26    UNCH                    .26
APR21      ----      ----      ----      ----       .24    UNCH                    .24
MAY21      ----      ----      ----      ----       .21    UNCH                    .21
JUN21      ----      ----      ----      ----       .24    UNCH                    .24
JLY21      ----      ----      ----      ----       .23    +.02                    .21
AUG21      ----      ----      ----      ----       .21    -.01                    .22
SEP21      ----      ----      ----      ----       .18    +.02                    .16
OCT21      ----      ----      ----      ----       .17    UNCH                    .17
NOV21      ----      ----      ----      ----       .14    UNCH                    .14
DEC21      ----      ----      ----      ----       .20    UNCH                    .20
JAN22      ----      ----      ----      ----       .17    +.02                    .15
FEB22      ----      ----      ----      ----       .15    UNCH                    .15
MAR22      ----      ----      ----      ----       .16    -.01                    .17
APR22      ----      ----      ----      ----       .18    +.02                    .16
MAY22      ----      ----      ----      ----       .12    -.01                    .13
JUN22      ----      ----      ----      ----       .15    -.01                    .16
JLY22      ----      ----      ----      ----       .10    +.02                    .08
AUG22      ----      ----      ----      ----       .07    -.02                    .09
SEP22      ----      ----      ----      ----       .08    +.01                    .07
OCT22      ----      ----      ----      ----       .07    +.02                    .05
NOV22      ----      ----      ----      ----       .05    +.02                    .03
DEC22      ----      ----      ----      ----       .11    +.01                    .10
JAN23      ----      ----      ----      ----       .08    -.01                    .09
FEB23      ----      ----      ----      ----       .07    UNCH                    .07
MAR23      ----      ----      ----      ----       .07    +.01                    .06
APR23      ----      ----      ----      ----       .06    UNCH                    .06
MAY23      ----      ----      ----      ----       .02    +.01                    .01
JUN23      ----      ----      ----      ----       .05    UNCH                    .05
JLY23      ----      ----      ----      ----       .04    UNCH                    .04
AUG23      ----      ----      ----      ----       .03    +.01                    .02
SEP23      ----      ----      ----      ----       .02    +.02                    .00
OCT23      ----      ----      ----      ----      -.01    +.01                   -.02
NOV23      ----      ----      ----      ----      -.09    +.01                   -.10
DEC23      ----      ----      ----      ----      -.02    UNCH                   -.02
JAN24      ----      ----      ----      ----       .06    UNCH                    .06
FEB24      ----      ----      ----      ----       .04    UNCH                    .04
MAR24      ----      ----      ----      ----       .00    UNCH                    .00
APR24      ----      ----      ----      ----       .06    UNCH                    .06
MAY24      ----      ----      ----      ----      -.02    UNCH                   -.02
JUN24      ----      ----      ----      ----      -.02    UNCH                   -.02
JLY24      ----      ----      ----      ----       .00    UNCH                    .00
AUG24      ----      ----      ----      ----       .01    UNCH                    .01
SEP24      ----      ----      ----      ----      -.02    UNCH                   -.02
OCT24      ----      ----      ----      ----      -.06    UNCH                   -.06
NOV24      ----      ----      ----      ----      -.04    UNCH                   -.04
BH NY Harbor ULSD Bullet Futures
JUN19      ----      ----      ----      ----    2.0863  +.0274                 2.0589                      13
JLY19      ----      ----      ----      ----    2.0879  +.0259                 2.0620                      13
AUG19      ----      ----      ----      ----    2.0909  +.0246                 2.0663                      13
SEP19      ----      ----      ----      ----    2.0967  +.0239                 2.0728                      13
OCT19      ----      ----      ----      ----    2.1029  +.0232                 2.0797                      13
NOV19      ----      ----      ----      ----    2.1076  +.0226                 2.0850                      13
DEC19      ----      ----      ----      ----    2.1105  +.0221                 2.0884                      13
JAN20      ----      ----      ----      ----    2.1113  +.0211                 2.0902                       6
FEB20      ----      ----      ----      ----    2.1050  +.0199                 2.0851                       6
MAR20      ----      ----      ----      ----    2.0922  +.0190                 2.0732                       6
APR20      ----      ----      ----      ----    2.0740  +.0185                 2.0555                       6
MAY20      ----      ----      ----      ----    2.0618  +.0182                 2.0436                       6
JUN20      ----      ----      ----      ----    2.0530  +.0181                 2.0349                       6
JLY20      ----      ----      ----      ----    2.0484  +.0180                 2.0304                       6
AUG20      ----      ----      ----      ----    2.0444  +.0180                 2.0264                       6
SEP20      ----      ----      ----      ----    2.0419  +.0178                 2.0241                       6
OCT20      ----      ----      ----      ----    2.0393  +.0179                 2.0214                       6
NOV20      ----      ----      ----      ----    2.0373  +.0179                 2.0194                       6
DEC20      ----      ----      ----      ----    2.0342  +.0175                 2.0167                       6
JAN21      ----      ----      ----      ----    2.0317  +.0171                 2.0146
FEB21      ----      ----      ----      ----    2.0248  +.0168                 2.0080
MAR21      ----      ----      ----      ----    2.0143  +.0171                 1.9972
APR21      ----      ----      ----      ----    1.9967  +.0167                 1.9800
MAY21      ----      ----      ----      ----    1.9836  +.0163                 1.9673
JUN21      ----      ----      ----      ----    1.9745  +.0159                 1.9586
JLY21      ----      ----      ----      ----    1.9697  +.0158                 1.9539
AUG21      ----      ----      ----      ----    1.9671  +.0157                 1.9514
SEP21      ----      ----      ----      ----    1.9658  +.0157                 1.9501
OCT21      ----      ----      ----      ----    1.9654  +.0156                 1.9498
NOV21      ----      ----      ----      ----    1.9644  +.0155                 1.9489
DEC21      ----      ----      ----      ----    1.9627  +.0154                 1.9473
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                                      163
BZ1 Brent Crude Oil TAM Singapore Future
JLY19      ----      ----      ----      ----     70.94    +.76                  70.18
AUG19      ----      ----      ----      ----     70.04    +.77                  69.27
SEP19      ----      ----      ----      ----     69.29    +.76                  68.53
BZ2 Brent Crude Oil TAM LONDON Future
JLY19      ----      ----      ----      ----     72.15    +.80                  71.35
AUG19      ----      ----      ----      ----     71.23    +.76                  70.47
SEP19      ----      ----      ----      ----     70.48    +.74                  69.74
BZL BZ TAM LONDON FUTURE
JLY19      ----      ----      ----      ----       .00    UNCH                    .00
AUG19      ----      ----      ----      ----       .00    UNCH                    .00
SEP19      ----      ----      ----      ----       .00    UNCH                    .00
BZS BZ TAM SINGAPORE FUTURE
JLY19      ----      ----      ----      ----       .00    UNCH                    .00
AUG19      ----      ----      ----      ----       .00    UNCH                    .00
SEP19      ----      ----      ----      ----       .00    UNCH                    .00
CAY CRUDE OIL CS1 SYNTHT
JUN19      ----      ----      ----      ----      -.22    -.04                   -.18
JLY19      ----      ----      ----      ----      -.15    -.03                   -.12
AUG19      ----      ----      ----      ----      -.06    -.04                   -.02
SEP19      ----      ----      ----      ----       .04    -.03                    .07
OCT19      ----      ----      ----      ----       .13    -.03                    .16
NOV19      ----      ----      ----      ----       .20    -.02                    .22
DEC19      ----      ----      ----      ----       .26    -.02                    .28
JAN20      ----      ----      ----      ----       .31    -.02                    .33
FEB20      ----      ----      ----      ----       .35    UNCH                    .35
MAR20      ----      ----      ----      ----       .37    +.01                    .36
APR20      ----      ----      ----      ----       .38    +.02                    .36
MAY20      ----      ----      ----      ----       .35    +.01                    .34
JUN20      ----      ----      ----      ----       .39    +.02                    .37
JLY20      ----      ----      ----      ----       .36    +.01                    .35
AUG20      ----      ----      ----      ----       .35    +.01                    .34
SEP20      ----      ----      ----      ----       .32    +.01                    .31
OCT20      ----      ----      ----      ----       .27    +.01                    .26
NOV20      ----      ----      ----      ----       .26    +.02                    .24
DEC20      ----      ----      ----      ----       .33    +.01                    .32
JAN21      ----      ----      ----      ----       .32    +.01                    .31
FEB21      ----      ----      ----      ----       .29    +.01                    .28
MAR21      ----      ----      ----      ----       .26    UNCH                    .26
APR21      ----      ----      ----      ----       .24    UNCH                    .24
MAY21      ----      ----      ----      ----       .21    UNCH                    .21
JUN21      ----      ----      ----      ----       .24    UNCH                    .24
JLY21      ----      ----      ----      ----       .23    +.02                    .21
AUG21      ----      ----      ----      ----       .21    -.01                    .22
SEP21      ----      ----      ----      ----       .18    +.02                    .16
OCT21      ----      ----      ----      ----       .17    UNCH                    .17
NOV21      ----      ----      ----      ----       .14    UNCH                    .14
DEC21      ----      ----      ----      ----       .20    UNCH                    .20
JAN22      ----      ----      ----      ----       .17    +.02                    .15
FEB22      ----      ----      ----      ----       .15    UNCH                    .15
MAR22      ----      ----      ----      ----       .16    -.01                    .17
APR22      ----      ----      ----      ----       .18    +.02                    .16
MAY22      ----      ----      ----      ----       .12    -.01                    .13
JUN22      ----      ----      ----      ----       .15    -.01                    .16
JLY22      ----      ----      ----      ----       .10    +.02                    .08
AUG22      ----      ----      ----      ----       .07    -.02                    .09
SEP22      ----      ----      ----      ----       .08    +.01                    .07
OCT22      ----      ----      ----      ----       .07    +.02                    .05
NOV22      ----      ----      ----      ----       .05    +.02                    .03
DEC22      ----      ----      ----      ----       .11    +.01                    .10
JAN23      ----      ----      ----      ----       .08    -.01                    .09
FEB23      ----      ----      ----      ----       .07    UNCH                    .07
MAR23      ----      ----      ----      ----       .07    +.01                    .06
APR23      ----      ----      ----      ----       .06    UNCH                    .06
MAY23      ----      ----      ----      ----       .02    +.01                    .01
JUN23      ----      ----      ----      ----       .05    UNCH                    .05
JLY23      ----      ----      ----      ----       .04    UNCH                    .04
AUG23      ----      ----      ----      ----       .03    +.01                    .02
SEP23      ----      ----      ----      ----       .02    +.02                    .00
OCT23      ----      ----      ----      ----      -.01    +.01                   -.02
NOV23      ----      ----      ----      ----      -.09    +.01                   -.10
DEC23      ----      ----      ----      ----      -.02    UNCH                   -.02
JAN24      ----      ----      ----      ----       .06    UNCH                    .06
FEB24      ----      ----      ----      ----       .04    UNCH                    .04
MAR24      ----      ----      ----      ----       .00    UNCH                    .00
APR24      ----      ----      ----      ----       .06    UNCH                    .06
MAY24      ----      ----      ----      ----      -.02    UNCH                   -.02
JUN24      ----      ----      ----      ----      -.02    UNCH                   -.02
JLY24      ----      ----      ----      ----       .00    UNCH                    .00
AUG24      ----      ----      ----      ----       .01    UNCH                    .01
SEP24      ----      ----      ----      ----      -.02    UNCH                   -.02
OCT24      ----      ----      ----      ----      -.06    UNCH                   -.06
NOV24      ----      ----      ----      ----      -.04    UNCH                   -.04
DEC24      ----      ----      ----      ----       .11    UNCH                    .11
JAN25      ----      ----      ----      ----      -.03    UNCH                   -.03
FEB25      ----      ----      ----      ----       .00    UNCH                    .00
MAR25      ----      ----      ----      ----      -.02    UNCH                   -.02
APR25      ----      ----      ----      ----       .00    UNCH                    .00
MAY25      ----      ----      ----      ----       .02    UNCH                    .02
JUN25      ----      ----      ----      ----      -.04    UNCH                   -.04
JLY25      ----      ----      ----      ----      -.03    UNCH                   -.03
AUG25      ----      ----      ----      ----       .00    UNCH                    .00
SEP25      ----      ----      ----      ----       .00    UNCH                    .00
OCT25      ----      ----      ----      ----      -.09    UNCH                   -.09
NOV25      ----      ----      ----      ----       .00    UNCH                    .00
DEC25      ----      ----      ----      ----       .06    UNCH                    .06
JAN26      ----      ----      ----      ----      -.04    UNCH                   -.04
FEB26      ----      ----      ----      ----       .03    UNCH                    .03
MAR26      ----      ----      ----      ----      -.04    UNCH                   -.04
APR26      ----      ----      ----      ----       .00    UNCH                    .00
MAY26      ----      ----      ----      ----       .02    UNCH                    .02
JUN26      ----      ----      ----      ----      -.06    UNCH                   -.06
JLY26      ----      ----      ----      ----       .01    UNCH                    .01
AUG26      ----      ----      ----      ----      -.01    UNCH                   -.01
SEP26      ----      ----      ----      ----      -.02    UNCH                   -.02
OCT26      ----      ----      ----      ----      -.05    UNCH                   -.05
NOV26      ----      ----      ----      ----       .02    UNCH                    .02
DEC26      ----      ----      ----      ----       .02    UNCH                    .02
JAN27      ----      ----      ----      ----      -.03    UNCH                   -.03
FEB27      ----      ----      ----      ----       .01    UNCH                    .01
MAR27      ----      ----      ----      ----      -.02    UNCH                   -.02
APR27      ----      ----      ----      ----       .00    UNCH                    .00
MAY27      ----      ----      ----      ----       .02    UNCH                    .02
JUN27      ----      ----      ----      ----      -.05    UNCH                   -.05
JLY27      ----      ----      ----      ----      -.01    UNCH                   -.01
AUG27      ----      ----      ----      ----      -.01    UNCH                   -.01
SEP27      ----      ----      ----      ----      -.02    UNCH                   -.02
OCT27      ----      ----      ----      ----      -.05    UNCH                   -.05
NOV27      ----      ----      ----      ----      -.02    UNCH                   -.02
DEC27      ----      ----      ----      ----       .08    UNCH                    .08
JAN28      ----      ----      ----      ----      -.01    UNCH                   -.01
CL Light Sweet Crude Oil Futures
JUN19     61.37     62.34     60.85     62.25     62.02    +.24      698771      61.78      751668      203905
JLY19     61.56     62.57     61.05     62.48     62.24    +.28      225234      61.96      192364      362105
AUG19     61.65     62.70     61.20     62.62     62.39    +.31       70818      62.08       69035      173246
SEP19     61.68     62.78     61.26     62.70B    62.45    +.35       61634      62.10       57256      192904
OCT19     61.65     62.72     61.35     62.66A    62.41    +.38       32826      62.03       35541      123532
NOV19     61.43     62.58B    61.11     62.52     62.28    +.41       22559      61.87       19990      101765
DEC19     61.20     62.38B    60.90     62.32     62.08    +.43       63303      61.65       66465      237599
JAN20     61.02     62.09B    60.69     61.87     61.82    +.45       20938      61.37       11176       63855
FEB20     60.77     61.77     60.43     61.74     61.51    +.47       11678      61.04        6396       42431
MAR20     60.30     61.44B    60.14A    61.40     61.16    +.47        8279      60.69        4686       45494
APR20     59.83     60.99     59.83     60.88     60.79    +.46        4799      60.33        1519       30944
MAY20     59.52     60.67     59.52     60.66     60.41    +.44        3204      59.97        2217       31146
JUN20     59.17     60.34     59.02A    60.30A    60.06    +.43       16844      59.63       18945      107526
JLY20     59.16     59.89B    59.09A    59.70A    59.67    +.41        1788      59.26        1235       30542
AUG20      ----     59.44B    58.80A    59.40A    59.31    +.40        1060      58.91         450       17430
SEP20     58.45     59.15B    58.45     58.96     58.96    +.39        2241      58.57        1057       32295
OCT20      ----     58.42B    58.21A    58.42B    58.64    +.38        1171      58.26         554       23711
NOV20      ----     58.14B    57.95A    58.14B    58.37    +.37         394      58.00         814       16946
DEC20     57.36     58.38B    57.21A    58.35A    58.11    +.35       15557      57.76       18491      143946
JAN21      ----     57.48B     ----     57.48B    57.78    +.34         148      57.44         612       15989
FEB21      ----      ----      ----      ----     57.46    +.33         119      57.13         368        8200
MAR21      ----      ----      ----      ----     57.17    +.32          58      56.85          91        9271
APR21      ----      ----      ----      ----     56.91    +.32                  56.59          16        5069
MAY21      ----      ----      ----      ----     56.67    +.32                  56.35          11        3412
JUN21     55.76     56.69B    55.75     56.66B    56.46    +.32        1456      56.14        1281       20042
JLY21      ----      ----      ----      ----     56.22    +.32                  55.90          11        6743
AUG21      ----      ----      ----      ----     55.99    +.30                  55.69          13        4034
SEP21      ----      ----      ----      ----     55.78    +.31                  55.47          14        6232
OCT21      ----      ----      ----      ----     55.60    +.29                  55.31          12        2938
NOV21      ----      ----      ----      ----     55.43    +.29           1      55.14         311        2404
DEC21     54.79     55.56     54.65A    55.49B    55.29    +.29        2987      55.00        3589       49554
JAN22      ----      ----      ----      ----     55.09    +.29                  54.80         310        1844
FEB22      ----      ----      ----      ----     54.92    +.27                  54.65          10        1376
MAR22      ----      ----      ----      ----     54.77    +.27                  54.50          10        1592
APR22      ----      ----      ----      ----     54.61    +.28                  54.33          10         630
MAY22      ----      ----      ----      ----     54.43    +.26           1      54.17          11        1665
JUN22      ----      ----      ----      ----     54.31    +.27          13      54.04          91        7371
JLY22      ----      ----      ----      ----     54.16    +.28           1      53.88          11         143
AUG22      ----      ----      ----      ----     54.06    +.26                  53.80          10         136
SEP22      ----      ----      ----      ----     53.99    +.28                  53.71          10         146
OCT22      ----      ----      ----      ----     53.91    +.27                  53.64          10         129
NOV22      ----      ----      ----      ----     53.84    +.25                  53.59          10         129
DEC22     53.54     54.00     53.29A    53.95B    53.79    +.23         435      53.56         366       15823
JAN23      ----      ----      ----      ----     53.68    +.22                  53.46
FEB23      ----      ----      ----      ----     53.60    +.23                  53.37
MAR23      ----      ----      ----      ----     53.53    +.23                  53.30
APR23      ----      ----      ----      ----     53.46    +.22                  53.24
MAY23      ----      ----      ----      ----     53.40    +.22                  53.18
JUN23      ----      ----      ----      ----     53.38    +.21                  53.17                      26
JLY23      ----      ----      ----      ----     53.33    +.21                  53.12
AUG23      ----      ----      ----      ----     53.29    +.21                  53.08
SEP23      ----      ----      ----      ----     53.26    +.20                  53.06
OCT23      ----      ----      ----      ----     53.24    +.18                  53.06
NOV23      ----      ----      ----      ----     53.25    +.17                  53.08
DEC23      ----      ----      ----      ----     53.34    +.16          28      53.18          69        4932
JAN24      ----      ----      ----      ----     53.36    +.16                  53.20
FEB24      ----      ----      ----      ----     53.30    +.16                  53.14
MAR24      ----      ----      ----      ----     53.26    +.16                  53.10
APR24      ----      ----      ----      ----     53.26    +.16                  53.10
MAY24      ----      ----      ----      ----     53.20    +.16                  53.04
JUN24      ----      ----      ----      ----     53.22    +.16                  53.06                       6
JLY24      ----      ----      ----      ----     53.24    +.16                  53.08
AUG24      ----      ----      ----      ----     53.24    +.16                  53.08
SEP24      ----      ----      ----      ----     53.23    +.16                  53.07
OCT24      ----      ----      ----      ----     53.25    +.16                  53.09
NOV24      ----      ----      ----      ----     53.31    +.16                  53.15
DEC24      ----      ----      ----      ----     53.35    +.16                  53.19          36        1896
JAN25      ----      ----      ----      ----     53.24    +.16                  53.08
FEB25      ----      ----      ----      ----     53.27    +.16                  53.11
MAR25      ----      ----      ----      ----     53.27    +.16                  53.11
APR25      ----      ----      ----      ----     53.29    +.16                  53.13
MAY25      ----      ----      ----      ----     53.29    +.16                  53.13
JUN25      ----      ----      ----      ----     53.27    +.16                  53.11
JLY25      ----      ----      ----      ----     53.31    +.16                  53.15
AUG25      ----      ----      ----      ----     53.34    +.16                  53.18
SEP25      ----      ----      ----      ----     53.34    +.16                  53.18
OCT25      ----      ----      ----      ----     53.34    +.16                  53.18
NOV25      ----      ----      ----      ----     53.43    +.16                  53.27
DEC25      ----      ----      ----      ----     53.43    +.16                  53.27           1         569
JAN26      ----      ----      ----      ----     53.37    +.16                  53.21
FEB26      ----      ----      ----      ----     53.41    +.16                  53.25
MAR26      ----      ----      ----      ----     53.38    +.16                  53.22
APR26      ----      ----      ----      ----     53.42    +.16                  53.26
MAY26      ----      ----      ----      ----     53.42    +.16                  53.26
JUN26      ----      ----      ----      ----     53.40    +.16                  53.24
JLY26      ----      ----      ----      ----     53.46    +.16                  53.30
AUG26      ----      ----      ----      ----     53.45    +.16                  53.29
SEP26      ----      ----      ----      ----     53.46    +.16                  53.30
OCT26      ----      ----      ----      ----     53.48    +.16                  53.32
NOV26      ----      ----      ----      ----     53.53    +.16                  53.37
DEC26      ----      ----      ----      ----     53.51    +.16                  53.35                      14
JAN27      ----      ----      ----      ----     53.49    +.16                  53.33
FEB27      ----      ----      ----      ----     53.52    +.16                  53.36
MAR27      ----      ----      ----      ----     53.51    +.16                  53.35
APR27      ----      ----      ----      ----     53.53    +.16                  53.37
MAY27      ----      ----      ----      ----     53.53    +.16                  53.37                       1
JUN27      ----      ----      ----      ----     53.51    +.16                  53.35
JLY27      ----      ----      ----      ----     53.56    +.16                  53.40
AUG27      ----      ----      ----      ----     53.57    +.16                  53.41
SEP27      ----      ----      ----      ----     53.58    +.16                  53.42
OCT27      ----      ----      ----      ----     53.60    +.16                  53.44                       1
NOV27      ----      ----      ----      ----     53.65    +.16                  53.49                       1
DEC27      ----      ----      ----      ----     53.67    +.16                  53.51                      12
JAN28      ----      ----      ----      ----     53.59    +.16                  53.43                       2
FEB28      ----      ----      ----      ----     53.60    +.16                  53.44                       3
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                               1268345                1267153     2153657
CL1 WTI Crude Oil TAM Singapore Future
JUN19      ----      ----      ----      ----     61.28    +.43                  60.85
JLY19      ----      ----      ----      ----     61.47    +.44                  61.03
AUG19      ----      ----      ----      ----     61.60    +.47                  61.13
CL2 WTI Crude Oil TAM LONDON Future
JUN19      ----      ----      ----      ----     62.26    +.37                  61.89
JLY19      ----      ----      ----      ----     62.49    +.42                  62.07
AUG19      ----      ----      ----      ----     62.64    +.46                  62.18
CLL CRUDE OIL TAM LONDON FUTURE
