                PRELIMINARY PRICES AS OF 01/22/19 09:30 AM (CST)
MTH/                 ---- DAILY ---                        PT                     -------  PRIOR  DAY  -------
STRIKE     OPEN      HIGH      LOW       LAST      SETT    CHGE     EST.VOL       SETT         VOL         INT
1CE Chicago Ethanol (Platts) Calendar Spread Option -
-75        ----      ----      ----      ----      ----    UNCH                    .52
WA APR19 WTI Calendar Spread Option - 1 Month CALL
0          ----      ----      ----      ----      ----    UNCH                    .04        1000        7900
100        ----      ----      ----      ----      ----    UNCH                    .01                    3000
75         ----      ----      ----      ----      ----    UNCH                    .01                    3350
-10        ----      ----      ----      ----      ----    UNCH                    .06                    1200
-15        ----      ----      ----      ----      ----    UNCH                    .08                    2500
-25        ----      ----       .10A      .10A     ----    UNCH                    .11                    8250
-50        ----      ----      ----      ----      ----    UNCH                    .27
-75        ----      ----      ----      ----      ----    UNCH                    .47
WA MAY19 WTI Calendar Spread Option - 1 Month CALL
0          ----      ----      ----      ----      ----    UNCH                    .07        1000        7900
100        ----      ----      ----      ----      ----    UNCH                    .01                    3000
75         ----      ----      ----      ----      ----    UNCH                    .01                    3350
-10        ----      ----      ----      ----      ----    UNCH                    .08                    1200
-15        ----      ----      ----      ----      ----    UNCH                    .09                    2500
-25        ----      ----      ----      ----      ----    UNCH                    .12                    8250
-50        ----      ----      ----      ----      ----    UNCH                    .25
WA JUN19 WTI Calendar Spread Option - 1 Month CALL
0          ----      ----      ----      ----      ----    UNCH                    .08        1000        7900
100        ----      ----      ----      ----      ----    UNCH                    .01                    3000
25         ----      ----      ----      ----      ----    UNCH                    .04
75         ----      ----      ----      ----      ----    UNCH                    .01                    3350
-10        ----      ----      ----      ----      ----    UNCH                    .11                    1200
-15        ----      ----      ----      ----      ----    UNCH                    .12                    2500
-25        ----      ----      ----      ----      ----    UNCH                    .17                    8250
-50        ----      ----      ----      ----      ----    UNCH                    .32
-65        ----      ----      ----      ----      ----    UNCH                    .44
WA JLY19 WTI Calendar Spread Option - 1 Month CALL
0          ----      ----      ----      ----      ----    UNCH                    .13         250        4650
100        ----      ----      ----      ----      ----    UNCH                    .01                     800
25         ----      ----      ----      ----      ----    UNCH                    .07                    1250
50         ----      ----      ----      ----      ----    UNCH                    .04                    1500
75         ----      ----      ----      ----      ----    UNCH                    .02                     300
-25        ----      ----      ----      ----      ----    UNCH                    .26                     750
-50        ----      ----      ----      ----      ----    UNCH                    .44
WA AUG19 WTI Calendar Spread Option - 1 Month CALL
0          ----      ----      ----      ----      ----    UNCH                    .20         250        1650
100        ----      ----      ----      ----      ----    UNCH                    .03                     800
25         ----      ----      ----      ----      ----    UNCH                    .12                    1250
50         ----      ----      ----      ----      ----    UNCH                    .08                    1500
75         ----      ----      ----      ----      ----    UNCH                    .05                     100
-25        ----      ----       .32A      .32A     ----    UNCH                    .33                     750
WA SEP19 WTI Calendar Spread Option - 1 Month CALL
0          ----      ----       .24A      .24A     ----    UNCH                    .25         250        1650
100        ----      ----      ----      ----      ----    UNCH                    .04                     900
25         ----      ----      ----      ----      ----    UNCH                    .17                    1250
50         ----      ----      ----      ----      ----    UNCH                    .11                    1500
75         ----      ----      ----      ----      ----    UNCH                    .07                     100
-25        ----      ----       .37A      .37A     ----    UNCH                    .39                     750
WA OCT19 WTI Calendar Spread Option - 1 Month CALL
0          ----      ----      ----      ----      ----    UNCH                    .25         250        1750
100        ----      ----      ----      ----      ----    UNCH                    .04                     700
25         ----      ----      ----      ----      ----    UNCH                    .16                    1250
50         ----      ----      ----      ----      ----    UNCH                    .10                    1500
75         ----      ----      ----      ----      ----    UNCH                    .07                     100
-25        ----      ----      ----      ----      ----    UNCH                    .40                     250
WA NOV19 WTI Calendar Spread Option - 1 Month CALL
0          ----      ----       .29A      .29A     ----    UNCH                    .30         250        1750
100        ----      ----      ----      ----      ----    UNCH                    .05                     700
25         ----      ----       .19A      .19A     ----    UNCH                    .20                    1250
50         ----      ----      ----      ----      ----    UNCH                    .13                    1500
-25        ----      ----      ----      ----      ----    UNCH                    .44                     250
WA DEC19 WTI Calendar Spread Option - 1 Month CALL
0          ----      ----      ----      ----      ----    UNCH                    .33         250        1850
100        ----      ----      ----      ----      ----    UNCH                    .05                     700
25         ----      ----      ----      ----      ----    UNCH                    .22                    1350
50         ----      ----      ----      ----      ----    UNCH                    .14                    1500
-25        ----      ----      ----      ----      ----    UNCH                    .47                     250
WA JAN20 WTI Calendar Spread Option - 1 Month CALL
0          ----      ----      ----      ----      ----    UNCH                    .27
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                         4500      146425
WA MAR19 WTI Calendar Spread Option - 1 Month PUT
0          ----      ----      ----      ----      ----    UNCH                    .29                    3750
20         ----      ----      ----      ----      ----    UNCH                    .47                     100
25         ----      ----      ----      ----      ----    UNCH                    .52                    2400
50         ----      ----      ----      ----      ----    UNCH                    .77                     400
-10        ----      ----      ----      ----      ----    UNCH                    .20                    1000
-15        ----      ----      ----      ----      ----    UNCH                    .16                    1500
-25        ----      ----      ----      ----      ----    UNCH                    .10                    7375
-30        ----      ----      ----      ----      ----    UNCH                    .09                     150
-40        ----      ----      ----      ----      ----    UNCH                    .06                     250
-50        ----      ----      ----      ----      ----    UNCH                    .04                    2400
-75        ----      ----      ----      ----      ----    UNCH                    .03                    7000
WA APR19 WTI Calendar Spread Option - 1 Month PUT
0          ----      ----      ----      ----      ----    UNCH                    .38                    3000
25         ----      ----      ----      ----      ----    UNCH                    .61                    2300
50         ----      ----      ----      ----      ----    UNCH                    .85                    1200
-10        ----      ----      ----      ----      ----    UNCH                    .30                    1200
-100       ----      ----      ----      ----      ----    UNCH                    .03                     700
-25        ----      ----      ----      ----      ----    UNCH                    .20                   19050
-40        ----      ----      ----      ----      ----    UNCH                    .14                     200
-50        ----      ----      ----      ----      ----    UNCH                    .11                    5000
-75        ----      ----      ----      ----      ----    UNCH                    .06        1000        9950
WA MAY19 WTI Calendar Spread Option - 1 Month PUT
0          ----      ----      ----      ----      ----    UNCH                    .42                    3000
25         ----      ----      ----      ----      ----    UNCH                    .63                   11100
50         ----      ----      ----      ----      ----    UNCH                    .85                    1000
-10        ----      ----      ----      ----      ----    UNCH                    .33                    1200
-100       ----      ----      ----      ----      ----    UNCH                    .08                     700
-25        ----      ----      ----      ----      ----    UNCH                    .22                   18250
-40        ----      ----      ----      ----      ----    UNCH                    .14                     200
-50        ----      ----      ----      ----      ----    UNCH                    .10                    4000
-75        ----      ----      ----      ----      ----    UNCH                    .09        1000        9950
WA JUN19 WTI Calendar Spread Option - 1 Month PUT
0          ----      ----      ----      ----      ----    UNCH                    .36                   11100
25         ----      ----      ----      ----      ----    UNCH                    .57                   17200
50         ----      ----      ----      ----      ----    UNCH                    .79                    1000
-10        ----      ----      ----      ----      ----    UNCH                    .29                    1200
-100       ----      ----      ----      ----      ----    UNCH                    .04                     700
-25        ----      ----      ----      ----      ----    UNCH                    .20                    9250
-40        ----      ----      ----      ----      ----    UNCH                    .13                     200
-50        ----      ----      ----      ----      ----    UNCH                    .10                    8100
-65        ----      ----      ----      ----      ----    UNCH                    .07                    3750
-75        ----      ----      ----      ----      ----    UNCH                    .07        1000        9950
WA JLY19 WTI Calendar Spread Option - 1 Month PUT
0          ----      ----      ----      ----      ----    UNCH                    .29                    6850
25         ----      ----      ----      ----      ----    UNCH                    .48                   16500
50         ----      ----      ----      ----      ----    UNCH                    .69                     500
-100       ----      ----      ----      ----      ----    UNCH                    .06                     700
-25        ----      ----      ----      ----      ----    UNCH                    .17                    7600
-40        ----      ----      ----      ----      ----    UNCH                    .12                     200
-50        ----      ----      ----      ----      ----    UNCH                    .10         250        8750
-65        ----      ----      ----      ----      ----    UNCH                    .08                    3750
-75        ----      ----      ----      ----      ----    UNCH                    .08                    3325
WA AUG19 WTI Calendar Spread Option - 1 Month PUT
0          ----      ----      ----      ----      ----    UNCH                    .28                    6950
25         ----      ----      ----      ----      ----    UNCH                    .45                   16400
50         ----      ----      ----      ----      ----    UNCH                    .65                     500
-100       ----      ----      ----      ----      ----    UNCH                    .03                     700
-25        ----      ----      ----      ----      ----    UNCH                    .16                    7600
-40        ----      ----      ----      ----      ----    UNCH                    .12                     200
-50        ----      ----      ----      ----      ----    UNCH                    .09         250        8750
-65        ----      ----      ----      ----      ----    UNCH                    .07                    3750
-75        ----      ----      ----      ----      ----    UNCH                    .06                    1150
WA SEP19 WTI Calendar Spread Option - 1 Month PUT
0          ----      ----      ----      ----      ----    UNCH                    .27                    6950
25         ----      ----      ----      ----      ----    UNCH                    .44                    1150
50         ----      ----      ----      ----      ----    UNCH                    .62                     500
-100       ----      ----      ----      ----      ----    UNCH                    .03                     700
-25        ----      ----      ----      ----      ----    UNCH                    .16                   10600
-40        ----      ----      ----      ----      ----    UNCH                    .11                     200
-50        ----      ----      ----      ----      ----    UNCH                    .09         250        8750
-65        ----      ----      ----      ----      ----    UNCH                    .07                    3750
-75        ----      ----      ----      ----      ----    UNCH                    .06                    1150
WA OCT19 WTI Calendar Spread Option - 1 Month PUT
0          ----      ----      ----      ----      ----    UNCH                    .23                    3250
25         ----      ----      ----      ----      ----    UNCH                    .39                    1150
50         ----      ----      ----      ----      ----    UNCH                    .57                     500
-100       ----      ----      ----      ----      ----    UNCH                    .02                     700
-25        ----      ----      ----      ----      ----    UNCH                    .13                   14450
-40        ----      ----      ----      ----      ----    UNCH                    .10                     200
-50        ----      ----      ----      ----      ----    UNCH                    .08         250        3250
-65        ----      ----      ----      ----      ----    UNCH                    .06                    3750
-75        ----      ----      ----      ----      ----    UNCH                    .05                     500
WA NOV19 WTI Calendar Spread Option - 1 Month PUT
0          ----      ----      ----      ----      ----    UNCH                    .24                    3250
25         ----      ----      ----      ----      ----    UNCH                    .39                    1150
50         ----      ----      ----      ----      ----    UNCH                    .56                     500
-100       ----      ----      ----      ----      ----    UNCH                    .03                     700
-25        ----      ----      ----      ----      ----    UNCH                    .14                   14450
-40        ----      ----      ----      ----      ----    UNCH                    .11                     200
-50        ----      ----      ----      ----      ----    UNCH                    .10         250        3250
-65        ----      ----      ----      ----      ----    UNCH                    .07                    3750
-75        ----      ----      ----      ----      ----    UNCH                    .06                     500
WA DEC19 WTI Calendar Spread Option - 1 Month PUT
0          ----      ----      ----      ----      ----    UNCH                    .25                    3350
25         ----      ----      ----      ----      ----    UNCH                    .39                    1150
50         ----      ----      ----      ----      ----    UNCH                    .55                     500
-100       ----      ----      ----      ----      ----    UNCH                    .04                     700
-25        ----      ----      ----      ----      ----    UNCH                    .15                   14450
-40        ----      ----      ----      ----      ----    UNCH                    .12                     200
-50        ----      ----      ----      ----      ----    UNCH                    .10         250        3250
-65        ----      ----      ----      ----      ----    UNCH                    .08                    3750
-75        ----      ----      ----      ----      ----    UNCH                    .07                     500
WA JAN20 WTI Calendar Spread Option - 1 Month PUT
0          ----      ----      ----      ----      ----    UNCH                    .20                     500
WA FEB20 WTI Calendar Spread Option - 1 Month PUT
0          ----      ----      ----      ----      ----    UNCH                    .21                     500
WA MAR20 WTI Calendar Spread Option - 1 Month PUT
0          ----      ----      ----      ----      ----    UNCH                    .21                     500
WA APR20 WTI Calendar Spread Option - 1 Month PUT
0          ----      ----      ----      ----      ----    UNCH                    .23                     500
WA MAY20 WTI Calendar Spread Option - 1 Month PUT
0          ----      ----      ----      ----      ----    UNCH                    .22                     500
WA JUN20 WTI Calendar Spread Option - 1 Month PUT
0          ----      ----      ----      ----      ----    UNCH                    .19                     500
WA JLY20 WTI Calendar Spread Option - 1 Month PUT
0          ----      ----      ----      ----      ----    UNCH                    .22                     500
WA AUG20 WTI Calendar Spread Option - 1 Month PUT
0          ----      ----      ----      ----      ----    UNCH                    .25                     500
WA SEP20 WTI Calendar Spread Option - 1 Month PUT
0          ----      ----      ----      ----      ----    UNCH                    .26                     500
WA OCT20 WTI Calendar Spread Option - 1 Month PUT
0          ----      ----      ----      ----      ----    UNCH                    .28                     500
WA NOV20 WTI Calendar Spread Option - 1 Month PUT
0          ----      ----      ----      ----      ----    UNCH                    .31                     500
WA DEC20 WTI Calendar Spread Option - 1 Month PUT
0          ----      ----      ----      ----      ----    UNCH                    .23                     500
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                         4500      398050
LO MAR19 Light Sweet Crude Oil Option CALL
10000      ----      ----      ----      ----      ----    UNCH                    .01                    3709
10050      ----      ----      ----      ----      ----    UNCH                    .01                       4
10100      ----      ----      ----      ----      ----    UNCH                    .01                      25
10150      ----      ----      ----      ----      ----    UNCH                    .01                     124
10200      ----      ----      ----      ----      ----    UNCH                    .01                     116
10250      ----      ----      ----      ----      ----    UNCH                    .01                       2
10300      ----      ----      ----      ----      ----    UNCH                    .01                       8
10350      ----      ----      ----      ----      ----    UNCH                    .01                       3
10400      ----      ----      ----      ----      ----    UNCH                    .01                      14
10450      ----      ----      ----      ----      ----    UNCH                    .01                      89
1050       ----      ----      ----      ----      ----    UNCH                  43.54
10500      ----      ----      ----      ----      ----    UNCH                    .01                     366
10550      ----      ----      ----      ----      ----    UNCH                    .01                      56
10600      ----      ----      ----      ----      ----    UNCH                    .01                      75
10650      ----      ----      ----      ----      ----    UNCH                    .01                      36
10700      ----      ----      ----      ----      ----    UNCH                    .01                       8
10750      ----      ----      ----      ----      ----    UNCH                    .01                       2
10800      ----      ----      ----      ----      ----    UNCH                    .01                      14
10850      ----      ----      ----      ----      ----    UNCH                    .01                      15
10900      ----      ----      ----      ----      ----    UNCH                    .01                      51
10950      ----      ----      ----      ----      ----    UNCH                    .01                       1
1100       ----     43.44B    41.84A    41.93B     ----    UNCH                  43.04
11000      ----      ----      ----      ----      ----    UNCH                    .01                     633
11050      ----      ----      ----      ----      ----    UNCH                    .01                       1
11100      ----      ----      ----      ----      ----    UNCH                    .01                      33
11150      ----      ----      ----      ----      ----    UNCH                    .01                       2
11200      ----      ----      ----      ----      ----    UNCH                    .01                      13
11250      ----      ----      ----      ----      ----    UNCH                    .01                     327
11300      ----      ----      ----      ----      ----    UNCH                    .01                       7
11350      ----      ----      ----      ----      ----    UNCH                    .01                     200
11400      ----      ----      ----      ----      ----    UNCH                    .01                      15
11450      ----      ----      ----      ----      ----    UNCH                    .01                     500
1150       ----      ----      ----      ----      ----    UNCH                  42.54
11500      ----      ----      ----      ----      ----    UNCH                    .01                     138
11550      ----      ----      ----      ----      ----    UNCH                    .01                       1
11600      ----      ----      ----      ----      ----    UNCH                    .01                       7
11650      ----      ----      ----      ----      ----    UNCH                    .01                       2
11700      ----      ----      ----      ----      ----    UNCH                    .01                      61
11750      ----      ----      ----      ----      ----    UNCH                    .01                      13
11800      ----      ----      ----      ----      ----    UNCH                    .01                      50
11850      ----      ----      ----      ----      ----    UNCH                    .01                    1000
11900      ----      ----      ----      ----      ----    UNCH                    .01                     500
12000      ----      ----      ----      ----      ----    UNCH                    .01                     605
12050      ----      ----      ----      ----      ----    UNCH                    .01                       1
12250      ----      ----      ----      ----      ----    UNCH                    .01                     300
12500      ----      ----      ----      ----      ----    UNCH                    .01                      25
12750      ----      ----      ----      ----      ----    UNCH                    .01                      12
13000      ----      ----      ----      ----      ----    UNCH                    .01                      39
13250      ----      ----      ----      ----      ----    UNCH                    .01                      16
13500      ----      ----      ----      ----      ----    UNCH                    .01                      47
14000      ----      ----      ----      ----      ----    UNCH                    .01                      25
1550       ----      ----      ----      ----      ----    UNCH                  38.54                       2
1650       ----      ----      ----      ----      ----    UNCH                  37.54
2000       ----     34.45B    32.84A    32.93B     ----    UNCH                  34.04
2750       ----     26.95B    25.34A    25.43B     ----    UNCH                  26.54
3000       ----     24.45B    22.84A    22.93B     ----    UNCH                  24.04
3050       ----     23.95B    22.34A    22.43B     ----    UNCH                  23.54
3100       ----     23.45B    21.84A    21.93B     ----    UNCH                  23.04
3250       ----     21.95B    20.34A    20.43B     ----    UNCH                  21.54
3350       ----     20.95B    19.34A    19.43B     ----    UNCH                  20.54
3400       ----     20.45B    18.84A    18.93B     ----    UNCH                  20.04                       1
3450       ----     19.74B    18.51A    18.51A     ----    UNCH                  19.54
3500       ----     19.45B    17.84A    17.93B     ----    UNCH                  19.04                      61
3600       ----     18.45B    16.84A    16.93B     ----    UNCH                  18.04                     201
3700       ----     17.45B    15.85A    15.93B     ----    UNCH                  17.04                       2
3750       ----     16.95B    15.35A    15.44B     ----    UNCH                  16.54                       1
3800       ----     16.47B    14.84A    14.94B     ----    UNCH                  16.04                       3
3850       ----     15.95B    14.35A    14.44B     ----    UNCH                  15.54                      13
3900       ----     15.46B    13.85A    13.94B     ----    UNCH                  15.05                       5
3950       ----     14.97B    13.36A    13.45B     ----    UNCH                  14.55                       9
4000       ----     14.47B    12.86A    12.95B     ----    UNCH                  14.05                      17
4050       ----     13.96B    12.37A    12.46B     ----    UNCH                  13.56                      11
4100       ----     13.48B    11.87A    11.97B     ----    UNCH                  13.06                       9
4150       ----     12.97B    11.38A    11.47B     ----    UNCH                  12.57                       1
4200       ----     12.49B    10.89A    10.98B     ----    UNCH                  12.08          15         172
4250       ----     11.98B    10.40A    10.49B     ----    UNCH                  11.59                      50
4300       ----     11.49B     9.91A    10.02B     ----    UNCH           1      11.10           1          68
4350       ----     11.00B     9.43A     9.53B     ----    UNCH                  10.61                     529
4400       9.45     10.51B     8.95A     9.05B     ----    UNCH           1      10.12                    1073
4450       ----     10.03B     8.47A     8.56B     ----    UNCH                   9.64                      85
4500       ----      9.54B     8.00A     8.09B     ----    UNCH          14       9.16          43        2983
4550       ----      9.06B     7.53A     7.62B     ----    UNCH                   8.68           1         183
4600       8.00      8.58B     7.07A     7.15B     ----    UNCH           6       8.21           5        1435
4650       ----      8.10B     6.61A     6.69B     ----    UNCH                   7.74                     773
4700       7.37      7.63B     6.16A     6.24B     ----    UNCH           2       7.28          26        1872
4750       ----      7.17B     5.72A     5.80B     ----    UNCH                   6.82           3        1188
4800       6.58      6.72B     5.30A     5.37B     ----    UNCH          47       6.38          49        3890
4850       5.50      6.28      4.88A     4.95B     ----    UNCH           2       5.94           6         364
4900       5.50      5.82B     4.47A     4.54B     ----    UNCH          13       5.51          33        2840
4950       ----      5.39B     4.08A     4.15B     ----    UNCH                   5.10          66         979
5000       4.88      4.97B     3.71A     3.78B     ----    UNCH          23       4.69         223       13528
5050       ----      4.57B     3.35A     3.42B     ----    UNCH           1       4.31          65         568
5100       3.82      4.18B     3.01A     3.08B     ----    UNCH          30       3.93          28        2454
5150       ----      3.81B     2.69A     2.75B     ----    UNCH           1       3.58          21        1769
5200       3.40      3.45B     2.39A     2.45B     ----    UNCH          93       3.24         379        8275
5250       2.83      3.12B     2.11A     2.17B     ----    UNCH         115       2.92         178        2270
5300       2.47      2.80B     1.85      1.91B     ----    UNCH          96       2.62         693        7477
5350       2.10      2.51B     1.62A     1.67      ----    UNCH         521       2.34         333        1271
5400       1.85      2.25      1.40A     1.45B     ----    UNCH        1348       2.08        1681        5816
5450       1.68      2.00B     1.19      1.25B     ----    UNCH         404       1.83        1276        3214
5500       1.49      1.78      1.04A     1.08B     ----    UNCH        1611       1.61        2131       15154
5550       1.29      1.55B      .88A      .92      ----    UNCH         424       1.41         358        1943
5600       1.31      1.35B      .75A      .78B     ----    UNCH        1281       1.23        1469        7492
5650       1.07      1.17B      .64A      .65B     ----    UNCH         202       1.06         641        2611
5700        .84      1.01B      .54       .55B     ----    UNCH         526        .91        2048        7656
5750        .81       .87B      .45A      .46B     ----    UNCH         146        .78        1172        4617
5800        .63       .75B      .38       .39B     ----    UNCH         434        .67        1730        6413
5850        .51       .64B      .32A      .32A     ----    UNCH         435        .57        1274        2753
5900        .38       .55B      .27A      .27A     ----    UNCH         219        .48         851        5656
5950        .35       .46B      .23       .23A     ----    UNCH         129        .40         609        2822
6000        .30       .39       .18       .19      ----    UNCH        2882        .34        5134       24236
6050        .30       .33B      .16A      .16A     ----    UNCH          33        .29        1543        2350
6100        .24       .28       .13       .13      ----    UNCH         677        .24        3526        7709
6150        .23       .24B      .11A      .11A     ----    UNCH         133        .20        1020        2306
6200        .13       .20B      .10A      .10A     ----    UNCH         500        .17         467        5297
6250        .13       .17       .08A      .08A     ----    UNCH         566        .14         787        2237
6300        .09       .15       .07A      .07A     ----    UNCH         225        .12        1662        4287
6350        .10       .13       .06A      .06A     ----    UNCH         178        .10         421        2216
6400        .10       .11       .05       .05      ----    UNCH         296        .09        1268        7808
6450        .07       .09       .05A      .05A     ----    UNCH         121        .08          25        2984
6500        .05       .08       .04       .04      ----    UNCH         268        .06        3587       17108
6550        .06       .07       .03       .03      ----    UNCH         116        .06         183        1771
6600        .03       .07       .03       .03A     ----    UNCH         849        .05        1152        4748
6650        .03       .05       .03       .03A     ----    UNCH          23        .04          37        3492
6700        .05       .05       .02       .02      ----    UNCH         434        .04          40        8903
6750        .04       .05       .02A      .02A     ----    UNCH         283        .03         235        5757
6800        .04       .04       .02       .02      ----    UNCH           3        .03         622        5805
6850        .03       .03       .02A      .02A     ----    UNCH          51        .02          21        2379
6900        .03       .03       .02A      .02A     ----    UNCH          54        .02         324        3963
6950        .03       .03       .01       .01      ----    UNCH           3        .02          12        1085
7000        .02       .03       .01       .01      ----    UNCH          11        .02         105       15800
7050       ----       .02B     ----       .01A     ----    UNCH                    .01           2         882
7100        .02       .02       .01A      .01A     ----    UNCH           1        .01                    2239
7150       ----      ----      ----      ----      ----    UNCH                    .01           2        1420
7200       ----      ----      ----      ----      ----    UNCH                    .01         322        8144
7250        .01       .01       .01       .01      ----    UNCH          28        .01          28         458
7300        .01       .01       .01       .01      ----    UNCH          32        .01          23        2165
7350        .01       .01       .01       .01      ----    UNCH         135        .01                     545
7400        .01       .01       .01       .01      ----    UNCH         123        .01                    2601
7450       ----      ----      ----      ----      ----    UNCH                    .01                    1536
7500       ----      ----      ----      ----      ----    UNCH                    .01                    7211
7550       ----      ----      ----      ----      ----    UNCH                    .01                     668
7600       ----      ----      ----      ----      ----    UNCH                    .01                     432
7650       ----      ----      ----      ----      ----    UNCH                    .01                      80
7700       ----      ----      ----      ----      ----    UNCH                    .01                    2466
7750       ----      ----      ----      ----      ----    UNCH                    .01                    1462
7800       ----      ----      ----      ----      ----    UNCH                    .01                    3140
7850       ----      ----      ----      ----      ----    UNCH                    .01                     445
7900       ----      ----      ----      ----      ----    UNCH                    .01                     744
7950       ----      ----      ----      ----      ----    UNCH                    .01                     159
8000       ----      ----      ----      ----      ----    UNCH                    .01                   10396
8050       ----      ----      ----      ----      ----    UNCH                    .01           2         632
8100       ----      ----      ----      ----      ----    UNCH                    .01                     406
8150       ----      ----      ----      ----      ----    UNCH                    .01                     268
8200       ----      ----      ----      ----      ----    UNCH                    .01                     588
8250       ----      ----      ----      ----      ----    UNCH                    .01                     263
8300       ----      ----      ----      ----      ----    UNCH                    .01                     573
8350       ----      ----      ----      ----      ----    UNCH                    .01                     237
8400       ----      ----      ----      ----      ----    UNCH                    .01                     610
8450       ----      ----      ----      ----      ----    UNCH                    .01                     677
8500       ----      ----      ----      ----      ----    UNCH                    .01                   12424
8550       ----      ----      ----      ----      ----    UNCH                    .01                     259
8600       ----      ----      ----      ----      ----    UNCH                    .01                     636
8650       ----      ----      ----      ----      ----    UNCH                    .01                     436
8700       ----      ----      ----      ----      ----    UNCH                    .01                     240
8750       ----      ----      ----      ----      ----    UNCH                    .01                      60
8800       ----      ----      ----      ----      ----    UNCH                    .01                     413
8850       ----      ----      ----      ----      ----    UNCH                    .01                     141
8900       ----      ----      ----      ----      ----    UNCH                    .01                     242
8950       ----      ----      ----      ----      ----    UNCH                    .01                     246
9000       ----      ----      ----      ----      ----    UNCH                    .01                   10796
9050       ----      ----      ----      ----      ----    UNCH                    .01                     116
9100       ----      ----      ----      ----      ----    UNCH                    .01                     301
9150       ----      ----      ----      ----      ----    UNCH                    .01                     140
9200       ----      ----      ----      ----      ----    UNCH                    .01                     251
9250       ----      ----      ----      ----      ----    UNCH                    .01                      14
9300       ----      ----      ----      ----      ----    UNCH                    .01                      84
9350       ----      ----      ----      ----      ----    UNCH                    .01                     106
9400       ----      ----      ----      ----      ----    UNCH                    .01                     111
9450       ----      ----      ----      ----      ----    UNCH                    .01                      65
9500       ----      ----      ----      ----      ----    UNCH                    .01                     419
9550       ----      ----      ----      ----      ----    UNCH                    .01                     145
9600       ----      ----      ----      ----      ----    UNCH                    .01                      29
9650       ----      ----      ----      ----      ----    UNCH                    .01                      23
9700       ----      ----      ----      ----      ----    UNCH                    .01                      27
9750       ----      ----      ----      ----      ----    UNCH                    .01                     253
9800       ----      ----      ----      ----      ----    UNCH                    .01                      51
9850       ----      ----      ----      ----      ----    UNCH                    .01                      12
9900       ----      ----      ----      ----      ----    UNCH                    .01                      21
9950       ----      ----      ----      ----      ----    UNCH                    .01                       6
LO APR19 Light Sweet Crude Oil Option CALL
10000      ----      ----      ----      ----      ----    UNCH                    .01                     400
10050      ----      ----      ----      ----      ----    UNCH                    .01                      10
10100      ----      ----      ----      ----      ----    UNCH                    .01                       3
10150      ----      ----      ----      ----      ----    UNCH                    .01                       1
10200      ----      ----      ----      ----      ----    UNCH                    .01           1          91
10300      ----      ----      ----      ----      ----    UNCH                    .01                      10
10400      ----      ----      ----      ----      ----    UNCH                    .01                       1
10500      ----      ----      ----      ----      ----    UNCH                    .01                     184
10650      ----      ----      ----      ----      ----    UNCH                    .01                      18
10700      ----      ----      ----      ----      ----    UNCH                    .01                      14
10750      ----      ----      ----      ----      ----    UNCH                    .01
10800      ----      ----      ----      ----      ----    UNCH                    .01                       7
11000      ----      ----      ----      ----      ----    UNCH                    .01                     107
11050      ----      ----      ----      ----      ----    UNCH                    .01                       1
11100      ----      ----      ----      ----      ----    UNCH                    .01                       6
11150      ----      ----      ----      ----      ----    UNCH                    .01                       8
11200      ----      ----      ----      ----      ----    UNCH                    .01                      10
11300      ----      ----      ----      ----      ----    UNCH                    .01                       4
11450      ----      ----      ----      ----      ----    UNCH                    .01                       2
11500      ----      ----      ----      ----      ----    UNCH                    .01                     400
11550      ----      ----      ----      ----      ----    UNCH                    .01                       4
11600      ----      ----      ----      ----      ----    UNCH                    .01                       1
11650      ----      ----      ----      ----      ----    UNCH                    .01                       2
12000      ----      ----      ----      ----      ----    UNCH                    .01                      15
12100      ----      ----      ----      ----      ----    UNCH                    .01                       1
14000      ----      ----      ----      ----      ----    UNCH                    .01                       5
2900       ----     25.48B    24.31A    24.31A     ----    UNCH                  25.30                      17
3000       ----     24.48B    23.31A    23.31A     ----    UNCH                  24.30
3100       ----     23.49B    22.31A    22.31A     ----    UNCH                  23.30                       4
3350       ----     20.99B    19.82A    19.82A     ----    UNCH                  20.80                     100
3500       ----     19.50B    18.33A    18.33A     ----    UNCH                  19.31                       1
3600       ----     18.50B    17.34A    17.34A     ----    UNCH                  18.32                       1
3650       ----     18.01B    16.84A    16.84A     ----    UNCH                  17.82                       1
3700       ----     17.51B    16.35A    16.35A     ----    UNCH                  17.33                       5
3800       ----     16.53B    15.36A    15.36A     ----    UNCH                  16.34                      14
3850       ----     16.04B    14.71A    14.80B     ----    UNCH                  15.85                       8
