W Wheat Futures
DEC16     384'2     391'4     380'0     380'0     380'4    -3'4        4908      384'0       40687        5490
MAR17     408'6     414'0     402'2     405'0     402'6    -6'0       71479      408'6       95009      277225
MAY17     423'0     427'2     415'0     415'2     415'4    -6'6       18018      422'2       15711       61924
JLY17     438'4     443'0     430'4     430'6     431'2    -6'4       11967      437'6       11582       64064
SEP17     453'4     457'6     446'6     446'6     447'2    -5'6        3641      453'0        1580       10857
DEC17     471'6     475'6     465'0     465'6     465'4    -5'6        2208      471'2        1985       20122
MAR18     484'0     486'2     478'6     478'6     478'4    -4'6         409      483'2         242        3348
MAY18     500'0     500'0     494'0A    494'0A    488'0    -4'0          61      492'0         153         334
JLY18     502'2     502'2     500'0     500'0     497'2    -5'0         134      502'2         232         382
SEP18     520'0     520'0     520'0     520'0     513'0    -4'6          48      517'6         124         266
DEC18     536'0     536'0     535'0     535'0     533'6    -1'4          67      535'2          78         280
MAR19     555'0     555'0     549'0     549'0     547'6    -8'4          20      556'2          27          48
MAY19      ----      ----      ----      ----     547'6    -8'4                  556'2
4400       ----      ----      ----      ----      36'2    -2'7                   39'1
4500       ----      ----      ----      ----      31'7    -2'6                   34'5                      24
4600       ----      ----      ----      ----      28'1    -2'3          45       30'4
4700       ----      ----      ----      ----      24'6    -2'1                   26'7                       8
4800       ----      ----      ----      ----      21'6    -1'7                   23'5                      30
4900       ----      ----      ----      ----      19'1    -1'5                   20'6                      33
5000       ----      ----      ----      ----      16'7    -1'3          20       18'2                      45
5100       ----      ----      ----      ----      14'7    -1'2                   16'1
5200       ----      ----      ----      ----      13'1    -1'1           1       14'2                       3
5300       ----      ----      ----      ----      11'5    -1'0                   12'5                      24
5400       ----      ----      ----      ----      10'2    -1'0                   11'2
5500       ----      ----      ----      ----       9'1     -'7                   10'0                       2
5600       ----      ----      ----      ----       8'1     -'6                    8'7                       1
5700       ----      ----      ----      ----       7'2     -'6                    8'0                       8
5800       ----      ----      ----      ----       6'4     -'5                    7'1                      10
5900       ----      ----      ----      ----       5'7     -'4                    6'3                       5
6000       ----      ----      ----      ----       5'3     -'3                    5'6                      49
6100       ----      ----      ----      ----       4'7     -'3                    5'2
6200       ----      ----      ----      ----       4'3     -'3                    4'6
6300       ----      ----      ----      ----       4'0     -'2                    4'2
6400       ----      ----      ----      ----       3'5     -'2                    3'7
6500       ----      ----      ----      ----       3'3     -'2                    3'5
6600       ----      ----      ----      ----       3'1     -'2                    3'3
6700       ----      ----      ----      ----       2'7     -'2                    3'1
6800       ----      ----      ----      ----       2'5     -'2                    2'7
6900       ----      ----      ----      ----       2'3     -'2                    2'5
7000       ----      ----      ----      ----       2'2     -'2                    2'4                      12
7100       ----      ----      ----      ----       2'1     -'2                    2'3
7200       ----      ----      ----      ----       2'0     -'2                    2'2
7300       ----      ----      ----      ----       1'7     -'2                    2'1
7400       ----      ----      ----      ----       1'6     -'2                    2'0
7500       ----      ----      ----      ----       1'5     -'2                    1'7
7600       ----      ----      ----      ----       1'5     -'1                    1'6
7700       ----      ----      ----      ----       1'4     -'1                    1'5
7800       ----      ----      ----      ----       1'3     -'2                    1'5
7900       ----      ----      ----      ----       1'3     -'1                    1'4
WZ DEC17 Wheat Options CALL
2400       ----      ----      ----      ----     225'4    -5'6                  231'2
2500       ----      ----      ----      ----     215'4    -5'6                  221'2
2600       ----      ----      ----      ----     205'4    -5'6                  211'2
2700       ----      ----      ----      ----     195'4    -5'6                  201'2
2800       ----      ----      ----      ----     185'4    -5'6                  191'2
2900       ----      ----      ----      ----     175'4    -5'6                  181'2
3000       ----      ----      ----      ----     165'4    -5'6                  171'2
3100       ----      ----      ----      ----     155'4    -5'6                  161'2
3200       ----      ----      ----      ----     145'5    -5'6                  151'3
3300       ----      ----      ----      ----     135'7    -5'5                  141'4
3400       ----      ----      ----      ----     126'1    -5'5                  131'6
3500       ----      ----      ----      ----     116'6    -5'3                  122'1
3600       ----      ----      ----      ----     107'4    -5'2                  112'6
3700       ----      ----      ----      ----      98'4    -5'2                  103'6
3800       ----      ----      ----      ----      90'0    -5'0                   95'0
3900       ----      ----      ----      ----      81'7    -4'6                   86'5
4000       ----      ----      ----      ----      74'2    -4'5                   78'7
4100       ----      ----      ----      ----      67'1    -4'3                   71'4
4200       ----      ----      ----      ----      60'4    -4'1                   64'5
4300       ----      ----      ----      ----      54'4    -3'6                   58'2
4400       ----      ----      ----      ----      48'7    -3'5                   52'4
4500       ----      ----      ----      ----      43'5    -3'4                   47'1
4600       ----      ----      ----      ----      39'0    -3'2                   42'2
4700       ----      ----      ----      ----      35'0    -2'7                   37'7
4800       ----      ----      ----      ----      31'5    -2'2                   33'7                      12
4900       ----      ----      ----      ----      28'6    -1'5                   30'3                     553
5000       ----      ----      ----      ----      26'2     -'7                   27'1          10         521
5100       ----      ----      ----      ----      24'0     -'2                   24'2                      20
5200       ----      ----      ----      ----      22'0     +'2                   21'6                      12
5300       ----      ----      ----      ----      20'0     +'4                   19'4                      17
5400       ----      ----      ----      ----      18'0     +'4                   17'4
5500       ----      ----      ----      ----      16'1     +'3                   15'6           5         178
5600       ----      ----      ----      ----      14'2     +'1                   14'1                     200
5700       ----      ----      ----      ----      12'5     -'1                   12'6
5800       ----      ----      ----      ----      11'1     -'3                   11'4                    2350
5900       ----      ----      ----      ----       9'6     -'6                   10'4                       5
6000       ----      ----      ----      ----       8'5     -'7                    9'4                     163
6100       ----      ----      ----      ----       7'6     -'7                    8'5
6200       ----      ----      ----      ----       7'0     -'7                    7'7
6300       ----      ----      ----      ----       6'3     -'6                    7'1
6400       ----      ----      ----      ----       5'7     -'5                    6'4
6500       ----      ----      ----      ----       5'4     -'4                    6'0          17          62
6600       ----      ----      ----      ----       5'1     -'3                    5'4
6700       ----      ----      ----      ----       4'6     -'3                    5'1
6800       ----      ----      ----      ----       4'3     -'3                    4'6
6900       ----      ----      ----      ----       4'1     -'2                    4'3
7000       ----      ----      ----      ----       3'7     -'2                    4'1
7100       ----      ----      ----      ----       3'5     -'2                    3'7
7200       ----      ----      ----      ----       3'3     -'2                    3'5
7300       ----      ----      ----      ----       3'1     -'2                    3'3
7400       ----      ----      ----      ----       2'7     -'2                    3'1
7500       ----      ----      ----      ----       2'6     -'2                    3'0

WZ JAN17 Wheat Options PUT
3100       ----      ----      ----      ----        '1    UNCH                     '1
3150       ----      ----      ----      ----        '1    UNCH                     '1
3200       ----      ----      ----      ----        '1    UNCH                     '1
3250       ----      ----      ----      ----        '1    UNCH                     '1
3300       ----      ----      ----      ----        '1    UNCH                     '1
3350       ----      ----      ----      ----        '1    UNCH                     '1                       2
3400       ----      ----      ----      ----        '1    UNCH                     '1
3450       ----      ----      ----      ----        '1    UNCH                     '1                     110
3500       ----      ----      ----      ----        '1    UNCH                     '1                      46
3550       ----      ----      ----      ----        '1    UNCH                     '1
3600       ----      ----      ----      ----        '2     +'1                     '1                       3
3650       ----      ----      ----      ----        '2    UNCH         100         '2                      57
3700       ----      ----      ----      ----        '3     +'1          43         '2          32          89
3750         '2        '3B       '2      ----        '4     +'1          23         '3                       7
3800         '6        '6        '6      ----        '7     +'3         207         '4         100         303
3850         '6       1'4        '6      ----       1'4     +'5          15         '7         104         176
3900        1'3       2'4       1'1      ----       2'4    +1'0         132        1'4         539         769
3950        2'0       4'0       1'6      ----       4'1    +1'6         221        2'3         123        1083
4000        3'5       6'2B      2'5      ----       6'2    +2'4        2586        3'6         911        2109
4050        4'4       9'0B      4'2A     ----       8'7    +3'1        1682        5'6         421        1001
4100        8'1      12'2B      6'2A     ----      12'1    +3'6        1469        8'3        3245        2814
4150       10'2      15'3B      9'2A     ----      15'6    +4'2         377       11'4          68         477
4200       14'3      19'3B     12'3A     ----      19'7    +4'6          11       15'1           3        2215
4250       17'7      23'4B     16'0A     ----      24'1    +5'1           1       19'0           4         186
4300       ----      27'3B     19'7A     ----      28'5    +5'3                   23'2           2        1155
4350       ----      32'0B     24'1A     ----      33'2    +5'5                   27'5           8         110
4400       ----      36'6B     28'7A     ----      38'0    +5'6                   32'2                     136
4450       ----      41'5B     33'4A     ----      42'6    +5'6                   37'0                       1
4500       ----      46'4B     38'2A     ----      47'5    +5'6                   41'7                      10
4550       ----      51'4B     43'0A     ----      52'4    +5'7                   46'5                       1
4600       ----      56'3B     47'7A     ----      57'4    +5'7                   51'5                       2
4650       ----      61'3B     53'5A     ----      62'4    +6'0                   56'4                       2
4700       ----      66'3B     58'4A     ----      67'3    +5'7                   61'4                       1
4750       ----      71'3B     63'3A     ----      72'3    +5'7                   66'4
4800       ----      76'3B     68'4A     ----      77'3    +5'7                   71'4
4850       ----      81'3B     73'4A     ----      82'3    +5'7                   76'4
4900       ----      86'2B     78'3A     ----      87'3    +5'7                   81'4
4950       ----      91'2B     83'2A     ----      92'3    +6'0                   86'3                       1
5000       ----      96'2B     88'4A     ----      97'3    +6'0                   91'3                       1
5050       ----     101'2B     93'3A     ----     102'3    +6'0                   96'3
5100       ----     106'2B     98'2A     ----     107'3    +6'0                  101'3
5150       ----     111'2B    103'3A     ----     112'3    +6'0                  106'3
5200       ----     116'2B    108'3A     ----     117'3    +6'0                  111'3
5250       ----     121'2B    113'2A     ----     122'3    +6'0                  116'3                       1
5300       ----     126'2B    118'3A     ----     127'3    +6'0                  121'3                       1
5350       ----     131'2B    123'3A     ----     132'3    +6'0                  126'3
5400       ----     136'2B    128'2A     ----     137'3    +6'0                  131'3
5450       ----     141'2B    133'3A     ----     142'3    +6'0                  136'3
5500       ----     146'2B    138'3A     ----     147'3    +6'0                  141'3
WZ FEB17 Wheat Options PUT
3100       ----      ----      ----      ----        '1    UNCH                     '1
3150       ----      ----      ----      ----        '1    UNCH                     '1
3200       ----      ----      ----      ----        '1    UNCH                     '1
3250       ----      ----      ----      ----        '1    UNCH                     '1
3300       ----      ----      ----      ----        '1    UNCH                     '1
3350       ----      ----      ----      ----        '1     -'1                     '2
3400       ----      ----      ----      ----        '2    UNCH                     '2
3450       ----      ----      ----      ----        '3     +'1                     '2
3500       ----      ----      ----      ----        '4     +'1                     '3
3550       ----        '5B     ----      ----        '6     +'2                     '4           1           2
3600       ----        '7B       '5A     ----       1'1     +'3                     '6                      27
3650       ----       1'3B       '7A     ----       1'4     +'4                    1'0                      15
3700        1'2       1'7B      1'1A     ----       2'1     +'6          13        1'3           1          11
3750        2'0       2'6B      1'5A     ----       2'7     +'7          11        2'0           2          33
3800        2'2       3'7B      2'2      ----       3'7    +1'1          20        2'6          60         134
3850        3'7       5'2B      3'1A     ----       5'2    +1'3          75        3'7          19          55
3900        4'4       7'0       4'2A     ----       7'1    +1'7        1239        5'2        1269        1488
3950        6'7       9'2B      5'4A     ----       9'2    +2'2          63        7'0          16          91
4000        8'6      11'4B      7'3A     ----      11'5    +2'5          55        9'0         373         558
4050       10'5      14'3B      9'3A     ----      14'3    +3'0          77       11'3         120         137
4100       12'2      17'4B     11'6A     ----      17'3    +3'2          34       14'1          15         121
4150       ----      20'7B     14'3A     ----      20'6    +3'5                   17'1           1          77
4200       ----      24'0B     18'0A     ----      24'3    +4'0                   20'3          80         358
4250       ----      27'6B     21'2A     ----      28'2    +4'3                   23'7                      63
4300       ----      31'5B     24'7A     ----      32'2    +4'5                   27'5                     198
4350       ----      35'6B     28'5A     ----      36'4    +5'0                   31'4                       5
4400       ----      40'0B     32'4A     ----      40'7    +5'2                   35'5           4           2
4450       ----      44'4B     36'5A     ----      45'2    +5'3                   39'7
4500       ----      48'4B     40'7A     ----      49'6    +5'4                   44'2
4550       ----      53'0B     45'2A     ----      54'2    +5'4                   48'6                       1
4600       ----      57'6B     50'0A     ----      58'7    +5'5                   53'2
4650       ----      62'4B     55'2A     ----      63'5    +5'6                   57'7
4700       ----      67'2B     59'7A     ----      68'3    +5'6                   62'5                       2
4750       ----      72'1B     64'5A     ----      73'1    +5'6                   67'3
4800       ----      77'0B     69'3A     ----      78'0    +5'6                   72'2
4850       ----      81'7B     74'2A     ----      82'7    +5'7                   77'0
4900       ----      86'6B     79'1A     ----      87'6    +5'7                   81'7
4950       ----      91'5B     84'0A     ----      92'5    +5'7                   86'6
5000       ----      96'5B     88'7A     ----      97'4    +5'6                   91'6                       1
5050       ----     101'4B     93'6A     ----     102'4    +5'7                   96'5
5100       ----     106'4B     98'6A     ----     107'4    +5'7                  101'5
5150       ----     111'4B    103'6A     ----     112'4    +6'0                  106'4
5200       ----     116'4B    108'5A     ----     117'3    +5'7                  111'4
5250       ----     121'3B    113'5A     ----     122'3    +5'7                  116'4
5300       ----     126'3B    118'5A     ----     127'3    +6'0                  121'3
5350       ----     131'3B    123'5A     ----     132'3    +6'0                  126'3
5400       ----     136'3B    128'4A     ----     137'3    +6'0                  131'3
WZ MAR17 Wheat Options PUT
2100       ----      ----      ----      ----        '1    UNCH                     '1
2200       ----      ----      ----      ----        '1    UNCH                     '1
2300       ----      ----      ----      ----        '1    UNCH                     '1
2400       ----      ----      ----      ----        '1    UNCH                     '1
2500       ----      ----      ----      ----        '1    UNCH                     '1
2600       ----      ----      ----      ----        '1    UNCH                     '1
2700       ----      ----      ----      ----        '1    UNCH                     '1
2800       ----      ----      ----      ----        '1    UNCH                     '1                       2
2900       ----      ----      ----      ----        '1    UNCH                     '1
3000       ----      ----      ----      ----        '1    UNCH                     '1                       2
3100       ----      ----      ----      ----        '2     +'1                     '1
3150       ----      ----      ----      ----        '2    UNCH                     '2
3200       ----      ----      ----      ----        '3     +'1                     '2
3250       ----      ----        '2A     ----        '3    UNCH                     '3
3300       ----        '4B       '2A     ----        '4     +'1                     '3         115        1301
3350         '5        '5        '3A     ----        '5     +'1          27         '4
3400       ----        '6B       '4A     ----        '7     +'2          16         '5          75         310
3450       ----       1'0B       '5A     ----       1'1     +'3                     '6
3500        1'0       1'3        '7A      1'1       1'4     +'4         682        1'0         120         616
3550        1'4       1'6       1'1A     ----       1'7     +'4          62        1'3
3600        1'4       2'2B      1'3A     ----       2'3     +'5          29        1'6         125        1107
3650        2'2       3'0B      1'7A     ----       3'1     +'7          28        2'2          66          78
3700        2'4       3'7B      2'4      ----       4'0    +1'0          74        3'0         239         629
3750        3'7       5'0B      3'1A     ----       5'1    +1'2         100        3'7          32          26
3800        4'0       6'3B      4'0      ----       6'4    +1'4         127        5'0         175        2230
3850        5'1       8'0B      5'1      ----       8'1    +1'6         162        6'3          79         165
3900        8'0      10'0       6'5A      7'4      10'1    +2'1         772        8'0        1766        3235
3950        8'4      12'2B      8'3      ----      12'3    +2'4         138        9'7          25          71
4000       10'2      15'0      10'2      12'0      14'7    +2'6        1150       12'1        1193        4542
4050       ----      17'6B     12'6A     ----      17'5    +3'0                   14'5         107          65
4100       17'4      20'7B     15'1A     17'2      20'6    +3'3        1192       17'3         889        3979
4150       19'2      24'2B     17'6A     ----      24'1    +3'7           9       20'2          18          32
4200       22'1      27'6B     21'2A     ----      27'5    +4'1          29       23'4         574        5405
4250       ----      31'0B     24'4A     ----      31'2    +4'3                   26'7           1           2
4300       34'4      34'6B     28'1A     ----      35'0    +4'4          20       30'4          31        4589
4350       ----      38'5B     31'4A     ----      39'0    +4'6                   34'2           3           3
4400       35'6      42'6B     35'4A     35'6      43'1    +4'7          40       38'2           2        1083
4450       ----      46'7B     39'3A     ----      47'3    +5'1                   42'2
4500       ----      51'2B     43'4A     ----      51'6    +5'2                   46'4           1        1071
4550       ----      55'5B     47'5A     ----      56'1    +5'3                   50'6
4600       ----      59'3B     51'7A     ----      60'5    +5'4                   55'1          47        4696
4650       ----      63'5B     56'2A     ----      65'1    +5'4                   59'5
4700       ----      68'2B     60'6A     ----      69'6    +5'5                   64'1                     543
4750       ----      72'7B     66'1A     ----      74'3    +5'5                   68'6
4800       ----      77'5B     70'5A     ----      79'1    +5'6                   73'3                     667
4850       ----      82'3B     75'3A     ----      83'7    +5'6                   78'1
4900       ----      87'2B     80'0A     ----      88'5    +5'6                   82'7                    1064
4950       ----      92'0B     84'6A     ----      93'4    +5'7                   87'5
5000       ----      96'7B     89'4A     ----      98'3    +5'7                   92'4                    3871
5050       ----     101'6B     94'3A     ----     103'2    +5'7                   97'3
5100       ----     106'5B     99'2A     ----     108'1    +5'7                  102'2                    1147
5150       ----     111'4B    104'1A     ----     113'0    +5'7                  107'1
5200       ----     116'3B    109'5A     ----     118'0    +6'0                  112'0          10        4010
5250       ----     121'2B    114'4A     ----     122'7    +6'0                  116'7
5300       ----     126'2B    119'4A     ----     127'7    +6'0                  121'7                    2109
5400       ----     136'1B    129'3A     ----     137'6    +6'0                  131'6                      56
5500       ----     146'0B    139'2A     ----     147'5    +6'0                  141'5                    1476
5600       ----     156'0B    149'1A     ----     157'4    +6'0                  151'4                    2003
5700       ----     166'0B    159'1A     ----     167'4    +6'1                  161'3
5800       ----     175'7B    169'1A     ----     177'3    +6'0                  171'3
5900       ----     185'7B    179'0A     ----     187'3    +6'0                  181'3
6000       ----     195'7B    189'0A     ----     197'2    +6'0                  191'2
6100       ----     205'7B    199'0A     ----     207'2    +6'0                  201'2
6200       ----     215'7B    209'0A     ----     217'2    +6'0                  211'2
6300       ----     225'7B    219'0A     ----     227'2    +6'0                  221'2
6400       ----     235'7B    229'0A     ----     237'2    +6'0                  231'2                       3
6500       ----     245'6B    238'7A     ----     247'2    +6'0                  241'2
6600       ----     255'6B    248'7A     ----     257'2    +6'0                  251'2
6700       ----     265'6B    258'7A     ----     267'2    +6'0                  261'2
6800       ----     275'6B    268'7A     ----     277'2    +6'0                  271'2
6900       ----     285'6B    278'7A     ----     287'2    +6'0                  281'2
7000       ----     295'6B    288'7A     ----     297'2    +6'0                  291'2
7100       ----     305'6B    298'7A     ----     307'2    +6'0                  301'2
7200       ----     315'6B    308'7A     ----     317'2    +6'0                  311'2
7300       ----     325'6B    318'7A     ----     327'2    +6'0                  321'2
7400       ----     335'6B    328'7A     ----     337'2    +6'0                  331'2
7500       ----     345'6B    338'7A     ----     347'2    +6'0                  341'2
7600       ----     355'6B    348'7A     ----     357'2    +6'0                  351'2
7700       ----     365'6B    358'7A     ----     367'2    +6'0                  361'2
7800       ----     375'6B    368'7A     ----     377'2    +6'0                  371'2
7900       ----     385'6B    378'7A     ----     387'2    +6'0                  381'2
8000       ----     395'6B    388'7A     ----     397'2    +6'0                  391'2
8100       ----     405'6B    398'7A     ----     407'2    +6'0                  401'2
8200       ----     415'6B    408'7A     ----     417'2    +6'0                  411'2
8300       ----     425'6B    418'7A     ----     427'2    +6'0                  421'2
8400       ----     435'6B    428'7A     ----     437'2    +6'0                  431'2
8500       ----     445'6B    438'7A     ----     447'2    +6'0                  441'2
9000       ----     495'6B    488'7A     ----     497'2    +6'0                  491'2
10500      ----     645'0B    639'0A     ----     647'2    +6'0                  641'2
11000      ----     694'7B    688'7A     ----     697'2    +6'0                  691'2
WZ MAY17 Wheat Options PUT
2100       ----      ----      ----      ----        '1    UNCH                     '1
2200       ----      ----      ----      ----        '1    UNCH                     '1
2300       ----      ----      ----      ----        '1    UNCH                     '1
2400       ----      ----      ----      ----        '1    UNCH                     '1
2500       ----      ----      ----      ----        '1    UNCH                     '1
2600       ----      ----      ----      ----        '1    UNCH                     '1
2700       ----      ----      ----      ----        '1    UNCH                     '1
2800       ----      ----      ----      ----        '1    UNCH                     '1
2900       ----      ----      ----      ----        '2    UNCH                     '2
3000       ----      ----      ----      ----        '2    UNCH                     '2                       3
3100       ----      ----      ----      ----        '3    UNCH                     '3
3200       ----      ----      ----      ----        '5     +'1                     '4
3300       ----      ----      ----      ----        '7     +'1                     '6
3400       ----      ----      ----      ----       1'2     +'1                    1'1
3500        1'5       1'5       1'5      ----       2'0     +'3           1        1'5                      31
3600       ----       2'6B     ----      ----       3'1     +'5                    2'4
3700       ----       4'4B      3'2A     ----       5'0    +1'2                    3'6          37          91
3800        6'2       6'7B      5'1A     ----       7'4    +1'7           1        5'5          89         166
3900        8'2      10'2B      7'5A     ----      10'6    +2'4          20        8'2           3         161
4000       11'6      14'1B     10'7A     ----      14'7    +3'1          40       11'6          54         152
4100       ----      19'0B     14'6A     ----      19'6    +3'4                   16'2          80         165
4200       20'1      24'6B     19'5A     ----      25'3    +3'7         117       21'4          11          24
4300       27'0      31'1B     25'1A     ----      31'6    +4'2          20       27'4           1         163
4400       ----      38'0B     32'5A     ----      38'4    +4'4                   34'0                      50
4500       ----      45'4B     39'4A     ----      46'0    +4'7                   41'1           1        1400
4600       ----      53'3B     46'7A     ----      53'7    +5'1                   48'6                      14
4700       ----      61'4B     54'6A     ----      62'2    +5'4                   56'6                     331
4800       ----      70'1B     62'7A     ----      70'6    +5'5                   65'1                     408
4900       ----      78'7B     71'3A     ----      79'5    +5'7                   73'6                     100
5000       ----      87'1B     80'0A     ----      88'6    +6'0                   82'6                     370
5100       ----      96'2B     90'5A     ----      98'0    +6'1                   91'7                     295
5200       ----     105'5B     99'6A     ----     107'4    +6'3                  101'1                    1075
5300       ----     115'1B    109'1A     ----     117'0    +6'4                  110'4                     150
5400       ----     124'6B    118'5A     ----     126'4    +6'4                  120'0
5500       ----     134'3B    128'1A     ----     136'2    +6'5                  129'5                       2
5600       ----     144'1B    137'6A     ----     146'0    +6'6                  139'2                      88
5700       ----     153'7B    147'4A     ----     155'6    +6'6                  149'0                       9
5800       ----     163'5B    157'2A     ----     165'4    +6'6                  158'6
5900       ----     173'4B    167'0A     ----     175'3    +6'6                  168'5
6000       ----     183'3B    176'7A     ----     185'2    +6'6                  178'4                       1
6100       ----     193'2B    186'6A     ----     195'1    +6'6                  188'3
6200       ----     203'1B    196'5A     ----     205'0    +6'6                  198'2
6300       ----     213'1B    206'4A     ----     214'7    +6'6                  208'1
6400       ----     223'0B    216'4A     ----     224'7    +6'6                  218'1
6500       ----     233'0B    226'3A     ----     234'6    +6'5                  228'1
6600       ----     243'0B    236'3A     ----     244'6    +6'6                  238'0
6700       ----     252'7B    246'3A     ----     254'5    +6'5                  248'0
6800       ----     262'7B    256'2A     ----     264'5    +6'6                  257'7
6900       ----     272'7B    266'2A     ----     274'4    +6'5                  267'7
7000       ----     282'7B    276'2A     ----     284'4    +6'5                  277'7
7100       ----     292'7B    286'2A     ----     294'4    +6'6                  287'6
7200       ----     302'7B    296'2A     ----     304'4    +6'6                  297'6
7300       ----     312'7B    306'2A     ----     314'4    +6'6                  307'6
7400       ----     322'7B    316'2A     ----     324'4    +6'6                  317'6
7500       ----     332'7B    326'2A     ----     334'4    +6'6                  327'6
7600       ----     342'7B    336'2A     ----     344'4    +6'6                  337'6
7700       ----     352'7B    346'2A     ----     354'4    +6'6                  347'6
7800       ----     362'6B    356'2A     ----     364'4    +6'6                  357'6
7900       ----     372'6B    366'2A     ----     374'4    +6'6                  367'6
8000       ----     382'6B    376'1A     ----     384'4    +6'6                  377'6
8100       ----     392'6B    386'1A     ----     394'4    +6'6                  387'6
8200       ----     402'6B    396'1A     ----     404'4    +6'6                  397'6
8300       ----     412'6B    406'1A     ----     414'4    +6'6                  407'6
8400       ----     422'6B    416'1A     ----     424'4    +6'6                  417'6
8500       ----     432'6B    426'1A     ----     434'4    +6'6                  427'6
8600       ----     442'6B    436'1A     ----     444'4    +6'6                  437'6
8700       ----     452'6B    446'1A     ----     454'4    +6'6                  447'6
WZ JLY17 Wheat Options PUT
2200       ----      ----      ----      ----        '1    UNCH                     '1
2300       ----      ----      ----      ----        '1    UNCH                     '1
2400       ----      ----      ----      ----        '1    UNCH                     '1
2500       ----      ----      ----      ----        '1    UNCH                     '1
2600       ----      ----      ----      ----        '1    UNCH                     '1
2700       ----      ----      ----      ----        '1    UNCH                     '1
2800       ----      ----      ----      ----        '2    UNCH                     '2
2900       ----      ----      ----      ----        '2    UNCH                     '2
3000       ----      ----      ----      ----        '3    UNCH                     '3                       1
3100       ----      ----      ----      ----        '4    UNCH                     '4
3200       ----      ----      ----      ----        '6     +'1                     '5
3300       ----      ----      ----      ----       1'0     +'2                     '6                       1
3400       ----      ----      ----      ----       1'4     +'3                    1'1
3500       ----      ----      ----      ----       2'2     +'4                    1'6           1           2
3600       ----       2'6B     ----      ----       3'3     +'6                    2'5                       2
3700       ----       4'3B      3'7A     ----       4'7     +'7                    4'0                       6
3800        5'2       6'4B      5'2      ----       7'1    +1'2           1        5'7          14         384
3900       ----       9'1B      7'7A     ----       9'7    +1'4                    8'3           2          49
4000       ----      12'4B     10'6A     ----      13'3    +1'7           5       11'4          22         606
4100       ----      16'5B     14'3A     ----      17'4    +2'2                   15'2                      81
4200       ----      21'4B     18'5A     ----      22'3    +2'6                   19'5          55         121
4300       25'0      27'0B     23'4A     ----      27'6    +3'2           5       24'4                     259
4400       30'6      33'0B     29'0A     ----      33'6    +3'5          46       30'1         105         396
4500       ----      39'5B     35'2A     ----      40'2    +4'0                   36'2           1         914
4600       ----      46'5B     41'7A     ----      47'1    +4'2                   42'7                     441
4700       ----      54'0B     48'7A     ----      54'4    +4'4                   50'0                      54
4800       ----      61'6B     56'2A     ----      62'2    +4'7                   57'3                    1128
4900       ----      69'6B     64'0A     ----      70'3    +5'1                   65'2                       4
5000       ----      78'1B     72'0A     ----      78'6    +5'2                   73'4                      10
5100       ----      86'5B     80'2A     ----      87'2    +5'4                   81'6                       1
5200       ----      95'3B     88'7A     ----      96'1    +5'5                   90'4
5300       ----     104'3B     97'5A     ----     105'1    +5'6                   99'3                       1
5400       ----     112'5B    106'4A     ----     114'2    +5'6                  108'4                     100
5500       ----     121'7B    115'4A     ----     123'4    +6'0                  117'4                       2
5600       ----     131'1B    125'5A     ----     132'7    +6'0                  126'7                       4
5700       ----     140'5B    134'7A     ----     142'3    +6'1                  136'2
5800       ----     150'1B    144'3A     ----     151'7    +6'1                  145'6                      10
5900       ----     159'6B    153'7A     ----     161'4    +6'2                  155'2
6000       ----     169'3B    163'3A     ----     171'1    +6'2                  164'7
6100       ----     179'0B    173'0A     ----     180'7    +6'3                  174'4
6200       ----     188'6B    182'6A     ----     190'5    +6'3                  184'2
6300       ----     198'5B    192'4A     ----     200'3    +6'3                  194'0
6400       ----     208'3B    202'2A     ----     210'1    +6'3                  203'6
6500       ----     218'2B    212'0A     ----     220'0    +6'4                  213'4
6600       ----     228'1B    221'7A     ----     229'6    +6'4                  223'2
6700       ----     238'0B    231'6A     ----     239'5    +6'4                  233'1
6800       ----     247'7B    241'5A     ----     249'4    +6'4                  243'0
6900       ----     257'6B    251'4A     ----     259'3    +6'4                  252'7
7000       ----     267'5B    261'3A     ----     269'2    +6'4                  262'6
7100       ----     277'5B    271'2A     ----     279'2    +6'5                  272'5
7200       ----     287'4B    281'2A     ----     289'1    +6'4                  282'5
7300       ----     297'4B    291'1A     ----     299'0    +6'4                  292'4
7400       ----     307'4B    301'1A     ----     309'0    +6'4                  302'4
7500       ----     317'3B    311'1A     ----     318'7    +6'3                  312'4
7600       ----     327'3B    321'0A     ----     328'7    +6'4                  322'3
7700       ----     337'3B    331'0A     ----     338'7    +6'4                  332'3
7800       ----     347'3B    341'0A     ----     348'6    +6'4                  342'2
7900       ----     357'3B    351'0A     ----     358'6    +6'4                  352'2
8000       ----     367'3B    361'0A     ----     368'6    +6'4                  362'2
8100       ----     377'3B    371'0A     ----     378'6    +6'4                  372'2
8200       ----     387'3B    381'0A     ----     388'6    +6'4                  382'2
8300       ----     397'1B    391'4A     ----     398'6    +6'4                  392'2
8400       ----     405'3B    401'6A     ----     408'6    +6'4                  402'2
8500       ----     417'3B    411'0A     ----     418'6    +6'4                  412'2
8600       ----     427'3B    421'0A     ----     428'6    +6'4                  422'2
8700       ----     437'2B    431'0A     ----     438'6    +6'4                  432'2
WZ SEP17 Wheat Options PUT
2300       ----      ----      ----      ----        '1    UNCH                     '1
2400       ----      ----      ----      ----        '1    UNCH                     '1
2500       ----      ----      ----      ----        '1    UNCH                     '1
