                PRELIMINARY PRICES AS OF 11/01/17 12:17 PM (CST)
FEB20      ----      ----      ----      ----      ----    UNCH                  25.77
MAR20      ----      ----      ----      ----      ----    UNCH                  25.78
APR20      ----      ----      ----      ----      ----    UNCH                  25.51
MAY20      ----      ----      ----      ----      ----    UNCH                  25.42
JUN20      ----      ----      ----      ----      ----    UNCH                  25.47
JLY20      ----      ----      ----      ----      ----    UNCH                  25.73
AUG20      ----      ----      ----      ----      ----    UNCH                  25.99
SEP20      ----      ----      ----      ----      ----    UNCH                  26.26
OCT20      ----      ----      ----      ----      ----    UNCH                  26.44
NOV20      ----      ----      ----      ----      ----    UNCH                  26.57
DEC20      ----      ----      ----      ----      ----    UNCH                  26.68
JAN21      ----      ----      ----      ----      ----    UNCH                  26.99
HH Henry Hub Natural Gas Look-Alike Last Day Financia
DEC17     2.909     2.925B    2.877A    2.883B     ----    UNCH        1714      2.896        3672       28495
JAN18     3.037     3.040B    3.024A    3.024A     ----    UNCH         227      3.026        1028       36814
FEB18     3.053     3.053     3.028A    3.028A     ----    UNCH          53      3.030         565       24206
MAR18      ----     3.008B    2.996A    2.996A     ----    UNCH         694      3.000        2672       34439
APR18     2.856     2.857     2.856     2.856      ----    UNCH         153      2.862        1548       32696
MAY18      ----     2.852B    2.844A    2.844A     ----    UNCH           1      2.851         568       29787
JUN18      ----      ----      ----      ----      ----    UNCH           1      2.884         376       24244
JLY18      ----      ----      ----      ----      ----    UNCH           1      2.918         478       30573
AUG18      ----      ----      ----      ----      ----    UNCH           1      2.923         580       15527
SEP18      ----      ----      ----      ----      ----    UNCH           1      2.906          97       16091
OCT18      ----      ----     2.929A    2.929A     ----    UNCH           1      2.930        1315       15261
NOV18      ----      ----      ----      ----      ----    UNCH           1      2.988         110       13968
DEC18      ----      ----      ----      ----      ----    UNCH         501      3.127          42       12468
JAN19      ----      ----      ----      ----      ----    UNCH           1      3.211         116        9292
FEB19      ----      ----      ----      ----      ----    UNCH           1      3.183          38        6493
MAR19      ----      ----      ----      ----      ----    UNCH           1      3.114          93        8285
APR19      ----      ----      ----      ----      ----    UNCH                  2.784          19        6203
MAY19      ----      ----      ----      ----      ----    UNCH                  2.744          33        4892
JUN19      ----      ----      ----      ----      ----    UNCH                  2.766          32        5007
JLY19      ----      ----      ----      ----      ----    UNCH                  2.788          32        4031
AUG19      ----      ----      ----      ----      ----    UNCH                  2.787          40        4187
SEP19      ----      ----      ----      ----      ----    UNCH                  2.770          32        3907
OCT19      ----      ----      ----      ----      ----    UNCH                  2.794          32        5709
NOV19      ----      ----      ----      ----      ----    UNCH                  2.859          42        3471
DEC19      ----      ----      ----      ----      ----    UNCH                  3.013          52        3599
JAN20      ----      ----      ----      ----      ----    UNCH          58      3.114          78        2879
FEB20      ----      ----      ----      ----      ----    UNCH                  3.090          78        1363
MAR20      ----      ----      ----      ----      ----    UNCH                  3.035          78        1666
APR20      ----      ----      ----      ----      ----    UNCH                  2.738          66        1305
MAY20      ----      ----      ----      ----      ----    UNCH                  2.712          66         983
JUN20      ----      ----      ----      ----      ----    UNCH                  2.736          66         719
JLY20      ----      ----      ----      ----      ----    UNCH                  2.763          66         675
AUG20      ----      ----      ----      ----      ----    UNCH                  2.775          66         721
SEP20      ----      ----      ----      ----      ----    UNCH                  2.775          66         709
OCT20      ----      ----      ----      ----      ----    UNCH                  2.801          66         930
NOV20      ----      ----      ----      ----      ----    UNCH                  2.869          66         708
DEC20      ----      ----      ----      ----      ----    UNCH                  3.019          66         685
JAN21      ----      ----      ----      ----      ----    UNCH                  3.129           5         229
FEB21      ----      ----      ----      ----      ----    UNCH                  3.104           5         235
MAR21      ----      ----      ----      ----      ----    UNCH                  3.048           5         343
APR21      ----      ----      ----      ----      ----    UNCH                  2.743           5         340
MAY21      ----      ----      ----      ----      ----    UNCH                  2.717           5         116
JUN21      ----      ----      ----      ----      ----    UNCH                  2.740           5         115
JLY21      ----      ----      ----      ----      ----    UNCH                  2.764           5         144
AUG21      ----      ----      ----      ----      ----    UNCH                  2.780           5         579
SEP21      ----      ----      ----      ----      ----    UNCH                  2.780           5         113
OCT21      ----      ----      ----      ----      ----    UNCH                  2.806           5         381
NOV21      ----      ----      ----      ----      ----    UNCH                  2.880           5         159
DEC21      ----      ----      ----      ----      ----    UNCH                  3.032           5         158
JAN22      ----      ----      ----      ----      ----    UNCH                  3.147                     365
FEB22      ----      ----      ----      ----      ----    UNCH                  3.122                      60
MAR22      ----      ----      ----      ----      ----    UNCH                  3.066                     204
APR22      ----      ----      ----      ----      ----    UNCH                  2.759                     157
MAY22      ----      ----      ----      ----      ----    UNCH                  2.739                      87
JUN22      ----      ----      ----      ----      ----    UNCH                  2.764                      37
JLY22      ----      ----      ----      ----      ----    UNCH                  2.791                      47
AUG22      ----      ----      ----      ----      ----    UNCH                  2.811                     147
SEP22      ----      ----      ----      ----      ----    UNCH                  2.811                      46
OCT22      ----      ----      ----      ----      ----    UNCH                  2.837                      42
NOV22      ----      ----      ----      ----      ----    UNCH                  2.912                      33
DEC22      ----      ----      ----      ----      ----    UNCH                  3.067                      33
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                  3410                  14500      397158
HO NY Harbor ULSD Futures
DEC17    1.8852    1.9030    1.8849    1.8999      ----    UNCH       13941     1.8805       58687      139041
JAN18    1.8872    1.9012    1.8846    1.8987      ----    UNCH        5368     1.8804       24299       78036
FEB18    1.8803    1.8952B   1.8803    1.8936A     ----    UNCH        1731     1.8757       11679       36357
MAR18    1.8721    1.8857    1.8715A   1.8838      ----    UNCH        1119     1.8670        9707       46875
APR18    1.8648    1.8699    1.8648    1.8690A     ----    UNCH         861     1.8528        4540       30938
MAY18    1.8588    1.8594B   1.8539    1.8574B     ----    UNCH         382     1.8435        2696       17434
JUN18    1.8476    1.8523    1.8466A   1.8504B     ----    UNCH        1142     1.8367        5837       29829
JLY18    1.8475    1.8475    1.8425A   1.8460B     ----    UNCH          62     1.8334         901        4281
AUG18    1.8406    1.8450B   1.8394    1.8429B     ----    UNCH          84     1.8311         533        3374
SEP18    1.8438    1.8441B   1.8387    1.8418B     ----    UNCH         355     1.8305        1046        6728
OCT18    1.8435    1.8445B   1.8393A   1.8424B     ----    UNCH         111     1.8311         246        2080
NOV18      ----    1.8449B     ----    1.8440B     ----    UNCH           5     1.8331         246        1687
DEC18    1.8465    1.8474B   1.8423A   1.8457B     ----    UNCH         527     1.8345        2380       25018
JAN19      ----      ----      ----      ----      ----    UNCH          66     1.8360          40        2306
FEB19      ----      ----      ----      ----      ----    UNCH          35     1.8321          13         226
MAR19      ----      ----      ----      ----      ----    UNCH           5     1.8215           5         158
APR19      ----      ----      ----      ----      ----    UNCH                 1.8060           7         179
MAY19      ----      ----      ----      ----      ----    UNCH                 1.7968         135         230
JUN19      ----      ----      ----      ----      ----    UNCH                 1.7913         155        2876
JLY19      ----      ----      ----      ----      ----    UNCH                 1.7920          26         245
AUG19      ----      ----      ----      ----      ----    UNCH                 1.7945                      59
SEP19      ----      ----      ----      ----      ----    UNCH                 1.7995                      44
OCT19      ----      ----      ----      ----      ----    UNCH                 1.8045           6          63
NOV19      ----      ----      ----      ----      ----    UNCH                 1.8110          11          46
DEC19      ----      ----      ----      ----      ----    UNCH          27     1.8163         315        2825
JAN20      ----      ----      ----      ----      ----    UNCH                 1.8223                      14
FEB20      ----      ----      ----      ----      ----    UNCH                 1.8253                       7
MAR20      ----      ----      ----      ----      ----    UNCH                 1.8233                       8
APR20      ----      ----      ----      ----      ----    UNCH                 1.8148                       3
MAY20      ----      ----      ----      ----      ----    UNCH                 1.8108                       5
JUN20      ----      ----      ----      ----      ----    UNCH                 1.8105                      22
JLY20      ----      ----      ----      ----      ----    UNCH                 1.8145                       2
AUG20      ----      ----      ----      ----      ----    UNCH                 1.8190                       1
SEP20      ----      ----      ----      ----      ----    UNCH                 1.8240                       1
OCT20      ----      ----      ----      ----      ----    UNCH                 1.8275                       1
NOV20      ----      ----      ----      ----      ----    UNCH                 1.8300                       1
DEC20      ----      ----      ----      ----      ----    UNCH                 1.8320                     380
JAN21      ----      ----      ----      ----      ----    UNCH                 1.8380
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                 25821                 123510      431380
HO2 NY Harbor ULSD London Marker
DEC17      ----      ----      ----      ----    1.8734  -.0037                 1.8771
JAN18      ----      ----      ----      ----    1.8737  -.0026                 1.8763
FEB18      ----      ----      ----      ----    1.8696    ----                   ----
HO4 HEATING OIL 3:15 2 Minute TAM SYNTHETIC LONDON FUT
DEC17      ----      ----      ----      ----      ----    UNCH                 1.8796
HOL NY Harbor ULSD London Tradable Marker
DEC17      ----      ----      ----      ----     .0000    UNCH                  .0000
JAN18      ----      ----      ----      ----     .0000    UNCH                  .0000
FEB18      ----      ----      ----      ----     .0000    ----                   ----
HOS HEATING OIL 3:15 1 Minute TAM SYNTHETIC LONDON FUT
DEC17      ----      ----      ----      ----      ----    UNCH                 1.8798
HP Henry Hub Natural Gas Look-Alike Penultimate Finan
DEC17      ----      ----      ----      ----      ----    UNCH         338      2.896        3472       18864
JAN18      ----      ----      ----      ----      ----    UNCH         200      3.026         953       11399
FEB18      ----      ----      ----      ----      ----    UNCH          81      3.030         579       10277
MAR18      ----      ----      ----      ----      ----    UNCH         798      3.000         581       20352
APR18      ----      ----      ----      ----      ----    UNCH          52      2.862                    9663
MAY18      ----      ----      ----      ----      ----    UNCH          52      2.851                    3387
JUN18      ----      ----      ----      ----      ----    UNCH          52      2.884                    3431
JLY18      ----      ----      ----      ----      ----    UNCH          86      2.918                    2803
AUG18      ----      ----      ----      ----      ----    UNCH          86      2.923          76        2916
SEP18      ----      ----      ----      ----      ----    UNCH          86      2.906          76        2417
OCT18      ----      ----      ----      ----      ----    UNCH          86      2.930          76        2955
NOV18      ----      ----      ----      ----      ----    UNCH                  2.988                    2357
DEC18      ----      ----      ----      ----      ----    UNCH                  3.127                    2188
JAN19      ----      ----      ----      ----      ----    UNCH                  3.211                    1445
FEB19      ----      ----      ----      ----      ----    UNCH                  3.183                    1398
MAR19      ----      ----      ----      ----      ----    UNCH                  3.114                    2837
APR19      ----      ----      ----      ----      ----    UNCH                  2.784                    3274
MAY19      ----      ----      ----      ----      ----    UNCH                  2.744                     673
JUN19      ----      ----      ----      ----      ----    UNCH                  2.766                     673
JLY19      ----      ----      ----      ----      ----    UNCH                  2.788                     673
AUG19      ----      ----      ----      ----      ----    UNCH                  2.787                     704
SEP19      ----      ----      ----      ----      ----    UNCH                  2.770                     673
OCT19      ----      ----      ----      ----      ----    UNCH                  2.794                     773
NOV19      ----      ----      ----      ----      ----    UNCH                  2.859                     619
DEC19      ----      ----      ----      ----      ----    UNCH                  3.013                     572
JAN20      ----      ----      ----      ----      ----    UNCH                  3.114                     742
FEB20      ----      ----      ----      ----      ----    UNCH                  3.090                     742
MAR20      ----      ----      ----      ----      ----    UNCH                  3.035                     742
APR20      ----      ----      ----      ----      ----    UNCH                  2.738                     329
MAY20      ----      ----      ----      ----      ----    UNCH                  2.712                     329
JUN20      ----      ----      ----      ----      ----    UNCH                  2.736                     329
JLY20      ----      ----      ----      ----      ----    UNCH                  2.763                     329
AUG20      ----      ----      ----      ----      ----    UNCH                  2.775                     329
SEP20      ----      ----      ----      ----      ----    UNCH                  2.775                     329
OCT20      ----      ----      ----      ----      ----    UNCH                  2.801                     329
NOV20      ----      ----      ----      ----      ----    UNCH                  2.869                     329
DEC20      ----      ----      ----      ----      ----    UNCH                  3.019                     329
JAN21      ----      ----      ----      ----      ----    UNCH                  3.129                     324
FEB21      ----      ----      ----      ----      ----    UNCH                  3.104                     324
MAR21      ----      ----      ----      ----      ----    UNCH                  3.048                     324
APR21      ----      ----      ----      ----      ----    UNCH                  2.743                     324
MAY21      ----      ----      ----      ----      ----    UNCH                  2.717                     324
JUN21      ----      ----      ----      ----      ----    UNCH                  2.740                     324
JLY21      ----      ----      ----      ----      ----    UNCH                  2.764                     324
AUG21      ----      ----      ----      ----      ----    UNCH                  2.780                     324
SEP21      ----      ----      ----      ----      ----    UNCH                  2.780                     324
OCT21      ----      ----      ----      ----      ----    UNCH                  2.806                     324
NOV21      ----      ----      ----      ----      ----    UNCH                  2.880                     324
DEC21      ----      ----      ----      ----      ----    UNCH                  3.032                     324
JAN22      ----      ----      ----      ----      ----    UNCH                  3.147                     111
FEB22      ----      ----      ----      ----      ----    UNCH                  3.122                     111
MAR22      ----      ----      ----      ----      ----    UNCH                  3.066                     111
APR22      ----      ----      ----      ----      ----    UNCH                  2.759                     111
MAY22      ----      ----      ----      ----      ----    UNCH                  2.739                     111
JUN22      ----      ----      ----      ----      ----    UNCH                  2.764                     111
JLY22      ----      ----      ----      ----      ----    UNCH                  2.791                     111
AUG22      ----      ----      ----      ----      ----    UNCH                  2.811                     111
SEP22      ----      ----      ----      ----      ----    UNCH                  2.811                     111
OCT22      ----      ----      ----      ----      ----    UNCH                  2.837                     111
NOV22      ----      ----      ----      ----      ----    UNCH                  2.912                     111
DEC22      ----      ----      ----      ----      ----    UNCH                  3.067                     111
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                  1917                   5813      117730
LPS LOOP Crude Oil Storage Futures
DEC17      ----      ----      ----      ----      ----    UNCH                   .100                    3045
JAN18      ----      ----      .080A     .080A     ----    UNCH                   .150                    3350
FEB18      ----      ----      .080A     .080A     ----    UNCH                   .150                    3350
MAR18      ----      ----      .080A     .080A     ----    UNCH                   .150                    3350
APR18      ----      ----      ----      ----      ----    UNCH                   .150                    1300
MAY18      ----      ----      ----      ----      ----    UNCH                   .150                    1300
JUN18      ----      ----      ----      ----      ----    UNCH                   .150                    1300
JLY18      ----      ----      ----      ----      ----    UNCH                   .150                     300
AUG18      ----      ----      ----      ----      ----    UNCH                   .150                     300
SEP18      ----      ----      ----      ----      ----    UNCH                   .150                     300
OCT18      ----      ----      ----      ----      ----    UNCH                   .150
NOV18      ----      ----      ----      ----      ----    UNCH                   .150
DEC18      ----      ----      ----      ----      ----    UNCH                   .150
JAN19      ----      ----      ----      ----      ----    UNCH                   .150
FEB19      ----      ----      ----      ----      ----    UNCH                   .150
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                                    17895
NBP UK NBP Natural Gas (USD/MMBtu) (ICIS Heren) Front
DEC17     6.788     6.812     6.746A    6.772      ----    UNCH          45      6.704         109           3
JAN18     6.956     6.979     6.915     6.938      ----    UNCH          41      6.872          64           3
FEB18      ----      ----      ----      ----      ----    UNCH                  6.912
MAR18      ----      ----      ----      ----      ----    UNCH          30      6.613
APR18      ----      ----      ----      ----      ----    UNCH          30      6.179
MAY18      ----      ----      ----      ----      ----    UNCH                  5.829
JUN18      ----      ----      ----      ----      ----    UNCH                  5.446
JLY18      ----      ----      ----      ----      ----    UNCH                  5.523
AUG18      ----      ----      ----      ----      ----    UNCH                  5.598
SEP18      ----      ----      ----      ----      ----    UNCH                  5.686
OCT18      ----      ----      ----      ----      ----    UNCH                  6.052
NOV18      ----      ----      ----      ----      ----    UNCH                  6.553
DEC18      ----      ----      ----      ----      ----    UNCH                  6.910
JAN19      ----      ----      ----      ----      ----    UNCH                  7.018
FEB19      ----      ----      ----      ----      ----    UNCH                  7.024
MAR19      ----      ----      ----      ----      ----    UNCH                  7.031
APR19      ----      ----      ----      ----      ----    UNCH                  5.685
MAY19      ----      ----      ----      ----      ----    UNCH                  5.691
JUN19      ----      ----      ----      ----      ----    UNCH                  5.696
JLY19      ----      ----      ----      ----      ----    UNCH                  5.481
AUG19      ----      ----      ----      ----      ----    UNCH                  5.486
SEP19      ----      ----      ----      ----      ----    UNCH                  5.491
OCT19      ----      ----      ----      ----      ----    UNCH                  6.299
NOV19      ----      ----      ----      ----      ----    UNCH                  6.305
DEC19      ----      ----      ----      ----      ----    UNCH                  6.311
JAN20      ----      ----      ----      ----      ----    UNCH                  6.870
FEB20      ----      ----      ----      ----      ----    UNCH                  6.875
MAR20      ----      ----      ----      ----      ----    UNCH                  6.882
APR20      ----      ----      ----      ----      ----    UNCH                  5.651
MAY20      ----      ----      ----      ----      ----    UNCH                  5.656
JUN20      ----      ----      ----      ----      ----    UNCH                  5.661
JLY20      ----      ----      ----      ----      ----    UNCH                  5.488
AUG20      ----      ----      ----      ----      ----    UNCH                  5.493
SEP20      ----      ----      ----      ----      ----    UNCH                  5.498
OCT20      ----      ----      ----      ----      ----    UNCH                  6.588
NOV20      ----      ----      ----      ----      ----    UNCH                  6.594
DEC20      ----      ----      ----      ----      ----    UNCH                  6.601
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                   146                    173           6
NG Henry Hub Natural Gas Futures
DEC17     2.906     2.929     2.874     2.884      ----    UNCH       38910      2.896      194986      318906
JAN18     3.034     3.055     3.008     3.017      ----    UNCH       12692      3.026       85911      218625
FEB18     3.037     3.057     3.014     3.023      ----    UNCH        6175      3.030       44202       80751
MAR18     3.006     3.022     2.982     2.990      ----    UNCH        5693      3.000       45295      172513
APR18     2.865     2.872     2.841     2.847A     ----    UNCH        6158      2.862       45422      121716
MAY18     2.854     2.860     2.832     2.837      ----    UNCH        2525      2.851       21383       78668
JUN18     2.883     2.890     2.864     2.871      ----    UNCH         717      2.884        4662       32047
JLY18     2.915     2.923     2.899     2.904      ----    UNCH         479      2.918        3598       43379
AUG18     2.921     2.928     2.904A    2.908B     ----    UNCH         146      2.923        1965       31452
SEP18     2.906     2.909     2.887     2.892      ----    UNCH         295      2.906        1879       33753
OCT18     2.929     2.936     2.910     2.916      ----    UNCH        1231      2.930       11184       71336
NOV18     2.990     2.990     2.973     2.973      ----    UNCH         426      2.988        2661       28298
DEC18     3.128     3.130     3.109     3.111B     ----    UNCH         591      3.127        3242       29090
JAN19     3.209     3.214     3.193     3.195      ----    UNCH         286      3.211        2375       29923
FEB19     3.180     3.185     3.167     3.167      ----    UNCH         178      3.183         313        9425
MAR19     3.106     3.106     3.101A    3.101A     ----    UNCH           7      3.114         599       22578
APR19     2.780     2.780     2.780     2.780      ----    UNCH           2      2.784         706       18532
MAY19      ----      ----      ----      ----      ----    UNCH                  2.744         399        6159
JUN19      ----      ----      ----      ----      ----    UNCH                  2.766          53        4592
JLY19      ----      ----      ----      ----      ----    UNCH                  2.788          48        4129
AUG19      ----      ----      ----      ----      ----    UNCH                  2.787          43        2984
SEP19      ----      ----      ----      ----      ----    UNCH                  2.770          34        2752
OCT19      ----      ----      ----      ----      ----    UNCH                  2.794         115        5250
NOV19      ----      ----      ----      ----      ----    UNCH                  2.859          52        2856
DEC19      ----      ----      ----      ----      ----    UNCH                  3.013          44        2907
JAN20      ----      ----      ----      ----      ----    UNCH          58      3.114           2        1482
FEB20      ----      ----      ----      ----      ----    UNCH                  3.090                     597
MAR20      ----      ----      ----      ----      ----    UNCH                  3.035           4         839
APR20      ----      ----      ----      ----      ----    UNCH                  2.738           4        1019
MAY20      ----      ----      ----      ----      ----    UNCH                  2.712                     628
JUN20      ----      ----      ----      ----      ----    UNCH                  2.736                     561
JLY20      ----      ----      ----      ----      ----    UNCH                  2.763                     506
AUG20      ----      ----      ----      ----      ----    UNCH                  2.775                     469
SEP20      ----      ----      ----      ----      ----    UNCH                  2.775                     469
OCT20      ----      ----      ----      ----      ----    UNCH                  2.801           4         517
NOV20      ----      ----      ----      ----      ----    UNCH                  2.869                     501
DEC20      ----      ----      ----      ----      ----    UNCH                  3.019                     781
JAN21      ----      ----      ----      ----      ----    UNCH                  3.129           1         283
FEB21      ----      ----      ----      ----      ----    UNCH                  3.104                     190
MAR21      ----      ----      ----      ----      ----    UNCH                  3.048           5         195
APR21      ----      ----      ----      ----      ----    UNCH                  2.743           5         120
MAY21      ----      ----      ----      ----      ----    UNCH                  2.717                     106
JUN21      ----      ----      ----      ----      ----    UNCH                  2.740                      93
JLY21      ----      ----      ----      ----      ----    UNCH                  2.764                      93
AUG21      ----      ----      ----      ----      ----    UNCH                  2.780                      94
SEP21      ----      ----      ----      ----      ----    UNCH                  2.780                     102
OCT21      ----      ----      ----      ----      ----    UNCH                  2.806                      75
NOV21      ----      ----      ----      ----      ----    UNCH                  2.880                      73
DEC21      ----      ----      ----      ----      ----    UNCH                  3.032                     101
JAN22      ----      ----      ----      ----      ----    UNCH                  3.147                      18
FEB22      ----      ----      ----      ----      ----    UNCH                  3.122                      22
MAR22      ----      ----      ----      ----      ----    UNCH                  3.066                      24
APR22      ----      ----      ----      ----      ----    UNCH                  2.759                      14
MAY22      ----      ----      ----      ----      ----    UNCH                  2.739          11          31
JUN22      ----      ----      ----      ----      ----    UNCH                  2.764                      14
JLY22      ----      ----      ----      ----      ----    UNCH                  2.791                      15
AUG22      ----      ----      ----      ----      ----    UNCH                  2.811                      15
SEP22      ----      ----      ----      ----      ----    UNCH                  2.811                      14
OCT22      ----      ----      ----      ----      ----    UNCH                  2.837                      14
NOV22      ----      ----      ----      ----      ----    UNCH                  2.912                      14
DEC22      ----      ----      ----      ----      ----    UNCH                  3.067                      20
JAN23      ----      ----      ----      ----      ----    UNCH                  3.192                       7
FEB23      ----      ----      ----      ----      ----    UNCH                  3.167                       4
MAR23      ----      ----      ----      ----      ----    UNCH                  3.111                      12
APR23      ----      ----      ----      ----      ----    UNCH                  2.819                      12
MAY23      ----      ----      ----      ----      ----    UNCH                  2.801                      19
JUN23      ----      ----      ----      ----      ----    UNCH                  2.826                      12
JLY23      ----      ----      ----      ----      ----    UNCH                  2.853                      12
AUG23      ----      ----      ----      ----      ----    UNCH                  2.876                      23
SEP23      ----      ----      ----      ----      ----    UNCH                  2.879                       1
OCT23      ----      ----      ----      ----      ----    UNCH                  2.909                      16
NOV23      ----      ----      ----      ----      ----    UNCH                  2.984                      12
DEC23      ----      ----      ----      ----      ----    UNCH                  3.139                       1
JAN24      ----      ----      ----      ----      ----    UNCH                  3.264
FEB24      ----      ----      ----      ----      ----    UNCH                  3.238
MAR24      ----      ----      ----      ----      ----    UNCH                  3.179
APR24      ----      ----      ----      ----      ----    UNCH                  2.887
MAY24      ----      ----      ----      ----      ----    UNCH                  2.869                       2
JUN24      ----      ----      ----      ----      ----    UNCH                  2.895
JLY24      ----      ----      ----      ----      ----    UNCH                  2.923
AUG24      ----      ----      ----      ----      ----    UNCH                  2.946
SEP24      ----      ----      ----      ----      ----    UNCH                  2.950
OCT24      ----      ----      ----      ----      ----    UNCH                  2.983
NOV24      ----      ----      ----      ----      ----    UNCH                  3.058
DEC24      ----      ----      ----      ----      ----    UNCH                  3.213
JAN25      ----      ----      ----      ----      ----    UNCH                  3.336
FEB25      ----      ----      ----      ----      ----    UNCH                  3.309
MAR25      ----      ----      ----      ----      ----    UNCH                  3.247
APR25      ----      ----      ----      ----      ----    UNCH                  2.955
MAY25      ----      ----      ----      ----      ----    UNCH                  2.937                       1
JUN25      ----      ----      ----      ----      ----    UNCH                  2.965
JLY25      ----      ----      ----      ----      ----    UNCH                  2.995
AUG25      ----      ----      ----      ----      ----    UNCH                  3.024
SEP25      ----      ----      ----      ----      ----    UNCH                  3.028
OCT25      ----      ----      ----      ----      ----    UNCH                  3.063
NOV25      ----      ----      ----      ----      ----    UNCH                  3.138
DEC25      ----      ----      ----      ----      ----    UNCH                  3.293
JAN26      ----      ----      ----      ----      ----    UNCH                  3.418
FEB26      ----      ----      ----      ----      ----    UNCH                  3.388
MAR26      ----      ----      ----      ----      ----    UNCH                  3.318
APR26      ----      ----      ----      ----      ----    UNCH                  3.014
MAY26      ----      ----      ----      ----      ----    UNCH                  2.996
JUN26      ----      ----      ----      ----      ----    UNCH                  3.029
JLY26      ----      ----      ----      ----      ----    UNCH                  3.069
AUG26      ----      ----      ----      ----      ----    UNCH                  3.107
SEP26      ----      ----      ----      ----      ----    UNCH                  3.117
OCT26      ----      ----      ----      ----      ----    UNCH                  3.162
NOV26      ----      ----      ----      ----      ----    UNCH                  3.237
DEC26      ----      ----      ----      ----      ----    UNCH                  3.394
JAN27      ----      ----      ----      ----      ----    UNCH                  3.529
FEB27      ----      ----      ----      ----      ----    UNCH                  3.494
MAR27      ----      ----      ----      ----      ----    UNCH                  3.419
APR27      ----      ----      ----      ----      ----    UNCH                  3.109
MAY27      ----      ----      ----      ----      ----    UNCH                  3.084
JUN27      ----      ----      ----      ----      ----    UNCH                  3.109
JLY27      ----      ----      ----      ----      ----    UNCH                  3.138
AUG27      ----      ----      ----      ----      ----    UNCH                  3.166
SEP27      ----      ----      ----      ----      ----    UNCH                  3.176
OCT27      ----      ----      ----      ----      ----    UNCH                  3.216
NOV27      ----      ----      ----      ----      ----    UNCH                  3.292
DEC27      ----      ----      ----      ----      ----    UNCH                  3.449
JAN28      ----      ----      ----      ----      ----    UNCH                  3.589
FEB28      ----      ----      ----      ----      ----    UNCH                  3.554
MAR28      ----      ----      ----      ----      ----    UNCH                  3.479
APR28      ----      ----      ----      ----      ----    UNCH                  3.159
MAY28      ----      ----      ----      ----      ----    UNCH                  3.144
JUN28      ----      ----      ----      ----      ----    UNCH                  3.179
JLY28      ----      ----      ----      ----      ----    UNCH                  3.224
AUG28      ----      ----      ----      ----      ----    UNCH                  3.264
SEP28      ----      ----      ----      ----      ----    UNCH                  3.279
OCT28      ----      ----      ----      ----      ----    UNCH                  3.334
NOV28      ----      ----      ----      ----      ----    UNCH                  3.412
DEC28      ----      ----      ----      ----      ----    UNCH                  3.570
JAN29      ----      ----      ----      ----      ----    UNCH                  3.713
FEB29      ----      ----      ----      ----      ----    UNCH                  3.678
MAR29      ----      ----      ----      ----      ----    UNCH                  3.603
APR29      ----      ----      ----      ----      ----    UNCH                  3.248
MAY29      ----      ----      ----      ----      ----    UNCH                  3.233
JUN29      ----      ----      ----      ----      ----    UNCH                  3.268
JLY29      ----      ----      ----      ----      ----    UNCH                  3.313
AUG29      ----      ----      ----      ----      ----    UNCH                  3.353
SEP29      ----      ----      ----      ----      ----    UNCH                  3.368
OCT29      ----      ----      ----      ----      ----    UNCH                  3.423
NOV29      ----      ----      ----      ----      ----    UNCH                  3.501
DEC29      ----      ----      ----      ----      ----    UNCH                  3.661
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                 76569                 471207     1382864
NN Henry Hub Natural Gas Last Day Financial Futures
DEC17      ----      ----      ----      ----      ----    UNCH         450      2.896                   50555
JAN18      ----      ----      ----      ----      ----    UNCH         144      3.026          62       67530
FEB18      ----      ----      ----      ----      ----    UNCH         138      3.030          56       51708
MAR18      ----      ----      ----      ----      ----    UNCH         144      3.000         806       49847
APR18      ----      ----      ----      ----      ----    UNCH         614      2.862        1056       55560
MAY18      ----      ----      ----      ----      ----    UNCH         614      2.851        1086       38941
JUN18      ----      ----      ----      ----      ----    UNCH         614      2.884        1006       54206
JLY18      ----      ----      ----      ----      ----    UNCH         800      2.918         838       40001
AUG18      ----      ----      ----      ----      ----    UNCH         800      2.923        1210       40457
SEP18      ----      ----      ----      ----      ----    UNCH         614      2.906         826       37875
OCT18      ----      ----      ----      ----      ----    UNCH         676      2.930         466       48846
NOV18      ----      ----      ----      ----      ----    UNCH         142      2.988          32       35977
DEC18      ----      ----      ----      ----      ----    UNCH         144      3.127          32       38190
JAN19      ----      ----      ----      ----      ----    UNCH         120      3.211         308       25209
FEB19      ----      ----      ----      ----      ----    UNCH         120      3.183         296       21185
MAR19      ----      ----      ----      ----      ----    UNCH         120      3.114         308       24182
APR19      ----      ----      ----      ----      ----    UNCH         120      2.784         282       18849
MAY19      ----      ----      ----      ----      ----    UNCH         120      2.744         286       19532
JUN19      ----      ----      ----      ----      ----    UNCH         120      2.766         282       18880
JLY19      ----      ----      ----      ----      ----    UNCH         120      2.788         286       18952
AUG19      ----      ----      ----      ----      ----    UNCH         120      2.787         286       18866
