W Wheat Futures
DEC16     376'4     379'6     369'4     370'2     371'4    -9'0        1517      380'4        4932        2221
MAR17     402'6     404'4     393'0     395'6     395'4    -7'2       85545      402'6       77050      279514
MAY17     416'0     418'4     406'4     408'6     408'6    -6'6       21344      415'4       19500       64030
JLY17     431'0     434'0     422'0     423'6     424'0    -7'2       16342      431'2       12164       65202
SEP17     447'4     449'6     438'2     439'6     440'0    -7'2        2000      447'2        3773       11562
DEC17     465'2     469'2     457'2     459'2B    459'4    -6'0        3399      465'4        2208       20763
MAR18     478'2     478'2     472'4     472'4     472'6    -5'6         169      478'4         409        3546
MAY18     489'6     489'6     486'4A    486'4A    482'4    -5'4          18      488'0          61         360
JLY18     502'0     502'0     490'6     491'2B    491'2    -6'0          31      497'2         134         408
SEP18     517'4     517'4     517'4     517'4     506'4    -6'4           8      513'0          48         279
DEC18     535'0     535'0     534'0     534'0     526'4    -7'2           4      533'6          67         311
MAR19     542'0     542'0     542'0     542'0     543'0    -4'6           1      547'6          20          67
MAY19      ----      ----      ----      ----     547'0     -'6                  547'6
JLY19      ----      ----      ----      ----     527'0     -'6                  527'6                       1

WDF MAR17 Short-Dated New Crop Wheat Option CALL
7600       ----      ----      ----      ----        '4     -'2                     '6
7700       ----      ----      ----      ----        '4     -'2                     '6
7800       ----      ----      ----      ----        '3     -'2                     '5
7900       ----      ----      ----      ----        '3     -'2                     '5
8000       ----      ----      ----      ----        '3     -'2                     '5                       2
8100       ----      ----      ----      ----        '3     -'1                     '4
8200       ----      ----      ----      ----        '3     -'1                     '4
8300       ----      ----      ----      ----        '2     -'2                     '4
8400       ----      ----      ----      ----        '2     -'2                     '4
8500       ----      ----      ----      ----        '2     -'1                     '3
8600       ----      ----      ----      ----        '2     -'1                     '3
8700       ----      ----      ----      ----        '2     -'1                     '3
WZ SEP17 Wheat Options CALL
2300       ----      ----      ----      ----     210'0    -7'2                  217'2
2400       ----      ----      ----      ----     200'0    -7'2                  207'2
2500       ----      ----      ----      ----     190'0    -7'2                  197'2
2600       ----      ----      ----      ----     180'0    -7'2                  187'2
2700       ----      ----      ----      ----     170'0    -7'2                  177'2
2800       ----      ----      ----      ----     160'0    -7'2                  167'2
2900       ----      ----      ----      ----     150'0    -7'2                  157'2
3000       ----      ----      ----      ----     140'1    -7'2                  147'3
3100       ----      ----      ----      ----     130'2    -7'2                  137'4
3200       ----      ----      ----      ----     120'4    -7'1                  127'5
3300       ----      ----      ----      ----     111'0    -6'7                  117'7
3400       ----      ----      ----      ----     101'5    -6'6                  108'3
3500       ----      ----      ----      ----      92'4    -6'4                   99'0
3600       ----      ----      ----      ----      83'7    -6'1                   90'0
3700       ----      ----      ----      ----      75'4    -5'7                   81'3
3800       ----      ----      ----      ----      67'4    -5'6                   73'2
3900       ----      ----      ----      ----      60'2    -5'3                   65'5
4000       ----      ----      ----      ----      53'4    -5'2                   58'6
4100       ----      ----      ----      ----      47'3    -4'7                   52'2
4200       ----      ----      ----      ----      41'7    -4'4                   46'3
4300       ----      ----      ----      ----      37'0    -4'0                   41'0
4400       ----      ----      ----      ----      32'4    -3'6                   36'2
4500       ----      ----      ----      ----      28'5    -3'2                   31'7                      24
4600       ----      ----      ----      ----      25'1    -3'0                   28'1          45          45
4700       ----      ----      ----      ----      22'1    -2'5                   24'6                       8
4800       ----      ----      ----      ----      19'3    -2'3                   21'6                      30
4900       ----      ----      ----      ----      17'0    -2'1                   19'1                      33
5000       ----      ----      ----      ----      14'7    -2'0                   16'7          20          44
5100       ----      ----      ----      ----      13'1    -1'6                   14'7
5200       ----      ----      ----      ----      11'4    -1'5                   13'1           1           3
5300       ----      ----      ----      ----      10'1    -1'4                   11'5                      24
5400       ----      ----      ----      ----       9'0    -1'2                   10'2
5500       ----      ----      ----      ----       8'0    -1'1                    9'1                       2
5600       ----      ----      ----      ----       7'1    -1'0                    8'1                       1
5700       ----      ----      ----      ----       6'3     -'7                    7'2                       8
5800       ----      ----      ----      ----       5'6     -'6                    6'4                      10
5900       ----      ----      ----      ----       5'2     -'5                    5'7                       5
6000       ----      ----      ----      ----       4'6     -'5                    5'3                      49
6100       ----      ----      ----      ----       4'3     -'4                    4'7
6200       ----      ----      ----      ----       4'0     -'3                    4'3
6300       ----      ----      ----      ----       3'5     -'3                    4'0
6400       ----      ----      ----      ----       3'2     -'3                    3'5
6500       ----      ----      ----      ----       3'0     -'3                    3'3
6600       ----      ----      ----      ----       2'6     -'3                    3'1
6700       ----      ----      ----      ----       2'4     -'3                    2'7
6800       ----      ----      ----      ----       2'2     -'3                    2'5
6900       ----      ----      ----      ----       2'1     -'2                    2'3
7000       ----      ----      ----      ----       2'0     -'2                    2'2                      12
7100       ----      ----      ----      ----       1'7     -'2                    2'1
7200       ----      ----      ----      ----       1'6     -'2                    2'0
7300       ----      ----      ----      ----       1'5     -'2                    1'7
7400       ----      ----      ----      ----       1'4     -'2                    1'6
7500       ----      ----      ----      ----       1'3     -'2                    1'5
7600       ----      ----      ----      ----       1'3     -'2                    1'5
7700       ----      ----      ----      ----       1'2     -'2                    1'4
7800       ----      ----      ----      ----       1'2     -'1                    1'3
7900       ----      ----      ----      ----       1'1     -'2                    1'3
WZ DEC17 Wheat Options CALL
2400       ----      ----      ----      ----     219'4    -6'0                  225'4
2500       ----      ----      ----      ----     209'4    -6'0                  215'4
2600       ----      ----      ----      ----     199'4    -6'0                  205'4
2700       ----      ----      ----      ----     189'4    -6'0                  195'4
2800       ----      ----      ----      ----     179'4    -6'0                  185'4
2900       ----      ----      ----      ----     169'4    -6'0                  175'4
3000       ----      ----      ----      ----     159'4    -6'0                  165'4
3100       ----      ----      ----      ----     149'5    -5'7                  155'4
3200       ----      ----      ----      ----     139'6    -5'7                  145'5
3300       ----      ----      ----      ----     130'0    -5'7                  135'7
3400       ----      ----      ----      ----     120'4    -5'5                  126'1
3500       ----      ----      ----      ----     111'1    -5'5                  116'6
3600       ----      ----      ----      ----     102'0    -5'4                  107'4
3700       ----      ----      ----      ----      93'2    -5'2                   98'4
3800       ----      ----      ----      ----      84'7    -5'1                   90'0
3900       ----      ----      ----      ----      77'1    -4'6                   81'7
4000       ----      ----      ----      ----      69'5    -4'5                   74'2
4100       ----      ----      ----      ----      62'7    -4'2                   67'1
4200       ----      ----      ----      ----      56'3    -4'1                   60'4
4300       ----      ----      ----      ----      50'5    -3'7                   54'4
4400       ----      ----      ----      ----      45'3    -3'4                   48'7
4500       ----      ----      ----      ----      40'4    -3'1                   43'5
4600       ----      ----      ----      ----      36'2    -2'6         210       39'0
4700       ----      ----      ----      ----      32'3    -2'5                   35'0
4800       ----      ----      ----      ----      28'7    -2'6                   31'5                      12
4900       ----      ----      ----      ----      25'5    -3'1                   28'6                     553
5000       ----      ----      ----      ----      22'7    -3'3                   26'2                     521
5100       ----      ----      ----      ----      20'3    -3'5                   24'0                      20
5200       ----      ----      ----      ----      18'2    -3'6                   22'0                      12
5300       ----      ----      ----      ----      16'2    -3'6         210       20'0                      17
5400       ----      ----      ----      ----      14'5    -3'3                   18'0
5500       ----      ----      ----      ----      13'1    -3'0                   16'1                     178
5600       ----      ----      ----      ----      11'7    -2'3                   14'2                     200
5700       ----      ----      ----      ----      10'6    -1'7                   12'5
5800       ----      ----      ----      ----       9'6    -1'3                   11'1                    2350
5900       ----      ----      ----      ----       8'7     -'7                    9'6                       5
6000       ----      ----      ----      ----       8'0     -'5                    8'5                     163
6100       ----      ----      ----      ----       7'2     -'4                    7'6
6200       ----      ----      ----      ----       6'5     -'3                    7'0
6300       ----      ----      ----      ----       6'0     -'3                    6'3
6400       ----      ----      ----      ----       5'3     -'4                    5'7
6500       ----      ----      ----      ----       4'7     -'5                    5'4                      62
6600       ----      ----      ----      ----       4'4     -'5                    5'1
6700       ----      ----      ----      ----       4'1     -'5                    4'6
6800       ----      ----      ----      ----       3'6     -'5                    4'3
6900       ----      ----      ----      ----       3'4     -'5                    4'1
7000       ----      ----      ----      ----       3'2     -'5                    3'7
7100       ----      ----      ----      ----       3'0     -'5                    3'5
7200       ----      ----      ----      ----       2'6     -'5                    3'3
7300       ----      ----      ----      ----       2'5     -'4                    3'1
7400       ----      ----      ----      ----       2'4     -'3                    2'7
7500       ----      ----      ----      ----       2'3     -'3                    2'6

WZ JAN17 Wheat Options PUT
3050       ----      ----      ----      ----        '1    UNCH                   ----
3100       ----      ----      ----      ----        '1    UNCH                     '1
3150       ----      ----      ----      ----        '1    UNCH                     '1
3200       ----      ----      ----      ----        '1    UNCH                     '1
3250       ----      ----      ----      ----        '1    UNCH                     '1
3300       ----      ----      ----      ----        '1    UNCH                     '1
3350       ----      ----      ----      ----        '1    UNCH                     '1                       2
3400       ----      ----      ----      ----        '1    UNCH                     '1
3450       ----      ----      ----      ----        '1    UNCH                     '1                     110
3500       ----      ----      ----      ----        '1    UNCH                     '1                      46
3550       ----      ----      ----      ----        '1    UNCH                     '1
3600       ----      ----      ----      ----        '2    UNCH                     '2                       3
3650       ----        '3B     ----      ----        '3     +'1          52         '2         100         157
3700         '4        '6        '4      ----        '5     +'2         111         '3          43         128
3750         '6       1'2        '6      ----       1'1     +'5          78         '4          23          30
3800         '6       2'2        '6       1'3B      1'7    +1'0        2467         '7         207         285
3850        1'2       3'6B      1'2       2'1B      3'1    +1'5         357        1'4          15         187
3900        2'2       5'7B      2'2      ----       5'0    +2'4        1069        2'4         132         789
3950        3'6       8'4B      3'6       7'0B      7'3    +3'2         587        4'1         221        1149
4000        5'7      11'7       5'5      ----      10'4    +4'2        3890        6'2        2786        3891
4050       10'0      15'1B     10'0      ----      13'7    +5'0         531        8'7        1682        1468
4100       11'4      19'3      11'4      ----      17'6    +5'5         590       12'1        1469        2720
4150       22'4      23'2B     21'1A     ----      21'7    +6'1           5       15'6         377         767
4200       21'0      27'3B     21'0      ----      26'2    +6'3          11       19'7          11        2215
4250       ----      31'4B     ----      ----      30'6    +6'5           8       24'1           1         185
4300       31'1      36'4      28'4A     36'4      35'3    +6'6           3       28'5                    1155
4350       ----      41'0B     33'1A     ----      40'1    +6'7                   33'2                     110
4400       ----      45'7B     37'6A     ----      45'0    +7'0                   38'0                     136
4450       ----      50'6B     42'5A     ----      49'7    +7'1                   42'6                       1
4500       ----      55'6B     47'4A     ----      54'7    +7'2                   47'5                      10
4550       ----      60'5B     52'3A     ----      59'6    +7'2                   52'4                       1
4600       ----      65'5B     57'2A     ----      64'6    +7'2                   57'4                       2
4650       ----      70'5B     ----      ----      69'6    +7'2                   62'4                       2
4700       ----      75'5B     ----      ----      74'5    +7'2                   67'3                       1
4750       ----      80'5B     ----      ----      79'5    +7'2                   72'3
4800       ----      85'4B     ----      ----      84'5    +7'2                   77'3
4850       ----      90'4B     ----      ----      89'5    +7'2                   82'3
4900       ----      95'4B     ----      ----      94'5    +7'2                   87'3
4950       ----     100'4B     ----      ----      99'5    +7'2                   92'3                       1
5000       ----     105'4B     ----      ----     104'5    +7'2                   97'3                       1
5050       ----     110'4B     ----      ----     109'5    +7'2                  102'3
5100       ----     115'4B     ----      ----     114'5    +7'2                  107'3
5150       ----     120'4B     ----      ----     119'5    +7'2                  112'3
5200       ----     125'4B     ----      ----     124'5    +7'2                  117'3
5250       ----     130'4B     ----      ----     129'5    +7'2                  122'3                       1
5300       ----     135'4B     ----      ----     134'5    +7'2                  127'3                       1
5350       ----     140'4B     ----      ----     139'5    +7'2                  132'3
5400       ----     145'4B     ----      ----     144'5    +7'2                  137'3
5450       ----     150'4B     ----      ----     149'5    +7'2                  142'3
5500       ----     155'4B     ----      ----     154'5    +7'2                  147'3
WZ FEB17 Wheat Options PUT
3050       ----      ----      ----      ----        '1    UNCH                   ----
3100       ----      ----      ----      ----        '1    UNCH                     '1
3150       ----      ----      ----      ----        '1    UNCH                     '1
3200       ----      ----      ----      ----        '1    UNCH                     '1
3250       ----      ----      ----      ----        '1    UNCH                     '1
3300       ----      ----      ----      ----        '1    UNCH                     '1
3350       ----        '2B     ----      ----        '2     +'1                     '1
3400         '2        '3B       '2      ----        '3     +'1           1         '2
3450       ----        '4B     ----      ----        '5     +'2                     '3
3500       ----        '6B     ----      ----        '7     +'3           5         '4
3550       ----       1'1B     ----      ----       1'1     +'3          43         '6                       2
3600       ----       1'6B     ----      ----       1'5     +'4           8        1'1                      27
3650        1'7       2'4B      1'7      ----       2'3     +'7          36        1'4                      15
3700        2'0       3'5B      2'0      ----       3'3    +1'2           2        2'1          13          19
3750        3'7       5'0B      3'7      ----       4'4    +1'5          46        2'7          11          39
3800        5'1       6'6B      3'6A     ----       6'1    +2'2         839        3'7          20         153
3850        6'1       8'6B      5'1A     ----       8'1    +2'7          89        5'2          75         118
3900        7'6      11'0B      6'5A     ----      10'3    +3'2         558        7'1        1364        2430
3950       12'0      13'7B      8'6A     ----      13'0    +3'6          16        9'2          63         108
4000       11'5      17'0B     11'2A     ----      16'0    +4'3         126       11'5          55         612
4050       ----      20'3B     13'7A     ----      19'2    +4'7           2       14'3          77         185
4100       19'7      23'4B     18'7A     ----      22'6    +5'3           5       17'3          34         135
4150       ----      27'1B     ----      ----      26'3    +5'5                   20'6                      77
4200       29'6      31'1B     29'6      30'0      30'3    +6'0          17       24'3                     358
4250       ----      35'2B     ----      ----      34'4    +6'2                   28'2                      63
4300       ----      39'4B     ----      ----      38'6    +6'4                   32'2                     198
4350       ----      43'7B     ----      ----      43'0    +6'4                   36'4                       5
4400       ----      47'7B     ----      ----      47'3    +6'4                   40'7                       2
4450       ----      52'4B     ----      ----      51'6    +6'4                   45'2
4500       ----      57'1B     49'4A     ----      56'3    +6'5                   49'6
4550       ----      61'7B     54'1A     ----      61'1    +6'7                   54'2                       1
4600       ----      66'5B     58'6A     ----      65'7    +7'0                   58'7
4650       ----      71'4B     ----      ----      70'6    +7'1                   63'5
4700       ----      76'2B     ----      ----      75'5    +7'2                   68'3                       2
4750       ----      81'1B     ----      ----      80'4    +7'3                   73'1
4800       ----      86'1B     ----      ----      85'3    +7'3                   78'0
4850       ----      91'0B     ----      ----      90'2    +7'3                   82'7
4900       ----      95'7B     ----      ----      95'1    +7'3                   87'6
4950       ----     100'7B     ----      ----     100'0    +7'3                   92'5
5000       ----     105'7B     ----      ----     104'7    +7'3                   97'4                       1
5050       ----     110'6B     ----      ----     109'7    +7'3                  102'4
5100       ----     115'6B     ----      ----     114'6    +7'2                  107'4
5150       ----     120'6B     ----      ----     119'6    +7'2                  112'4
5200       ----     125'5B     ----      ----     124'6    +7'3                  117'3
5250       ----     130'5B     ----      ----     129'5    +7'2                  122'3
5300       ----     135'5B     ----      ----     134'5    +7'2                  127'3
5350       ----     140'5B     ----      ----     139'4    +7'1                  132'3
5400       ----     145'5B     ----      ----     144'4    +7'1                  137'3
WZ MAR17 Wheat Options PUT
2000       ----      ----      ----      ----        '1    UNCH                   ----
2100       ----      ----      ----      ----        '1    UNCH                     '1
2200       ----      ----      ----      ----        '1    UNCH                     '1
2300       ----      ----      ----      ----        '1    UNCH                     '1
2400       ----      ----      ----      ----        '1    UNCH                     '1
2500       ----      ----      ----      ----        '1    UNCH                     '1
2600       ----      ----      ----      ----        '1    UNCH                     '1
2700       ----      ----      ----      ----        '1    UNCH                     '1
2800       ----      ----      ----      ----        '1    UNCH                     '1                       2
2900       ----      ----      ----      ----        '1    UNCH                     '1
3000       ----      ----      ----      ----        '1    UNCH                     '1                       2
3050       ----      ----      ----      ----        '1    UNCH                   ----
3100       ----      ----      ----      ----        '2    UNCH                     '2
3150         '2        '2        '2      ----        '2    UNCH          30         '2
3200       ----      ----      ----      ----        '3    UNCH                     '3
3250       ----      ----      ----      ----        '3    UNCH                     '3
3300         '5        '5        '5      ----        '4    UNCH          51         '4                    1301
3350         '6        '7B       '6      ----        '6     +'1           1         '5          27          27
3400         '7       1'1B       '7        '7       1'0     +'1        1204         '7          16         310
3450        1'2       1'4B      1'2      ----       1'3     +'2          60        1'1
3500        1'3       2'0B      1'3       1'5       1'7     +'3         429        1'4         643        1010
3550        2'1       2'5B      2'1      ----       2'4     +'5          15        1'7          62          62
3600        2'2       3'4B      2'2      ----       3'3    +1'0         788        2'3          29        1095
3650        3'0       4'5B      3'0      ----       4'3    +1'2          82        3'1          28          94
3700        3'7       6'0       3'6A     ----       5'6    +1'6         400        4'0          74         632
3750        5'7       7'5B      4'7A     ----       7'2    +2'1         224        5'1         100         116
3800        6'1       9'5B      6'1      ----       9'1    +2'5         744        6'4         127        2292
3850        9'3      11'7B      7'7A     ----      11'2    +3'1        2187        8'1         162         214
3900        9'6      14'4       9'6      14'0      13'5    +3'4        1135       10'1         832        3630
3950       13'2      17'3B     11'7A     ----      16'3    +4'0         411       12'3         138         162
4000       14'6      20'4      14'1      16'6      19'2    +4'3        3056       14'7        1138        5046
4050       17'6      23'6B     17'2A     ----      22'4    +4'7          51       17'5                      65
4100       21'4      27'2B     20'6A     ----      25'7    +5'1          91       20'6        1277        4781
4150       27'7      30'6B     24'0A     ----      29'4    +5'3          44       24'1           9          34
4200       28'5      34'5B     27'4A     ----      33'2    +5'5          93       27'5          29        5395
4250       ----      38'2B     ----      ----      37'1    +5'7                   31'2                       2
4300       35'2      42'2B     35'2      ----      41'0    +6'0          32       35'0          20        4609
4350       ----      46'5B     ----      ----      45'2    +6'2                   39'0                       3
4400       43'4      50'6B     43'4      43'4      49'4    +6'3          40       43'1          19        1083
4450       ----      55'3B     ----      ----      53'7    +6'4                   47'3
4500       ----      59'1B     ----      ----      58'2    +6'4                   51'6                    1071
4550       ----      63'3B     ----      ----      62'6    +6'5                   56'1
4600       63'4      68'2B     63'4      ----      67'3    +6'6          81       60'5                    4696
4650       ----      72'6B     ----      ----      72'0    +6'7                   65'1
4700       ----      77'3B     ----      ----      76'5    +6'7                   69'6                     543
4750       ----      82'2B     ----      ----      81'3    +7'0                   74'3
4800       ----      87'0B     ----      ----      86'1    +7'0                   79'1                     667
4850       ----      91'6B     ----      ----      90'7    +7'0                   83'7
4900       ----      96'5B     ----      ----      95'6    +7'1                   88'5                    1064
4950       ----     101'4B     ----      ----     100'5    +7'1                   93'4
5000       ----     106'3B     ----      ----     105'4    +7'1                   98'3                    3871
5050       ----     111'2B     ----      ----     110'3    +7'1                  103'2
5100       ----     116'2B     ----      ----     115'2    +7'1                  108'1                    1147
5150       ----     121'1B     ----      ----     120'2    +7'2                  113'0
5200       ----     125'2B     ----      ----     125'1    +7'1                  118'0                    4010
5250       ----     130'2B     ----      ----     130'0    +7'1                  122'7
5300       ----     135'1B     ----      ----     135'0    +7'1                  127'7                    2109
5400       ----     145'1B     ----      ----     144'7    +7'1                  137'6                      56
5500       ----     155'0B     ----      ----     154'6    +7'1                  147'5                    1476
5600       ----     165'0B     ----      ----     164'5    +7'1                  157'4                    2003
5700       ----     174'7B     ----      ----     174'5    +7'1                  167'4
5800       ----     184'7B     ----      ----     184'5    +7'2                  177'3
5900       ----     195'0B     ----      ----     194'5    +7'2                  187'3
6000       ----     204'7B     ----      ----     204'5    +7'3                  197'2
6100       ----     214'7B     ----      ----     214'4    +7'2                  207'2
6200       ----     224'7B     ----      ----     224'4    +7'2                  217'2
6300       ----     234'6B     ----      ----     234'4    +7'2                  227'2
6400       ----     244'7B     ----      ----     244'4    +7'2                  237'2                       3
6500       ----     254'6B     ----      ----     254'4    +7'2                  247'2
6600       ----     264'6B     ----      ----     264'4    +7'2                  257'2
6700       ----     274'7B     ----      ----     274'4    +7'2                  267'2
6800       ----     284'6B     ----      ----     284'4    +7'2                  277'2
6900       ----     294'6B     ----      ----     294'4    +7'2                  287'2
7000       ----     304'7B     ----      ----     304'4    +7'2                  297'2
7100       ----     314'6B     ----      ----     314'4    +7'2                  307'2
7200       ----     324'6B     ----      ----     324'4    +7'2                  317'2
7300       ----     334'7B     ----      ----     334'4    +7'2                  327'2
7400       ----     344'6B     ----      ----     344'4    +7'2                  337'2
7500       ----     354'6B     ----      ----     354'4    +7'2                  347'2
7600       ----     364'7B     ----      ----     364'4    +7'2                  357'2
7700       ----     374'6B     ----      ----     374'4    +7'2                  367'2
7800       ----     384'6B     ----      ----     384'4    +7'2                  377'2
7900       ----     394'7B     ----      ----     394'4    +7'2                  387'2
8000       ----     404'6B     ----      ----     404'4    +7'2                  397'2
8100       ----     414'6B     ----      ----     414'4    +7'2                  407'2
8200       ----     424'7B     ----      ----     424'4    +7'2                  417'2
8300       ----     434'6B     ----      ----     434'4    +7'2                  427'2
8400       ----     444'6B     ----      ----     444'4    +7'2                  437'2
8500       ----     454'7B     ----      ----     454'4    +7'2                  447'2
9000       ----     504'6B     ----      ----     504'4    +7'2                  497'2
10500      ----     654'6B     ----      ----     654'4    +7'2                  647'2
11000      ----     704'6B     ----      ----     704'4    +7'2                  697'2
WZ MAY17 Wheat Options PUT
2100       ----      ----      ----      ----        '1    UNCH                     '1
2200       ----      ----      ----      ----        '1    UNCH                     '1
2300       ----      ----      ----      ----        '1    UNCH                     '1
2400       ----      ----      ----      ----        '1    UNCH                     '1
2500       ----      ----      ----      ----        '1    UNCH                     '1
2600       ----      ----      ----      ----        '1    UNCH                     '1
2700       ----      ----      ----      ----        '1    UNCH                     '1
2800       ----      ----      ----      ----        '2     +'1                     '1
2900       ----      ----      ----      ----        '2    UNCH                     '2
3000       ----      ----      ----      ----        '3     +'1                     '2                       3
3100       ----      ----      ----      ----        '4     +'1                     '3
3200         '4        '4        '4      ----        '6     +'1          25         '5
3300       ----      ----      ----      ----       1'0     +'1                     '7
3400       ----       1'3B     ----      ----       1'5     +'3                    1'2
3500        2'3       2'3       2'3      ----       2'4     +'4          10        2'0           1          30
3600        3'5       4'1B      3'5      ----       4'0     +'7          10        3'1
3700        6'1       6'5B      4'7A     ----       6'2    +1'2           2        5'0                      91
3800        9'0       9'5B      7'2A     ----       9'2    +1'6        2307        7'4           1         167
3900       11'3      13'6      10'3A     ----      13'1    +2'3          11       10'6          20         179
4000       16'0      18'4B     14'3A     ----      17'6    +2'7        1055       14'7          40         176
4100       21'3      23'7B     19'1A     ----      23'2    +3'4          65       19'6                     165
4200       ----      30'0B     24'4A     ----      29'3    +4'0                   25'3         117          49
4300       32'5      37'4      32'5      ----      36'1    +4'3          80       31'6          20         163
4400       ----      44'4B     ----      ----      43'5    +5'1                   38'4                      50
4500       ----      52'1B     ----      ----      51'4    +5'4                   46'0                    1400
4600       ----      60'3B     ----      ----      59'6    +5'7                   53'7                      14
4700       ----      68'7B     ----      ----      68'3    +6'1                   62'2                     331
4800       70'0      77'6B     70'0      ----      77'1    +6'3           3       70'6                     408
4900       ----      85'7B     ----      ----      86'1    +6'4                   79'5                     100
5000       ----      95'1B     ----      ----      95'3    +6'5                   88'6                     370
5100       ----     104'4B     ----      ----     104'5    +6'5                   98'0                     295
5200       ----     114'0B     ----      ----     114'0    +6'4                  107'4                    1075
5300       ----     123'4B     ----      ----     123'5    +6'5                  117'0                     150
5400       ----     133'2B     ----      ----     133'1    +6'5                  126'4
5500       ----     142'7B     ----      ----     142'6    +6'4                  136'2                       2
5600       ----     152'5B     ----      ----     152'4    +6'4                  146'0                      88
5700       ----     162'4B     ----      ----     162'2    +6'4                  155'6                       9
5800       ----     172'2B     ----      ----     172'1    +6'5                  165'4
5900       ----     182'1B     ----      ----     181'7    +6'4                  175'3
6000       ----     192'0B     ----      ----     191'7    +6'5                  185'2                       1
6100       ----     202'0B     ----      ----     201'6    +6'5                  195'1
6200       ----     211'7B     ----      ----     211'5    +6'5                  205'0
6300       ----     221'6B     ----      ----     221'5    +6'6                  214'7
6400       ----     231'6B     ----      ----     231'5    +6'6                  224'7
6500       ----     241'6B     ----      ----     241'4    +6'6                  234'6
6600       ----     251'5B     ----      ----     251'4    +6'6                  244'6
6700       ----     261'5B     ----      ----     261'4    +6'7                  254'5
6800       ----     271'5B     ----      ----     271'3    +6'6                  264'5
6900       ----     281'5B     ----      ----     281'3    +6'7                  274'4
7000       ----     291'5B     ----      ----     291'2    +6'6                  284'4
7100       ----     301'5B     ----      ----     301'2    +6'6                  294'4
7200       ----     311'5B     ----      ----     311'2    +6'6                  304'4
7300       ----     321'5B     ----      ----     321'2    +6'6                  314'4
7400       ----     331'5B     ----      ----     331'2    +6'6                  324'4
7500       ----     341'5B     ----      ----     341'2    +6'6                  334'4
7600       ----     351'4B     ----      ----     351'2    +6'6                  344'4
7700       ----     361'4B     ----      ----     361'2    +6'6                  354'4
7800       ----     371'4B     ----      ----     371'2    +6'6                  364'4
7900       ----     381'4B     ----      ----     381'2    +6'6                  374'4
8000       ----     391'4B     ----      ----     391'2    +6'6                  384'4
8100       ----     401'4B     ----      ----     401'2    +6'6                  394'4
8200       ----     411'4B     ----      ----     411'2    +6'6                  404'4
8300       ----     421'4B     ----      ----     421'2    +6'6                  414'4
8400       ----     431'4B     ----      ----     431'2    +6'6                  424'4
8500       ----     441'4B     ----      ----     441'2    +6'6                  434'4
8600       ----     451'4B     ----      ----     451'2    +6'6                  444'4
8700       ----     461'4B     ----      ----     461'2    +6'6                  454'4
WZ JLY17 Wheat Options PUT
2200       ----      ----      ----      ----        '1    UNCH                     '1
2300       ----      ----      ----      ----        '1    UNCH                     '1
2400       ----      ----      ----      ----        '1    UNCH                     '1
2500       ----      ----      ----      ----        '1    UNCH                     '1
2600       ----      ----      ----      ----        '1    UNCH                     '1
2700       ----      ----      ----      ----        '2     +'1                     '1
2800       ----      ----      ----      ----        '2    UNCH                     '2
2900       ----      ----      ----      ----        '3     +'1                     '2
3000       ----      ----      ----      ----        '4     +'1                     '3                       1
3100       ----      ----      ----      ----        '6     +'2                     '4
3200       ----      ----      ----      ----       1'0     +'2                     '6
3300       ----      ----      ----      ----       1'3     +'3                    1'0                       1
3400       ----       1'5B     ----      ----       2'1     +'5                    1'4
3500       ----       2'5B     ----      ----       3'0     +'6                    2'2                       2
3600       ----       4'0B     ----      ----       4'3    +1'0                    3'3                       2
3700        6'4       6'4       6'4      ----       6'2    +1'3           1        4'7                       6
3800        6'6       8'7       6'6      ----       8'6    +1'5           9        7'1           1         383
3900       10'0      11'6B      9'7      ----      12'1    +2'2         325        9'7                      49
4000       15'7      16'1      15'6A     ----      16'1    +2'6          16       13'3           5         611
4100       20'0      20'5B     20'0      ----      20'6    +3'2          25       17'4                      81
4200       ----      26'0B     ----      ----      26'1    +3'6           2       22'3                     121
4300       ----      31'5B     ----      ----      32'0    +4'2                   27'6           5         264
4400       ----      38'1B     ----      ----      38'3    +4'5                   33'6          46         440
4500       44'1      45'1B     42'4      ----      45'2    +5'0           8       40'2                     914
4600       ----      52'4B     ----      ----      52'4    +5'3                   47'1                     441
4700       ----      60'1B     ----      ----      60'1    +5'5                   54'4                      54
4800       ----      68'2B     ----      ----      68'1    +5'7                   62'2                    1128
4900       ----      76'4B     ----      ----      76'4    +6'1                   70'3                       4
5000       ----      85'1B     ----      ----      84'7    +6'1           2       78'6                      10
5100       ----      93'7B     ----      ----      93'5    +6'3                   87'2                       1
5200       ----     102'6B     ----      ----     102'5    +6'4                   96'1
5300       ----     111'0B     ----      ----     111'4    +6'3                  105'1                       1
5400       ----     120'2B     ----      ----     120'6    +6'4                  114'2                     100
5500       ----     129'5B     ----      ----     130'1    +6'5                  123'4                       2
5600       ----     139'0B     ----      ----     139'5    +6'6                  132'7                       4
5700       ----     148'5B     ----      ----     149'1    +6'6                  142'3
5800       ----     158'1B     ----      ----     158'5    +6'6                  151'7                      10
5900       ----     167'7B     ----      ----     168'2    +6'6                  161'4
6000       ----     177'4B     ----      ----     178'0    +6'7                  171'1
6100       ----     187'2B     ----      ----     187'6    +6'7                  180'7
6200       ----     197'0B     ----      ----     197'4    +6'7                  190'5
6300       ----     206'7B     ----      ----     207'2    +6'7                  200'3
6400       ----     216'5B     ----      ----     217'0    +6'7                  210'1
