W Wheat Futures
MAY17     430'2     431'2     419'6     422'6     421'0    -8'6       64851      429'6      102775      129253
3800       ----      ----      41'5A     ----      41'1    -8'6                   49'7
3850       ----      ----      36'1A     ----      36'1    -8'6                   44'7                       7
3900       ----      ----      31'1A     ----      31'1    -8'6                   39'7                       4
3950       ----      ----      26'2A     ----      26'1    -8'6                   34'7
4000       ----      ----      21'2A     ----      21'1    -8'6                   29'7                      53
4050       ----      ----      15'5A     ----      16'2    -8'5                   24'7                      51
4100       ----      ----      11'0A     ----      11'5    -8'3                   20'0           2         578
4150        7'6       8'5       7'0A     ----       7'4    -7'5          85       15'1                     559
4200       10'3      10'4B      4'0      ----       4'2    -6'3        1048       10'5          77        2792
4250        5'5       7'1B      2'0      ----       2'1    -4'5        1783        6'6          36        2322
4300        4'0       4'3        '7        '7        '7    -3'0        1526        3'7         872        4871
4350        2'2       2'2        '3      ----        '3    -1'6        2717        2'1        1040        3676
4400        1'4       1'4        '1      ----        '2     -'7        1073        1'1        2061        5808
4450         '6        '6        '1      ----        '1     -'4         127         '5         180        2092
4500         '1        '1        '1      ----        '1     -'2          30         '3         716        7648
4550       ----      ----        '1A     ----        '1     -'1           1         '2          23        1776
4600       ----      ----      ----      ----        '1    UNCH           2         '1         216        7799
4650       ----      ----      ----      ----        '1    UNCH           3         '1         120        2933
4700       ----      ----      ----      ----        '1    UNCH                     '1         560        5188
4750       ----      ----      ----      ----        '1    UNCH                     '1                    1491
4800       ----      ----      ----      ----        '1    UNCH                     '1                    4883
4850       ----      ----      ----      ----        '1    UNCH                     '1                     935
4900       ----      ----      ----      ----        '1    UNCH                     '1                    2999
4950       ----      ----      ----      ----        '1    UNCH                     '1                     561
5000       ----      ----      ----      ----        '1    UNCH                     '1                    7230
5050       ----      ----      ----      ----        '1    UNCH                     '1                     752
5100       ----      ----      ----      ----        '1    UNCH                     '1                     862
5150       ----      ----      ----      ----        '1    UNCH                     '1                     399
5200       ----      ----      ----      ----        '1    UNCH                     '1                    1411
5250       ----      ----      ----      ----        '1    UNCH                     '1                     340
5300       ----      ----      ----      ----        '1    UNCH                     '1                     560
5350       ----      ----      ----      ----        '1    UNCH                     '1                     695
5400       ----      ----      ----      ----        '1    UNCH                     '1                    1681
5450       ----      ----      ----      ----        '1    UNCH                     '1                     263
5500       ----      ----      ----      ----        '1    UNCH                     '1                    2590
5550       ----      ----      ----      ----        '1    UNCH                     '1                     397
5600       ----      ----      ----      ----        '1    UNCH                     '1                     300
5650       ----      ----      ----      ----        '1    UNCH                     '1                     129
5700       ----      ----      ----      ----        '1    UNCH                     '1                     659
5750       ----      ----      ----      ----        '1    UNCH                     '1                      61
5800       ----      ----      ----      ----        '1    UNCH                     '1                     370
5850       ----      ----      ----      ----        '1    UNCH                     '1                      76
5900       ----      ----      ----      ----        '1    UNCH                     '1                     191
6000       ----      ----      ----      ----        '1    UNCH                     '1                    2486
6100       ----      ----      ----      ----        '1    UNCH                     '1                     121
6200       ----      ----      ----      ----        '1    UNCH                     '1                     129
6300       ----      ----      ----      ----        '1    UNCH                     '1                     181
6400       ----      ----      ----      ----        '1    UNCH                     '1                      50
6500       ----      ----      ----      ----        '1    UNCH                     '1                       6
6600       ----      ----      ----      ----        '1    UNCH                     '1                      36
6700       ----      ----      ----      ----        '1    UNCH                     '1                       6
6800       ----      ----      ----      ----        '1    UNCH                     '1                      25
6900       ----      ----      ----      ----        '1    UNCH                     '1
7000       ----      ----      ----      ----        '1    UNCH                     '1                      27
7100       ----      ----      ----      ----        '1    UNCH                     '1
7200       ----      ----      ----      ----        '1    UNCH                     '1                       2
7300       ----      ----      ----      ----        '1    UNCH                     '1
7400       ----      ----      ----      ----        '1    UNCH                     '1
7500       ----      ----      ----      ----        '1    UNCH                     '1
7600       ----      ----      ----      ----        '1    UNCH                     '1
7700       ----      ----      ----      ----        '1    UNCH                     '1                       5
7800       ----      ----      ----      ----        '1    UNCH                     '1                       5
7900       ----      ----      ----      ----        '1    UNCH                     '1
8000       ----      ----      ----      ----        '1    UNCH                     '1
8100       ----      ----      ----      ----        '1    UNCH                     '1                       2
8200       ----      ----      ----      ----        '1    UNCH                     '1
8300       ----      ----      ----      ----        '1    UNCH                     '1
8400       ----      ----      ----      ----        '1    UNCH                     '1
8500       ----      ----      ----      ----        '1    UNCH                     '1                      85
8600       ----      ----      ----      ----        '1    UNCH                     '1
8700       ----      ----      ----      ----        '1    UNCH                     '1                     242
WZ JUN17 Wheat Options CALL
2200       ----      ----      ----      ----     215'6    -7'0                  222'6
2300       ----      ----      ----      ----     205'6    -7'0                  212'6
2400       ----      ----      ----      ----     195'6    -7'0                  202'6
2500       ----      ----      ----      ----     185'6    -7'0                  192'6
2600       ----      ----      ----      ----     175'6    -7'0                  182'6
2700       ----      ----      ----      ----     165'6    -7'0                  172'6
2800       ----      ----      ----      ----     155'6    -7'0                  162'6
2900       ----      ----      ----      ----     145'6    -7'0                  152'6
3000       ----      ----      ----      ----     135'6    -7'0                  142'6
3100       ----      ----      ----      ----     125'6    -7'0                  132'6
3200       ----      ----      ----      ----     115'6    -7'0                  122'6
3300       ----      ----      ----      ----     105'6    -7'0                  112'6
3350       ----      ----      ----      ----     100'6    -7'0                  107'6
3400       ----      ----      ----      ----      95'6    -7'0                  102'6
3450       ----      ----      ----      ----      90'7    -6'7                   97'6
3500       ----      ----      89'7A     ----      85'7    -6'7                   92'6
3550       ----      ----      81'3A     ----      80'7    -6'7                   87'6
3600       ----      83'1B     75'1A     ----      75'7    -6'7                   82'6
3650       ----      78'1B     70'1A     ----      70'7    -7'0                   77'7
3700       ----      73'1B     65'1A     ----      65'7    -7'0                   72'7
3750       ----      68'3B     60'2A     ----      60'7    -7'0                   67'7
3800       ----      63'3B     55'2A     ----      55'7    -7'0                   62'7
3850       ----      58'3B     50'3A     ----      51'0    -6'7                   57'7
3900       ----      53'4B     45'4A     ----      46'0    -7'0                   53'0
3950       ----      48'5B     40'6A     ----      41'2    -6'7                   48'1
4000       ----      43'6B     36'1A     ----      36'4    -6'6                   43'2
4050       ----      39'1B     30'7A     ----      32'0    -6'4                   38'4
4100       ----      34'4B     26'5A     ----      27'5    -6'3                   34'0                      50
4150       ----      30'1B     22'5A     ----      23'6    -6'0                   29'6                       1
4200       ----      26'5B     19'1A     ----      20'1    -5'4                   25'5                       1
4250       ----      22'7B     16'1A     ----      17'0    -5'0           1       22'0           2         132
4300       14'0      19'4B     13'3A     ----      14'2    -4'3          30       18'5           3         117
4350       14'7      16'4B     11'2A     ----      11'7    -3'7          81       15'6          24         228
4400       13'3      13'7B      9'3A     ----       9'7    -3'3         315       13'2                    2510
4450       10'7      11'7B      7'5A     ----       8'1    -3'0         187       11'1         254         647
4500        7'6       9'7B      6'2      ----       6'5    -2'6         785        9'3         108         826
4550        8'0       8'2B      5'1A     ----       5'4    -2'3         153        7'7          25         645
4600        6'0       6'7B      4'2      ----       4'4    -2'0          72        6'4         416        1559
4650        4'2       5'5B      3'4A     ----       3'6    -1'5         130        5'3         152         870
4700        3'6       4'5B      2'7A     ----       3'0    -1'3           7        4'3         229         740
4750        2'4       3'7B      2'3A     ----       2'4    -1'1           7        3'5           6         429
4800        2'0       3'2B      2'0      ----       2'1     -'7          15        3'0          29         220
4850        2'2       2'5B      1'5      ----       1'6     -'6          14        2'4           7         301
4900        1'6       1'6       1'3      ----       1'4     -'5          25        2'1         140         387
4950       ----      ----       1'2A     ----       1'2     -'4           6        1'6           4         101
5000        1'3       1'3       1'0      ----       1'0     -'4          62        1'4          25         788
5050         '7        '7        '7      ----        '7     -'3          18        1'2                      71
5100         '6        '6        '6      ----        '6     -'3           1        1'1          65         243
5150       ----      ----        '6A     ----        '5     -'3                    1'0          10          81
5200         '5        '5        '4      ----        '5     -'2          86         '7          57         455
5250         '5        '5        '4      ----        '4     -'2           7         '6           2          86
5300         '5        '5        '4      ----        '4     -'1          26         '5          23         468
5350         '4        '4        '4      ----        '3     -'2           2         '5           4          83
5400         '4        '4        '3A     ----        '3     -'1           5         '4                     592
5450         '3        '3        '3      ----        '3     -'1           2         '4                      37
5500       ----      ----      ----      ----        '2     -'1                     '3         351         305
5550       ----      ----      ----      ----        '2     -'1                     '3                      30
5600       ----      ----        '2A     ----        '2     -'1                     '3                      48
5650       ----      ----      ----      ----        '2    UNCH                     '2                      68
5700       ----      ----      ----      ----        '1     -'1                     '2                     222
5750       ----      ----      ----      ----        '1     -'1                     '2                      26
5800       ----      ----      ----      ----        '1     -'1                     '2                      57
5850       ----      ----      ----      ----        '1    UNCH                     '1          97         134
5900       ----      ----      ----      ----        '1    UNCH                     '1                      75
6000       ----      ----      ----      ----        '1    UNCH                     '1                      63
6100       ----      ----      ----      ----        '1    UNCH                     '1                      34
6200       ----      ----      ----      ----        '1    UNCH                     '1                      37
6300       ----      ----      ----      ----        '1    UNCH                     '1                       2
6400       ----      ----      ----      ----        '1    UNCH                     '1
6500       ----      ----      ----      ----        '1    UNCH                     '1                       2
6600       ----      ----      ----      ----        '1    UNCH                     '1
6700       ----      ----      ----      ----        '1    UNCH                     '1
6800       ----      ----      ----      ----        '1    UNCH                     '1                       4
6900       ----      ----      ----      ----        '1    UNCH                     '1                       3
7000       ----      ----      ----      ----        '1    UNCH                     '1
WZ JLY17 Wheat Options CALL
2100       ----      ----      ----      ----     225'6    -7'0                  232'6
2200       ----      ----      ----      ----     215'6    -7'0                  222'6
2300       ----      ----      ----      ----     205'6    -7'0                  212'6
2400       ----      ----      ----      ----     195'6    -7'0                  202'6
2500       ----      ----      ----      ----     185'6    -7'0                  192'6
2600       ----      ----      ----      ----     175'6    -7'0                  182'6
2700       ----      ----      ----      ----     165'6    -7'0                  172'6
2800       ----      ----      ----      ----     155'6    -7'0                  162'6
2900       ----      ----      ----      ----     145'6    -7'0                  152'6
3000       ----      ----      ----      ----     135'6    -7'0                  142'6
3100       ----      ----      ----      ----     125'6    -7'0                  132'6
3200       ----      ----      ----      ----     115'6    -7'0                  122'6
3300       ----     112'7B     ----      ----     105'6    -7'0                  112'6
3350       ----     108'1B    106'1A     ----     100'6    -7'0                  107'6
3400       ----      ----      99'3A     ----      95'6    -7'0                  102'6
3450       ----      ----      91'5A     ----      90'6    -7'0                   97'6
3500       ----      93'3B     85'1A     ----      85'6    -7'0                   92'6                      39
3550       ----      88'3B     80'2A     ----      80'6    -7'0                   87'6
3600       ----      83'3B     75'2A     ----      75'7    -6'7                   82'6          50          73
3650       ----      78'3B     70'2A     ----      70'7    -7'0                   77'7
3700       ----      73'4B     65'3A     ----      66'0    -6'7                   72'7
3750       ----      68'4B     60'5A     ----      61'1    -6'7                   68'0
3800       ----      63'5B     55'6A     ----      56'3    -6'6                   63'1
3850       ----      58'7B     51'1A     ----      51'5    -6'6                   58'3
3900       ----      54'1B     46'4A     ----      47'0    -6'5                   53'5
3950       ----      49'4B     41'3A     ----      42'4    -6'4                   49'0
4000       38'3      45'0B     37'1A     ----      38'2    -6'2           5       44'4                       7
4050       ----      40'5B     33'1A     ----      34'2    -6'0                   40'2           5           5
4100       ----      37'1B     29'4A     ----      30'4    -5'5                   36'1           5          94
4150       31'4      33'2B     26'1A     ----      27'0    -5'3           3       32'3           2           3
4200       23'5      29'6B     23'0A     ----      23'7    -5'0           1       28'7                     366
4250       ----      26'3B     20'2A     ----      21'1    -4'4                   25'5                      24
4300       21'7      23'3B     17'7A     ----      18'5    -4'1         137       22'6                    1512
4350       16'1      20'6B     15'6A     ----      16'3    -3'6           8       20'1                     352
4400       16'0      18'2B     13'6      ----      14'2    -3'4         366       17'6         130        5049
4450       13'0      16'1B     12'1A     ----      12'5    -3'0         101       15'5         374         505
4500       14'0      14'2B     10'4A     13'1      11'1    -2'5        3370       13'6         271       10732
4550       11'4      12'5B      9'2A     ----       9'6    -2'3         119       12'1         320         940
4600       10'6      11'1B      8'0A     ----       8'4    -2'1         233       10'5        2483       12022
4650        9'3       9'6B      7'0A     ----       7'3    -2'0          72        9'3         373        2124
4700        8'4       8'4       6'1      ----       6'4    -1'5         880        8'1         861       13210
4750        7'1       7'4B      5'3A     ----       5'5    -1'4          45        7'1         113        1075
4800        6'0       6'4B      4'5A     ----       4'7    -1'3         389        6'2         618       10399
4850        5'1       5'6B      4'1A     ----       4'2    -1'2           5        5'4         127         360
4900        3'7       5'0B      3'5A     ----       3'6    -1'1         206        4'7          28        4362
4950        3'3       4'3B      3'1A     ----       3'2    -1'0          22        4'2                     252
5000        3'4       3'4       2'6A     ----       2'7     -'7         330        3'6         296       11003
5050       ----       3'3B      2'4A     ----       2'4     -'6                    3'2                      97
5100        2'7       3'0B      2'2      ----       2'2     -'5          24        2'7           3        2755
5150       ----       2'5B      2'0A     ----       2'0     -'4                    2'4                       2
5200        1'7       1'7       1'6A     ----       1'7     -'3           4        2'2          57        3343
5250       ----      ----       1'5A     ----       1'5     -'3           5        2'0                      42
5300        1'5       1'5       1'4      ----       1'4     -'2          41        1'6                     839
5350       ----      ----       1'2A     ----       1'2     -'3                    1'5           3          85
5400        1'3       1'4       1'1      ----       1'1     -'3          29        1'4           8        1497
5450       ----      ----       1'1A     ----       1'1     -'2                    1'3                       9
5500        1'1       1'1       1'0      ----       1'0     -'2           5        1'2           2        1355
5550       ----      ----        '7A     ----        '7     -'2                    1'1
5600       ----      ----        '7A     ----        '6     -'2                    1'0                    1679
5700         '6        '6        '5      ----        '5     -'2          24         '7           5        1242
5800       ----      ----        '5A     ----        '5     -'1           5         '6                     750
5900       ----      ----        '5A     ----        '4     -'2                     '6          28         481
6000         '4        '4        '4      ----        '3     -'2          13         '5           1        8128
6100         '3        '3        '3      ----        '3     -'1           4         '4           8         549
6200       ----      ----        '3A     ----        '3     -'1                     '4                     127
6300       ----      ----      ----      ----        '2     -'1                     '3           8         107
6400       ----      ----      ----      ----        '2     -'1                     '3                     100
6500       ----      ----        '2A     ----        '2     -'1                     '3                     207
6600         '2        '2        '2      ----        '2    UNCH          10         '2                      47
6700       ----      ----      ----      ----        '2    UNCH                     '2                     129
6800       ----      ----      ----      ----        '1     -'1                     '2                      44
6900       ----      ----      ----      ----        '1     -'1                     '2                      11
7000       ----      ----      ----      ----        '1    UNCH                     '1                     116
7100         '1        '1        '1      ----        '1    UNCH           2         '1                     105
7200       ----      ----      ----      ----        '1    UNCH                     '1
7300       ----      ----      ----      ----        '1    UNCH                     '1
7400       ----      ----      ----      ----        '1    UNCH                     '1          24          23
7500       ----      ----      ----      ----        '1    UNCH                     '1                      70
7600       ----      ----      ----      ----        '1    UNCH                     '1                      21
7700       ----      ----      ----      ----        '1    UNCH                     '1                      10
7800       ----      ----      ----      ----        '1    UNCH                     '1
7900       ----      ----      ----      ----        '1    UNCH                     '1                      39
8000       ----      ----      ----      ----        '1    UNCH                     '1                      27
8100       ----      ----      ----      ----        '1    UNCH                     '1
8200       ----      ----      ----      ----        '1    UNCH                     '1                      20
8300       ----      ----      ----      ----        '1    UNCH                     '1                       4
8400       ----      ----      ----      ----        '1    UNCH                     '1                       1
8500       ----      ----      ----      ----        '1    UNCH                     '1         250         250
8600       ----      ----      ----      ----        '1    UNCH                     '1                       2
8700       ----      ----      ----      ----        '1    UNCH                     '1                      38
9000       ----      ----      ----      ----        '1    UNCH                     '1                       4
9500       ----      ----      ----      ----        '1    UNCH                     '1                      80
10000      ----      ----      ----      ----        '1    UNCH                     '1                       1
10500      ----      ----      ----      ----        '1    UNCH                     '1                     225
WZ SEP17 Wheat Options CALL
2200       ----      ----      ----      ----     229'4    -6'2                  235'6
2300       ----      ----      ----      ----     219'4    -6'2                  225'6
2400       ----      ----      ----      ----     209'4    -6'2                  215'6
2500       ----      ----      ----      ----     199'4    -6'2                  205'6
