SP   S&P 500 FUTURES
MAR19   2787.50   2796.50   2787.50   2792.00   2792.10   +8.10        8894    2784.00       13700       36358
JUN19   2790.40   2803.00   2785.70A  2797.50   2797.20   +8.20        4478    2789.00        7427       10465
2655       ----    141.75B   127.75A   137.50B   137.25   +7.75           1     129.50                     874
2660       ----    136.75B   122.50A   132.50B   132.25   +7.75           1     124.50           1        2665
2665       ----    131.75B   117.75A   127.50B   127.25   +7.75           1     119.50                     747
2670       ----    126.75B   112.75A   122.50B   122.50   +8.00                 114.50           2        1282
2675       ----    122.00B   107.75A   117.50B   117.50   +8.00         612     109.50         675        3310
2680       ----    117.00B   102.75A   112.50B   112.50   +8.00                 104.50           1        3279
2685     106.50    112.00B    97.75A   107.50B   107.50   +7.75          16      99.75                    1088
2690     106.00    107.00B    92.75A   102.75B   102.50   +7.75           1      94.75                    1771
2695       ----    102.00B    87.75A    97.75B    97.50   +7.50                  90.00           2        1390
2700      86.00     98.50     82.75A    92.75B    92.50   +7.50          20      85.00          20       10964
2705       ----     92.00B    78.00A    87.75B    87.50   +7.50                  80.00           1         945
2710      84.25     87.00B    73.25A    82.75B    82.50   +7.25           3      75.25          24        2328
2715       ----     82.25B    68.25A    78.00B    77.75   +7.25                  70.50                    1011
2720      70.00     77.25B    63.50A    73.50B    72.75   +7.00           1      65.75          37        2507
2725      69.50     72.50B    59.00A    68.75B    68.00   +7.00          19      61.00          49        5563
2730      57.50     67.50B    54.25A    63.75B    63.00   +6.75          50      56.25          42        3185
2735      56.50     63.50     49.75A    59.00B    58.25   +6.75          50      51.50         420        2241
2740      52.50     58.50     45.25A    54.25B    53.50   +6.50          18      47.00         245        4476
2745      44.50     53.25     40.50A    49.50B    48.75   +6.25          17      42.50         174        3164
2750      40.00     49.25     36.25A    44.75B    44.00   +5.75          92      38.25        1368        9476
2755      41.00     44.50B    32.00A    40.25B    39.50   +5.50          44      34.00         800        1991
2760      33.00     39.75     27.50A    35.75B    35.00   +5.25          39      29.75        2361        3990
2765      32.75     35.00B    23.50A    31.25B    30.50   +4.75          58      25.75        2203        2999
2770      26.75     30.75B    20.00A    27.00B    26.50   +4.50         448      22.00        2937        4011
2775      23.25     27.25B    16.75     23.75A    22.50   +4.00        1295      18.50        3715        7272
2780      18.00     23.25     13.75A    19.75B    18.50   +3.00         524      15.50        3809        4246
2785      18.00     19.50B    11.00A    16.25B    15.00   +2.50        1770      12.50        3402        3994
2790      15.50     16.00      8.75     13.00     12.00   +2.00        2134      10.00        6268        5500
2795       8.25     13.00      6.75A    10.00B     9.25   +1.50        2156       7.75        1835        2742
2800       8.00     10.25      5.25      7.75      7.00   +1.00        9449       6.00       13855       16619
2805       5.00      8.00      3.70      5.50B     5.00    +.50        3439       4.50        2714        3866
2810       3.75      6.00      2.85A     4.05B     3.55    +.20        4546       3.35        2189        4202
2815       2.40      4.55      2.00      2.85B     2.45    UNCH        3322       2.45        2662        4672
2820       1.95      3.25      1.45A     2.00      1.70    -.10        3957       1.80       11463       10608
2825       2.00      2.40       .95      1.35B     1.15    -.15        4364       1.30        2621        5855
2830       1.00      1.75       .70A      .95B      .80    -.15        2233        .95         619        8408
2835        .85      1.20       .50       .65B      .55    -.15         817        .70        1262        4050
2840        .60       .90       .40A      .45B      .40    -.15        1419        .55       10157       12124
2845        .45       .65       .30       .30       .30    -.10         533        .40         602        3068
2850        .50       .55       .25       .25       .25    -.05        1094        .30        1480       15114
2855        .25       .40       .20A      .20A      .20    -.05          68        .25          35        3345
2860        .25       .35       .15       .15       .15    -.05         325        .20         405        6102
2865        .25       .25       .10       .10       .10    -.05          83        .15          44        3237
2870        .20       .20       .15       .15       .10    -.05          77        .15          21       16021
2875        .15       .15       .10       .10       .10    UNCH         424        .10         875        7348
2880        .15       .15       .10A      .10A      .05    -.05          72        .10         161        3389
2885        .15       .15       .10       .05       .05    -.05           9        .10          15        2036
2890        .05       .10       .05       .05       .05    UNCH          15        .05         305        4669
2895       ----      ----      ----      ----       .05    UNCH                    .05         110        2175
2900        .05       .10       .05       .05       .05    UNCH         204        .05           3       16138
2905       ----      ----      ----      ----       .05    UNCH                    .05          22        1806
2910        .05       .05       .05       .05       .05    UNCH           3        .05                    1350
2915        .05       .05       .05       .05       .05    UNCH          18        .05                     708
2920        .05       .05       .05       .05       CAB    -.05           5        .05                    1081
2925        .05       .05       .05       .05       CAB    -.05          70        .05                    2724
2930       ----      ----      ----      ----       CAB    -.05                    .05                    2206
2935       ----      ----      ----      ----       CAB    UNCH                    CAB          10        1385
2940       ----      ----      ----      ----       CAB    UNCH                    CAB          10         550
2945       ----      ----      ----      ----       CAB    UNCH                    CAB           1        1768
2950       ----      ----      ----      ----       CAB    UNCH                    CAB          23        3446
2955       ----      ----      ----      ----       CAB    UNCH                    CAB                     689
2960       ----      ----      ----      ----       CAB    UNCH                    CAB                     793
2965       ----      ----      ----      ----       CAB    UNCH                    CAB                     526
2970       ----      ----      ----      ----       CAB    UNCH                    CAB          26        2325
2975       ----      ----      ----      ----       CAB    UNCH                    CAB                    1672
2980       ----      ----      ----      ----       CAB    UNCH                    CAB                     872
2985       ----      ----      ----      ----       CAB    UNCH                    CAB                     449
2990       ----      ----      ----      ----       CAB    UNCH                    CAB                    1362
2995        .05       .05       .05       .05       CAB    UNCH          50        CAB                     480
3000       ----      ----      ----      ----       CAB    UNCH                    CAB                   15761
3005       ----      ----      ----      ----       CAB    UNCH                    CAB                     378
3010       ----      ----      ----      ----       CAB    UNCH                    CAB                     498
3015       ----      ----      ----      ----       CAB    UNCH                    CAB                     360
3020       ----      ----      ----      ----       CAB    UNCH                    CAB                     177
3025       ----      ----      ----      ----       CAB    UNCH                    CAB                    1042
3030       ----      ----      ----      ----       CAB    UNCH                    CAB                     349
3035       ----      ----      ----      ----       CAB    UNCH                    CAB                     431
3040       ----      ----      ----      ----       CAB    UNCH                    CAB                     413
