W Wheat Futures
DEC16     396'4     396'4     389'6     389'6     390'6    +4'4          34      386'2         257         133
MAR17     402'0     409'2     401'4     409'0     408'2    +7'2       68072      401'0       50867      268725
MAY17     413'4     420'4     413'2     417'0     418'6    +6'2       11130      412'4       10169       64328
JLY17     427'0     432'2     425'2     430'6     430'2    +5'4       10461      424'6       12374       64760
SEP17     440'6     446'2     440'6     444'4     444'2    +5'4        2764      438'6        2305       11761
DEC17     458'0     462'6     457'6A    462'2     462'0    +6'2        3385      455'6        2704       23165
MAR18     470'6     472'2B    469'6     472'2B    473'6    +6'0          94      467'6         414        3876
MAY18     478'6     481'4     478'0     481'4     480'6    +4'0          45      476'6         105         406
JLY18     490'4     490'4     485'6     486'2     488'2    +2'6          31      485'4          45         438
SEP18     501'0     501'0     501'0     501'0     500'4    +1'0           3      499'4          12         318
DEC18      ----      ----      ----      ----     519'4     +'6                  518'6          15         325
MAR19      ----      ----      ----      ----     535'4     +'6                  534'6           2          70
MAY19      ----      ----      ----      ----     547'6     +'6                  547'0
JLY19      ----      ----      ----      ----     527'6     +'6                  527'0                       1

WDF MAR17 Short-Dated New Crop Wheat Option CALL
7700       ----      ----      ----      ----        '5     +'1                     '4
7800       ----      ----      ----      ----        '5     +'1                     '4
7900       ----      ----      ----      ----        '5     +'1                     '4
8000       ----      ----      ----      ----        '5     +'1                     '4                       2
8100       ----      ----      ----      ----        '5     +'1                     '4
8200       ----      ----      ----      ----        '4     +'1                     '3
8300       ----      ----      ----      ----        '4     +'1                     '3
8400       ----      ----      ----      ----        '4     +'1                     '3
8500       ----      ----      ----      ----        '4     +'1                     '3
8600       ----      ----      ----      ----        '4     +'1                     '3
8700       ----      ----      ----      ----        '4     +'1                     '3
WZ SEP17 Wheat Options CALL
2200       ----      ----      ----      ----     224'2    +5'4                  218'6
2300       ----      ----      ----      ----     214'2    +5'4                  208'6
2400       ----      ----      ----      ----     204'2    +5'4                  198'6
2500       ----      ----      ----      ----     194'2    +5'4                  188'6
2600       ----      ----      ----      ----     184'2    +5'4                  178'6
2700       ----      ----      ----      ----     174'2    +5'4                  168'6
2800       ----      ----      ----      ----     164'2    +5'4                  158'6
2900       ----      ----      ----      ----     154'2    +5'4                  148'6
3000       ----      ----      ----      ----     144'2    +5'3                  138'7
3100       ----      ----      ----      ----     134'4    +5'4                  129'0
3200       ----      ----      ----      ----     124'5    +5'3                  119'2
3300       ----      ----      ----      ----     115'0    +5'2                  109'6
3400       ----      ----      ----      ----     105'4    +5'1                  100'3
3500       ----      ----      ----      ----      96'2    +4'7                   91'3
3600       ----      ----      ----      ----      87'5    +4'7                   82'6
3700       ----      ----      ----      ----      79'1    +4'5                   74'4
3800       ----      ----      ----      ----      71'1    +4'3                   66'6
3900       ----      ----      ----      ----      63'6    +4'1                   59'5
4000       ----      ----      ----      ----      56'6    +3'7                   52'7
4100       ----      ----      ----      ----      50'2    +3'3                   46'7
4200       ----      ----      ----      ----      44'3    +3'2                   41'1
4300       ----      ----      ----      ----      39'0    +2'7                   36'1
4400       ----      ----      ----      ----      34'3    +2'6                   31'5          75          75
4500       ----      ----      ----      ----      30'2    +2'4         350       27'6           5          29
4600       ----      ----      ----      ----      26'5    +2'2                   24'3                      45
4700       ----      ----      ----      ----      23'4    +2'0                   21'4                       8
4800       ----      ----      ----      ----      20'6    +1'6                   19'0                      30
4900       ----      ----      ----      ----      18'3    +1'4                   16'7          33          33
5000       ----      ----      ----      ----      16'2    +1'3                   14'7                      44
5100       ----      ----      ----      ----      14'3    +1'1                   13'2
5200       ----      ----      ----      ----      12'6    +1'0                   11'6                       3
5300       ----      ----      ----      ----      11'3    +1'0                   10'3                      24
5400       ----      ----      ----      ----      10'1     +'7                    9'2
5500       ----      ----      ----      ----       9'0     +'6                    8'2           1           3
5600        9'0       9'0       9'0      ----       8'0     +'6           1        7'2                       1
5700       ----      ----      ----      ----       7'2     +'6                    6'4                       8
5800       ----      ----      ----      ----       6'4     +'5                    5'7                      10
5900       ----      ----      ----      ----       5'7     +'5                    5'2                       5
6000       ----      ----      ----      ----       5'2     +'4                    4'6          28          49
6100       ----      ----      ----      ----       4'6     +'4                    4'2
6200       ----      ----      ----      ----       4'2     +'3                    3'7
6300       ----      ----      ----      ----       3'7     +'3                    3'4
6400       ----      ----      ----      ----       3'4     +'3                    3'1
6500       ----      ----      ----      ----       3'1     +'2                    2'7
6600       ----      ----      ----      ----       2'7     +'2                    2'5
6700       ----      ----      ----      ----       2'5     +'2                    2'3
6800       ----      ----      ----      ----       2'3     +'1                    2'2
6900       ----      ----      ----      ----       2'2     +'1                    2'1
7000       ----      ----      ----      ----       2'1     +'1                    2'0           4          16
7100       ----      ----      ----      ----       2'0     +'1                    1'7
7200       ----      ----      ----      ----       1'7     +'1                    1'6
7300       ----      ----      ----      ----       1'6    UNCH                    1'6
7400       ----      ----      ----      ----       1'6     +'1                    1'5
7500       ----      ----      ----      ----       1'5     +'1                    1'4
7600       ----      ----      ----      ----       1'5     +'1                    1'4
7700       ----      ----      ----      ----       1'5     +'1                    1'4
7800       ----      ----      ----      ----       1'4     +'1                    1'3
7900       ----      ----      ----      ----       1'4     +'1                    1'3
WZ DEC17 Wheat Options CALL
2300       ----      ----      ----      ----     232'0    +6'2                  225'6
2400       ----      ----      ----      ----     222'0    +6'2                  215'6
2500       ----      ----      ----      ----     212'0    +6'2                  205'6
2600       ----      ----      ----      ----     202'0    +6'2                  195'6
2700       ----      ----      ----      ----     192'0    +6'2                  185'6
2800       ----      ----      ----      ----     182'0    +6'2                  175'6
2900       ----      ----      ----      ----     172'0    +6'2                  165'6
3000       ----      ----      ----      ----     162'0    +6'2                  155'6
3100       ----      ----      ----      ----     152'1    +6'2                  145'7
3200       ----      ----      ----      ----     142'2    +6'1                  136'1
3300       ----      ----      ----      ----     132'4    +6'0                  126'4
3400       ----      ----      ----      ----     122'7    +5'7                  117'0
3500       ----      ----      ----      ----     113'4    +5'7                  107'5
3600       ----      ----      ----      ----     104'2    +5'6                   98'4
3700       ----      ----      ----      ----      95'3    +5'5                   89'6
3800       ----      ----      ----      ----      86'6    +5'3                   81'3
3900       ----      ----      ----      ----      78'7    +5'1                   73'6
4000       ----      ----      ----      ----      71'4    +4'7                   66'5
4100       ----      ----      ----      ----      65'0    +4'5                   60'3
4200       ----      ----      ----      ----      59'0    +4'2                   54'6
4300       ----      ----      ----      ----      53'4    +4'1                   49'3
4400       ----      ----      ----      ----      48'0    +3'7                   44'1
4500       ----      ----      ----      ----      42'3    +3'3                   39'0
4600       ----      ----      ----      ----      37'2    +3'1                   34'1           5         740
4700       ----      ----      ----      ----      32'5    +2'6                   29'7
4800       ----      ----      ----      ----      28'5    +2'4                   26'1                      12
4900       ----      ----      ----      ----      25'2    +2'3                   22'7                     553
5000       ----      ----      ----      ----      22'3    +2'2                   20'1                     526
5100       ----      ----      ----      ----      19'7    +2'0                   17'7                      20
5200       ----      17'0B     ----      ----      17'6    +1'7                   15'7                      12
5300       ----      ----      ----      ----      15'7    +1'5                   14'2                     750
5400       ----      ----      ----      ----      14'2    +1'4                   12'6
5500       ----      ----      ----      ----      13'0    +1'4                   11'4                     178
5600       ----      ----      ----      ----      11'6    +1'2                   10'4           5         205
5700       ----      ----      ----      ----      10'6    +1'1                    9'5
5800       ----      ----      ----      ----       9'7    +1'1                    8'6                    2350
5900       ----      ----      ----      ----       9'0    +1'0                    8'0                       5
6000       ----      ----      ----      ----       8'2     +'7                    7'3          38         163
6100       ----      ----      ----      ----       7'4     +'6                    6'6
6200       ----      ----      ----      ----       6'7     +'6                    6'1
6300       ----      ----      ----      ----       6'3     +'6                    5'5
6400       ----      ----      ----      ----       5'7     +'6                    5'1
6500        5'0       5'0       4'5      ----       5'3     +'5          50        4'6          50         162
6600       ----      ----      ----      ----       4'7     +'4                    4'3
6700       ----      ----      ----      ----       4'4     +'4                    4'0
6800       ----      ----      ----      ----       4'1     +'4                    3'5
6900       ----      ----      ----      ----       3'6     +'3                    3'3
7000       ----      ----      ----      ----       3'4     +'3                    3'1
7100       ----      ----      ----      ----       3'2     +'3                    2'7
7200       ----      ----      ----      ----       3'0     +'3                    2'5
7300       ----      ----      ----      ----       2'6     +'3                    2'3
7400       ----      ----      ----      ----       2'4     +'2                    2'2
7500       ----      ----      ----      ----       2'3     +'2                    2'1

WZ JAN17 Wheat Options PUT
3000       ----      ----      ----      ----        '1    UNCH                     '1
3050       ----      ----      ----      ----        '1    UNCH                     '1
3100       ----      ----      ----      ----        '1    UNCH                     '1
3150       ----      ----      ----      ----        '1    UNCH                     '1
3200       ----      ----      ----      ----        '1    UNCH                     '1
3250       ----      ----      ----      ----        '1    UNCH                     '1
3300       ----      ----      ----      ----        '1    UNCH                     '1
3350       ----      ----      ----      ----        '1    UNCH                     '1                       2
3400       ----      ----      ----      ----        '1    UNCH                     '1
3450       ----      ----      ----      ----        '1    UNCH                     '1                     110
3500       ----      ----      ----      ----        '1    UNCH                     '1                      46
3550       ----      ----      ----      ----        '1    UNCH                     '1                      15
3600       ----      ----      ----      ----        '1    UNCH                     '1                       3
3650       ----      ----      ----      ----        '1    UNCH                     '1                     250
3700         '1        '1        '1      ----        '1     -'1          40         '2                     139
3750       ----      ----        '2A     ----        '2     -'1                     '3          19          67
3800       ----      ----        '3A     ----        '3     -'3          20         '6         105        2451
3850         '5        '6        '5      ----        '5     -'6         122        1'3          15         548
3900        2'2       2'2       1'1      ----       1'1    -1'3         340        2'4         906        1439
3950        2'1       3'2B      2'0      ----       2'0    -2'1         108        4'1         275        1341
4000        5'5       5'5       3'4       3'4       3'4    -3'0         491        6'4         299        5611
4050        6'1       7'7B      5'5A     ----       5'5    -3'5         401        9'2          94        1256
4100        9'2      11'0B      8'2      ----       8'1    -4'4         181       12'5         151        2450
4150       12'4      12'7B     11'2A     ----      11'2    -5'2          35       16'4           1         728
4200       ----      ----      15'1A     ----      14'7    -5'6           4       20'5           7        2227
4250       ----      ----      19'2A     ----      18'7    -6'2           2       25'1          22         213
4300       ----      ----      23'4A     ----      23'2    -6'4           8       29'6                    1150
4350       ----      ----      28'4A     ----      27'6    -6'6                   34'4                     109
4400       ----      ----      33'0A     ----      32'4    -6'7                   39'3                     135
4450       ----      ----      37'7A     ----      37'2    -7'0                   44'2                       1
4500       ----      ----      42'6A     ----      42'1    -7'1                   49'2                      10
4550       ----      ----      47'5A     ----      47'0    -7'2                   54'2                       1
4600       ----      ----      52'4A     ----      52'0    -7'1                   59'1                       2
4650       ----      ----      57'3A     ----      56'7    -7'2                   64'1                       2
4700       ----      ----      62'4A     ----      61'7    -7'2                   69'1                       1
4750       ----      ----      67'4A     ----      66'7    -7'2                   74'1
4800       ----      ----      72'3A     ----      71'7    -7'2                   79'1
4850       ----      ----      77'2A     ----      76'7    -7'2                   84'1
4900       ----      ----      82'3A     ----      81'7    -7'2                   89'1
4950       ----      ----      87'3A     ----      86'7    -7'2                   94'1                       1
5000       ----      ----      92'2A     ----      91'7    -7'2                   99'1                       1
5050       ----      ----      97'3A     ----      96'7    -7'2                  104'1
5100       ----      ----     102'3A     ----     101'7    -7'2                  109'1
5150       ----      ----     107'2A     ----     106'7    -7'2                  114'1
5200       ----      ----     112'3A     ----     111'7    -7'2                  119'1
5250       ----      ----     117'3A     ----     116'7    -7'2                  124'1                       1
5300       ----      ----     122'2A     ----     121'7    -7'2                  129'1                       1
5350       ----      ----     127'3A     ----     126'7    -7'2                  134'1
5400       ----      ----     132'3A     ----     131'7    -7'2                  139'1
5450       ----      ----     137'2A     ----     136'7    -7'2                  144'1
5500       ----      ----     142'3A     ----     141'7    -7'2                  149'1
WZ FEB17 Wheat Options PUT
3000       ----      ----      ----      ----        '1    UNCH                     '1
3050       ----      ----      ----      ----        '1    UNCH                     '1
3100       ----      ----      ----      ----        '1    UNCH                     '1
3150       ----      ----      ----      ----        '1    UNCH                     '1
3200       ----      ----      ----      ----        '1    UNCH                     '1                      13
3250       ----      ----      ----      ----        '1    UNCH                     '1
3300       ----      ----      ----      ----        '1    UNCH                     '1
3350       ----      ----      ----      ----        '1    UNCH                     '1
3400       ----      ----      ----      ----        '2    UNCH                     '2                       1
3450       ----      ----      ----      ----        '2     -'1           1         '3           8          43
3500         '3        '3        '3      ----        '3     -'2          70         '5                      46
3550       ----      ----        '5A     ----        '4     -'3                     '7          20          26
3600       ----      ----        '7A     ----        '5     -'4                    1'1           1          39
3650       ----      ----       1'1A     ----        '7     -'6                    1'5                      68
3700       ----      ----       1'5A     ----       1'3     -'7           1        2'2          10         121
3750        2'4       2'4       2'1A     ----       2'0    -1'2          96        3'2           4        1215
3800       ----      ----       3'0A     ----       2'7    -1'4         679        4'3         122        1177
3850        4'2       4'7B      4'1      ----       4'0    -1'7         112        5'7          84         327
3900        6'1       6'6B      5'4      ----       5'4    -2'1         102        7'5         584        3303
3950        7'3       8'6B      7'2      ----       7'3    -2'4         143        9'7           8         119
4000        9'5      11'2B      9'3A     ----       9'4    -2'7         711       12'3          64        1010
4050       ----      ----      11'7A     ----      12'0    -3'2          11       15'2          70         224
4100       ----      ----      14'5A     ----      14'6    -3'6          20       18'4          20         240
4150       19'7      20'3B     17'6A     ----      17'6    -4'2          21       22'0           1          88
4200       23'3      23'7B     21'0A     ----      21'0    -4'5          31       25'5                     258
4250       ----      ----      24'6A     ----      24'4    -5'0                   29'4                      63
4300       ----      ----      28'4A     ----      28'2    -5'3                   33'5                     198
4350       ----      ----      32'4A     ----      32'2    -5'4                   37'6                       5
4400       ----      ----      36'5A     ----      36'3    -5'6                   42'1                       2
4450       ----      ----      40'6A     ----      40'5    -6'0                   46'5
4500       ----      ----      45'1A     ----      45'0    -6'1                   51'1
4550       ----      ----      49'5A     ----      49'4    -6'2                   55'6                       1
4600       ----      ----      54'3A     ----      54'1    -6'2                   60'3
4650       ----      ----      59'2A     ----      58'5    -6'4                   65'1
4700       ----      ----      64'0A     ----      63'2    -6'5                   69'7                       2
4750       ----      ----      68'6A     ----      68'0    -6'6                   74'6
4800       ----      ----      73'4A     ----      72'7    -6'6                   79'5
4850       ----      ----      78'2A     ----      77'6    -6'6                   84'4
4900       ----      ----      83'1A     ----      82'5    -6'7                   89'4
4950       ----      ----      88'0A     ----      87'4    -6'7                   94'3
5000       ----      ----      92'7A     ----      92'3    -6'7                   99'2                       1
5050       ----      ----      97'7A     ----      97'2    -7'0                  104'2
5100       ----      ----     102'6A     ----     102'1    -7'1                  109'2
5150       ----      ----     107'6A     ----     107'1    -7'1                  114'2
5200       ----      ----     112'5A     ----     112'0    -7'2                  119'2
5250       ----      ----     117'5A     ----     117'0    -7'2                  124'2
5300       ----      ----     122'5A     ----     122'0    -7'2                  129'2
5350       ----      ----     127'4A     ----     126'7    -7'2                  134'1
5400       ----      ----     132'4A     ----     131'7    -7'2                  139'1
WZ MAR17 Wheat Options PUT
2000       ----      ----      ----      ----        '1    UNCH                     '1
2100       ----      ----      ----      ----        '1    UNCH                     '1
2200       ----      ----      ----      ----        '1    UNCH                     '1
2300       ----      ----      ----      ----        '1    UNCH                     '1
2400       ----      ----      ----      ----        '1    UNCH                     '1
2500       ----      ----      ----      ----        '1    UNCH                     '1
2600       ----      ----      ----      ----        '1    UNCH                     '1
2700       ----      ----      ----      ----        '1    UNCH                     '1
2800       ----      ----      ----      ----        '1    UNCH                     '1                      17
2900       ----      ----      ----      ----        '1    UNCH                     '1                      15
3000       ----      ----      ----      ----        '1    UNCH                     '1                       2
3050       ----      ----      ----      ----        '1    UNCH                     '1
3100       ----      ----      ----      ----        '1    UNCH                     '1
3150       ----      ----      ----      ----        '1    UNCH                     '1                      30
3200       ----      ----      ----      ----        '1     -'1                     '2
3250       ----      ----        '2A     ----        '2     -'1                     '3
3300       ----      ----        '3A     ----        '2     -'2                     '4                    1301
3350       ----      ----        '3A     ----        '3     -'2                     '5                      28
3400         '5        '5        '4A     ----        '4     -'2          50         '6          17        1184
3450       ----      ----        '6A     ----        '5     -'3                    1'0          50          82
3500       ----      ----       1'0A     ----        '7     -'4                    1'3          48        1074
3550       ----      ----       1'2A     ----       1'1     -'5                    1'6                      45
3600        1'6       1'7       1'5      ----       1'4     -'6          38        2'2         367        1116
3650        2'4       2'5B      2'1A     ----       2'0    -1'0          76        3'0          57         212
3700        3'3       3'4B      2'7A     ----       2'6    -1'1          41        3'7          74         784
3750        4'4       4'5B      3'6A     ----       3'5    -1'4         202        5'1          30         288
3800        6'2       6'2       4'7A     ----       4'7    -1'6         755        6'5         467        3396
3850        6'4       7'5B      6'3A     ----       6'2    -2'1          23        8'3           3        2100
3900        8'3       9'6       8'0A     ----       8'0    -2'4         648       10'4         835        4231
3950       10'2      12'0      10'0A     ----      10'0    -3'0          89       13'0         607        1052
4000       12'5      14'3B     12'2A     ----      12'1    -3'4        1063       15'5         169        6659
4050       15'0      17'1B     14'7A     ----      14'6    -3'6          72       18'4           7         136
4100       18'0      20'1B     17'4      ----      17'6    -3'6          83       21'4         150        5041
4150       22'0      22'7B     20'5A     ----      20'6    -4'1          29       24'7           4          29
4200       25'3      26'2B     23'7A     ----      24'0    -4'3           9       28'3           1        5349
4250       ----      ----      27'3A     ----      27'3    -4'6                   32'1                       9
4300       ----      ----      31'1A     ----      31'0    -5'0                   36'0          49        4631
4350       ----      ----      34'7A     ----      34'6    -5'2                   40'0                       3
4400       38'4      38'4      38'4      ----      38'6    -5'3          53       44'1                    1123
4450       43'5      44'2B     43'0A     ----      42'5    -5'6          12       48'3
4500       47'7      48'4B     47'1A     ----      46'7    -5'7           1       52'6                    1164
4550       ----      ----      51'4A     ----      51'2    -6'0                   57'2
4600       56'5      57'3B     55'7A     ----      55'5    -6'2           9       61'7                    4679
4650       ----      ----      60'4A     ----      60'1    -6'3                   66'4
4700       ----      ----      65'0A     ----      64'6    -6'4                   71'2                     543
4750       ----      ----      69'5A     ----      69'3    -6'5                   76'0
4800       ----      ----      75'3A     ----      74'0    -6'6                   80'6                     666
4850       ----      ----      80'0A     ----      78'6    -6'6                   85'4
4900       ----      ----      84'6A     ----      83'4    -6'6                   90'2         500         973
4950       ----      ----      89'4A     ----      88'2    -6'7                   95'1
5000       ----      ----      94'2A     ----      93'1    -6'7                  100'0                    3871
5050       ----      ----      99'1A     ----      98'0    -6'7                  104'7
5100       ----      ----     104'0A     ----     102'7    -6'7                  109'6                    1147
5150       ----      ----     108'7A     ----     107'6    -6'7                  114'5
5200       ----      ----     113'6A     ----     112'5    -7'0                  119'5                    4010
5250       ----      ----     118'5A     ----     117'4    -7'0                  124'4
5300       ----      ----     123'4A     ----     122'3    -7'0                  129'3                    2109
5400       ----      ----     133'3A     ----     132'2    -7'1                  139'3                      56
5500       ----      ----     143'2A     ----     142'1    -7'1                  149'2                    1476
5600       ----      ----     153'1A     ----     152'0    -7'1                  159'1                    2003
5700       ----      ----     163'1A     ----     162'0    -7'1                  169'1
5800       ----      ----     173'0A     ----     171'7    -7'2                  179'1
5900       ----      ----     183'0A     ----     181'7    -7'2                  189'1
6000       ----      ----     193'0A     ----     191'7    -7'1                  199'0
6100       ----      ----     202'7A     ----     201'6    -7'2                  209'0
6200       ----      ----     213'0A     ----     211'6    -7'2                  219'0
6300       ----      ----     222'7A     ----     221'6    -7'2                  229'0
6400       ----      ----     232'7A     ----     231'6    -7'2                  239'0                       3
6500       ----      ----     242'7A     ----     241'6    -7'2                  249'0
6600       ----      ----     252'7A     ----     251'6    -7'2                  259'0
6700       ----      ----     262'7A     ----     261'6    -7'2                  269'0
6800       ----      ----     272'7A     ----     271'6    -7'2                  279'0
6900       ----      ----     282'7A     ----     281'6    -7'2                  289'0
7000       ----      ----     292'7A     ----     291'6    -7'2                  299'0
7100       ----      ----     302'7A     ----     301'6    -7'2                  309'0
7200       ----      ----     312'7A     ----     311'6    -7'2                  319'0
7300       ----      ----     322'7A     ----     321'6    -7'2                  329'0
7400       ----      ----     332'7A     ----     331'6    -7'2                  339'0
7500       ----      ----     342'7A     ----     341'6    -7'2                  349'0
7600       ----      ----     352'7A     ----     351'6    -7'2                  359'0
7700       ----      ----     362'7A     ----     361'6    -7'2                  369'0
7800       ----      ----     372'7A     ----     371'6    -7'2                  379'0
7900       ----      ----     382'7A     ----     381'6    -7'2                  389'0
8000       ----      ----     392'7A     ----     391'6    -7'2                  399'0
8100       ----      ----     402'7A     ----     401'6    -7'2                  409'0
8200       ----      ----     412'7A     ----     411'6    -7'2                  419'0
8300       ----      ----     422'7A     ----     421'6    -7'2                  429'0
8400       ----      ----     432'7A     ----     431'6    -7'2                  439'0
8500       ----      ----     442'7A     ----     441'6    -7'2                  449'0
9000       ----      ----     492'7A     ----     491'6    -7'2                  499'0
10500      ----      ----     642'7A     ----     641'6    -7'2                  649'0
11000      ----      ----     692'7A     ----     691'6    -7'2                  699'0
WZ MAY17 Wheat Options PUT
2100       ----      ----      ----      ----        '1    UNCH                     '1
2200       ----      ----      ----      ----        '1    UNCH                     '1
2300       ----      ----      ----      ----        '1    UNCH                     '1
2400       ----      ----      ----      ----        '1    UNCH                     '1
2500       ----      ----      ----      ----        '1    UNCH                     '1
2600       ----      ----      ----      ----        '1    UNCH                     '1
2700       ----      ----      ----      ----        '1    UNCH                     '1
2800       ----      ----      ----      ----        '1    UNCH                     '1
2900       ----      ----      ----      ----        '1     -'1                     '2
3000       ----      ----      ----      ----        '2     -'1                     '3                       3
3100       ----      ----      ----      ----        '3     -'1                     '4
3200       ----      ----      ----      ----        '4     -'1                     '5                      25
3300       ----      ----      ----      ----        '6     -'1                     '7
3400       ----      ----      ----      ----       1'1     -'2                    1'3
3500       ----      ----       1'7A     ----       1'6     -'3                    2'1                      54
3600        2'6       2'6       2'6      ----       2'6     -'5          25        3'3          25          48
3700       ----      ----       4'2A     ----       4'2    -1'0                    5'2          50         126
3800        6'6       6'6       6'3A     ----       6'3    -1'4          20        7'7         202        3525
3900       ----      ----       9'3A     ----       9'3    -2'0                   11'3         102         321
4000       ----      ----      13'2A     ----      13'1    -2'5                   15'6                    1762
4100       ----      ----      17'7A     ----      17'6    -3'2                   21'0                     509
4200       ----      ----      23'2A     ----      23'2    -3'5                   26'7          48         122
4300       29'2      31'1B     29'2      ----      29'4    -4'0          40       33'4                     215
4400       ----      ----      36'3A     ----      36'2    -4'2                   40'4                      50
4500       ----      ----      43'6A     ----      43'5    -4'5                   48'2                    1400
4600       ----      ----      51'4A     ----      51'4    -4'7                   56'3                      14
4700       ----      ----      59'5A     ----      59'5    -5'1                   64'6          15         330
4800       ----      ----      68'0A     ----      68'1    -5'2                   73'3                     406
4900       ----      ----      76'6A     ----      76'7    -5'4                   82'3                     100
5000       ----      ----      85'6A     ----      85'7    -5'5                   91'4                     370
5100       ----      ----      95'6A     ----      95'1    -5'6                  100'7                     295
5200       ----      ----     105'0A     ----     104'4    -5'6                  110'2                    1075
5300       ----      ----     114'4A     ----     114'0    -5'6                  119'6                     150
5400       ----      ----     124'0A     ----     123'4    -5'6                  129'2
5500       ----      ----     133'4A     ----     133'0    -6'0                  139'0                       2
5600       ----      ----     143'2A     ----     142'6    -6'0                  148'6                      88
5700       ----      ----     153'0A     ----     152'4    -6'0                  158'4                       9
5800       ----      ----     162'6A     ----     162'2    -6'0                  168'2
5900       ----      ----     172'4A     ----     172'0    -6'1                  178'1
6000       ----      ----     182'3A     ----     181'7    -6'1                  188'0                       1
6100       ----      ----     192'2A     ----     191'6    -6'2                  198'0
6200       ----      ----     202'1A     ----     201'5    -6'2                  207'7
6300       ----      ----     212'0A     ----     211'5    -6'1                  217'6
6400       ----      ----     222'0A     ----     221'4    -6'2                  227'6
6500       ----      ----     231'7A     ----     231'4    -6'2                  237'6
6600       ----      ----     241'7A     ----     241'3    -6'2                  247'5
6700       ----      ----     251'7A     ----     251'3    -6'2                  257'5
6800       ----      ----     261'6A     ----     261'3    -6'2                  267'5
6900       ----      ----     271'6A     ----     271'2    -6'2                  277'4
7000       ----      ----     281'6A     ----     281'2    -6'2                  287'4
7100       ----      ----     291'6A     ----     291'2    -6'2                  297'4
7200       ----      ----     301'6A     ----     301'2    -6'2                  307'4
7300       ----      ----     311'6A     ----     311'2    -6'2                  317'4
7400       ----      ----     321'6A     ----     321'2    -6'2                  327'4
7500       ----      ----     331'5A     ----     331'2    -6'2                  337'4
7600       ----      ----     341'5A     ----     341'2    -6'2                  347'4
7700       ----      ----     351'5A     ----     351'2    -6'2                  357'4
7800       ----      ----     361'5A     ----     361'2    -6'2                  367'4
7900       ----      ----     371'5A     ----     371'2    -6'2                  377'4
8000       ----      ----     381'5A     ----     381'2    -6'2                  387'4
8100       ----      ----     391'5A     ----     391'2    -6'2                  397'4
8200       ----      ----     401'5A     ----     401'2    -6'2                  407'4
8300       ----      ----     411'5A     ----     411'2    -6'2                  417'4
8400       ----      ----     421'5A     ----     421'2    -6'2                  427'4
8500       ----      ----     431'5A     ----     431'2    -6'2                  437'4
8600       ----      ----     441'5A     ----     441'2    -6'2                  447'4
8700       ----      ----     451'5A     ----     451'2    -6'2                  457'4
WZ JLY17 Wheat Options PUT
2100       ----      ----      ----      ----        '1    UNCH                     '1
2200       ----      ----      ----      ----        '1    UNCH                     '1
2300       ----      ----      ----      ----        '1    UNCH                     '1
2400       ----      ----      ----      ----        '1    UNCH                     '1
2500       ----      ----      ----      ----        '1    UNCH                     '1
2600       ----      ----      ----      ----        '1     -'1                     '2
2700       ----      ----      ----      ----        '2    UNCH                     '2
2800       ----      ----      ----      ----        '2    UNCH                     '2
2900       ----      ----      ----      ----        '2     -'1                     '3
3000       ----      ----        '3A     ----        '3     -'1                     '4                       1
3100       ----      ----      ----      ----        '4     -'1                     '5
3200         '4        '4        '4      ----        '6     -'1          38         '7
3300       ----      ----       1'1A     ----       1'1     -'1                    1'2                       1
3400       ----      ----       1'5A     ----       1'4     -'3                    1'7
3500        2'1       2'1       2'1      ----       2'2     -'3          20        2'5           5           7
3600       ----      ----       3'2A     ----       3'3     -'4                    3'7          20          21
3700       ----      ----       4'6A     ----       4'7     -'6                    5'5                       7
3800        6'6       6'6       6'5      ----       7'0    -1'0         100        8'0                     382
3900       ----      ----       9'6A     ----       9'5    -1'4                   11'1                     385
4000       ----      ----      13'1A     ----      13'1    -1'6         550       14'7         296         662
4100       17'3      17'3      17'2A     ----      17'2    -2'1           2       19'3                      96
4200       21'6      23'1B     21'4      ----      22'2    -2'3          26       24'5          20         151
4300       ----      ----      27'7A     ----      27'6    -2'6          11       30'4         123         345
4400       ----      ----      33'7A     ----      34'0    -2'7                   36'7          15         439
4500       ----      ----      40'4A     ----      40'4    -3'2                   43'6                     961
4600       ----      ----      47'4A     ----      47'6    -3'3                   51'1                     501
4700       ----      ----      55'0A     ----      55'2    -3'4                   58'6          28          54
4800       ----      ----      62'6A     ----      63'0    -3'6                   66'6                    1128
4900       ----      ----      70'6A     ----      71'1    -4'0                   75'1                       4
5000       ----      ----      79'1A     ----      79'4    -4'1                   83'5                      10
5100       ----      ----      87'6A     ----      88'0    -4'4                   92'4                       1
5200       ----      ----      96'4A     ----      96'6    -4'6                  101'4
5300       ----      ----     105'3A     ----     105'6    -4'7                  110'5                       1
5400       ----      ----     114'4A     ----     114'7    -4'7                  119'6                     100
5500       ----      ----     124'5A     ----     124'1    -5'0                  129'1                       2
5600       ----      ----     133'7A     ----     133'4    -5'1                  138'5                       4
5700       ----      ----     143'3A     ----     143'0    -5'1                  148'1
5800       ----      ----     152'7A     ----     152'4    -5'2                  157'6                      10
5900       ----      ----     162'3A     ----     162'1    -5'1                  167'2
6000       ----      ----     172'0A     ----     171'6    -5'2                  177'0
6100       ----      ----     181'6A     ----     181'4    -5'2                  186'6
6200       ----      ----     191'4A     ----     191'2    -5'2                  196'4
6300       ----      ----     201'2A     ----     201'0    -5'2                  206'2
