,0,1,after4_date
42,0.11222277209563843,0.03558908846961442,2009-09-30
43,0.12205417154854739,0.0634871446531394,2009-10-05
44,0.059838258695673906,0.0526547340163872,2009-10-14
45,0.056882582063826126,0.07780752520162791,2009-10-22
46,0.0963184748708175,0.02951129665646462,2009-10-28
47,0.1372486223942604,0.028451667991525317,2009-11-02
48,0.04179458943350503,0.059402333294891946,2009-11-17
49,0.07087626847821434,0.023827535861218732,2009-11-27
50,0.058254494828488296,0.04806904232591905,2009-12-04
51,0.07490169257563638,0.0903575221648087,2009-12-24
52,0.10814242855750876,0.09777221837149647,2010-01-13
53,0.072688107477131,0.010906009729017742,2010-01-16
54,0.08567166353511715,0.07068140592974222,2010-01-22
55,0.03247495611804069,0.048333522841203465,2010-01-23
56,0.12452349727515852,-0.02669317704172178,2010-02-08
57,0.10962858413807723,0.020458674344440868,2010-02-11
58,0.13765185689434944,0.03441004404491149,2010-02-12
59,0.17002630860743484,0.08132861387142963,2010-02-27
60,0.08587509269332606,0.04469804009764165,2010-03-05
61,0.18432399702980634,0.1466879765927601,2010-03-13
62,0.20005087474483277,0.04119768380083198,2010-03-16
63,0.10097803926034378,0.02153501041084161,2010-03-18
64,0.21968113461853792,0.09333075710422878,2010-03-19
65,0.06502689250269927,0.0032566347186764816,2010-03-24
66,0.18563759901231472,0.058474121661449226,2010-03-25
67,0.15548292193614494,0.04872115251684002,2010-03-30
68,0.2081110471116742,0.11858723500659712,2010-03-31
69,0.06646427647442807,0.0041400467449361055,2010-04-02
70,0.1392984936310056,-0.007300818834012669,2010-04-06
71,0.09482588616022315,0.04742894499787054,2010-04-07
72,0.12753204067314414,0.04204215617098632,2010-04-08
73,0.12610346405833195,0.07833347056722877,2010-04-10
74,0.18811458821145166,0.11143929910290497,2010-04-13
75,0.15455415569422984,-0.02470028722384895,2010-04-15
76,0.08514587984827957,0.047844565040201785,2010-04-17
77,0.14861120268760833,0.045166054562123636,2010-04-21
78,0.17593953594927408,0.12002614746626951,2010-04-22
79,0.14474013458599638,0.156326311446305,2010-04-24
80,0.10501700298541777,-0.03262132585465595,2010-04-26
81,0.1535353682037872,0.14183661787461826,2010-04-28
82,0.0795662383987762,0.08278748904644867,2010-04-30
83,0.12413477660625447,0.16540104774949002,2010-05-01
84,0.1170360832194135,0.05511776280095296,2010-05-04
85,0.1244614905772955,-0.018447355477831565,2010-05-06
86,0.08464332461766258,0.07398868835177393,2010-05-14
87,0.09820794722733603,0.038270659214916944,2010-05-18
88,0.20153027751871472,0.11157973032398802,2010-05-20
89,0.15978009422302367,0.07748561234401974,2010-05-21
90,0.14745852356649497,0.011470836105679588,2010-05-25
91,0.24462935374124029,0.0033003629828383873,2010-05-26
92,0.1975958392656046,-0.0681977368607465,2010-05-27
93,0.13393811076221612,-0.022877032737242373,2010-05-28
94,0.153261463085218,-0.02585348440423002,2010-05-29
95,0.15838162374177076,0.041838004645775514,2010-06-03
96,0.1394614260730455,0.045353615174955,2010-06-04
97,0.1586734171368571,0.06767634430303314,2010-06-05
98,0.1357400861377934,0.06599062710005359,2010-06-06
99,0.13193363849470283,0.019258612353853892,2010-06-09
100,0.023259977194426622,-0.0026659249970065373,2010-06-11
101,0.1784737121085031,0.03364495553383813,2010-06-15
102,0.12628398704032603,0.02172052601755553,2010-06-17
103,0.09443564459409615,0.10770736530797755,2010-06-21
104,0.0751959912922712,0.026535712342340454,2010-06-22
105,0.10031565171878233,0.056276133526330395,2010-06-23
106,0.05595565805597457,0.0014153091156109123,2010-06-25
107,0.10374280975471639,0.027778017069017148,2010-06-28
108,0.1610745736924329,0.10665902583499878,2010-07-01
109,0.09410450124666592,0.027428945199976257,2010-07-02
110,0.09196643172921341,0.05641199243741655,2010-07-03
111,0.1876827067989973,0.09080517326091468,2010-07-06
112,0.1324602376740279,0.06614098147231681,2010-07-15
113,0.14199642705447424,-0.011090961474212095,2010-07-20
114,0.07005024911284442,0.03587090728525901,2010-07-21
115,0.15977667111943114,0.028089927640040414,2010-07-30
116,0.072122471557487,0.052105039352216866,2010-07-31
117,0.14212590721864476,0.06152271488205978,2010-08-04
118,0.030677787802441122,0.035922092727542196,2010-08-09
119,0.056854976666459695,0.08686956474785086,2010-08-12
120,0.10931526836260198,0.012817990290085146,2010-08-13
121,0.20258643204568444,0.15930380740241637,2010-08-20
122,0.155094942538281,0.13288807610820702,2010-08-23
123,0.10467007666587515,0.03665275116069032,2010-08-24
124,0.11358473031637259,0.05988959968418056,2010-08-27
125,0.06313633830941805,0.0794651826608874,2010-08-31
126,0.1400085724283294,0.0019212408751017565,2010-09-01
127,0.17715061862307646,0.16330936845175206,2010-09-02
128,0.09353912357928615,0.08408428633619591,2010-09-03
129,0.13508186714050907,0.04499706921815243,2010-09-08
130,0.1485787212252517,0.08092884106261075,2010-09-10
131,0.2058526412033088,0.03459514704522612,2010-09-15
132,0.22075322069527034,0.13912440485298333,2010-09-17
133,0.08641649842293524,0.11136121614067986,2010-09-18
134,0.1722733328899185,0.1413793209040246,2010-09-24
135,0.11001665636406902,0.012393278334723569,2010-09-25
136,0.1747606100296012,0.1213319144981395,2010-10-01
137,0.03442678353841048,0.06120691993557978,2010-10-02
138,0.09884416288058397,0.006612406238084013,2010-10-06
139,0.15919799185624228,0.10347336729838011,2010-10-07
140,0.1659521931993146,0.20434377911353038,2010-10-14
141,0.04654038013532578,0.010670869477471442,2010-10-15
142,0.17894486137893176,0.12974437379479253,2010-10-22
143,0.12438193180673374,0.12924719107468777,2010-10-27
144,0.17427957765005658,0.06828128442987545,2010-10-29
145,0.13556721168009292,0.05414256799428516,2010-11-04
146,0.21533762822239777,0.15083816784278714,2010-11-05
147,0.23345663513178994,0.06296548500746513,2010-11-12
148,0.08620109691559896,0.04199299952295987,2010-11-16
149,0.20200479244296704,0.18326177303612595,2010-11-19
150,0.1295824932662607,-0.0010099531833965465,2010-11-23
151,0.13529634280884018,0.14900403140200413,2010-11-25
152,0.13405779489211672,-0.0037949787210734397,2010-11-30
153,0.2837460514025835,0.009813746390103231,2010-12-03
154,0.19469540689129544,0.06531107373064693,2010-12-10
155,0.09569861140802038,0.07251568918937808,2010-12-14
156,0.0963494317712262,0.10094049872100044,2010-12-15
157,0.12056106113828917,0.12254275849664309,2010-12-16
158,0.032722421605758376,0.027516629546441754,2010-12-24
159,0.05292022074255582,0.013490171848991282,2010-12-31
160,0.10741732720420992,0.1317894893800318,2011-01-13
161,0.1141435622055414,0.1467481004945663,2011-01-14
162,0.10963734438577734,0.09629265775719853,2011-01-22
163,0.16467358622259656,-0.05847536410816544,2011-01-28
164,0.13553572886425108,0.14005864202617901,2011-01-31
165,0.15276070976272962,0.1350797772065025,2011-02-07
166,0.15208350864386636,0.12103837032712399,2011-02-11
167,0.0936654286851449,0.07670568749084601,2011-02-15
168,0.015908090500722612,0.01565426354297262,2011-02-16
169,0.16283732797740214,0.04565095428214825,2011-02-17
170,0.17022096065430736,0.036503770392879234,2011-02-18
171,0.06890021219155129,0.07550741224978565,2011-02-19
172,0.13836664879235877,0.09355640526863027,2011-02-23
173,0.06185060132081406,0.10639395792550756,2011-02-24
174,0.14005310153901462,0.10607892289972123,2011-03-01
175,0.07107858712659958,0.05086947706106756,2011-03-02
176,0.1880690733435837,0.13922311506879614,2011-03-03
177,0.06749059651090686,0.1498766429365497,2011-03-05
178,0.10670024302340236,0.0976790516126214,2011-03-08
179,0.09822240508390209,0.0782026656872131,2011-03-09
180,0.13209231425837106,-0.010459844699212614,2011-03-11
181,0.19125891729790598,0.12363627659611304,2011-03-12
182,0.1291876654468431,0.1392674348136439,2011-03-15
183,0.16591887713915676,0.08613602238662574,2011-03-16
184,0.17254469245473733,0.05219435322357716,2011-03-17
185,0.18979554748346553,0.11561152519682813,2011-03-18
186,0.08563111692043823,0.04475436997990912,2011-03-21
187,0.27083119181977905,0.050256387305663806,2011-03-22
188,0.06585507665361982,0.03719680426164445,2011-03-23
189,0.13287406685321534,0.007752925183701128,2011-03-24
190,0.096717688647776,0.17241967966279764,2011-03-29
191,0.12262308161107392,0.13280717506992298,2011-03-30
192,0.02673189975412219,0.06209880344455021,2011-03-31
193,0.24521152110839878,0.17296767625391032,2011-04-01
194,0.03496979303243758,0.028404105982148726,2011-04-13
195,0.07327805908683081,0.02747327847943774,2011-04-20
196,0.06431481637764262,-0.0023477569129417082,2011-04-26
197,0.16250705789690043,0.21534819966536772,2011-04-29
198,0.11699368527853474,0.12290706181687258,2011-05-03
199,0.056115480153114274,0.09454282041434528,2011-05-09
200,0.07391164013289085,0.05453482867933268,2011-05-13
201,0.08071178128992126,-0.013932566880062804,2011-05-14
202,0.061765733131893326,0.11233456123320354,2011-05-16
203,0.18048572828323464,0.03581418392753789,2011-05-17
204,0.12209471525922436,0.006783197812188205,2011-05-18
205,0.10536524448250383,0.012008796099169366,2011-05-19
206,0.18978394614631092,0.08637269564413826,2011-05-21
207,0.16387646276887594,0.053261759607560244,2011-05-24
208,0.23034502440189045,0.042499086511384364,2011-05-27
209,0.12278872411345686,0.08572441401862825,2011-06-02
210,0.11864499261586747,0.050206162831372164,2011-06-03
211,0.10792770265062464,0.0915008103995285,2011-06-06
212,0.06227839197826165,0.06144090179246954,2011-06-08
213,0.04701823778188879,0.04949976721648228,2011-06-10
214,0.20842411101074906,0.14879689406960853,2011-06-15
215,0.15842725537060315,0.1977243599826899,2011-06-17
216,0.055363461951013195,0.023920704308208217,2011-06-20
217,0.20612521123048547,0.01582276371436071,2011-06-21
218,0.14400151533505048,0.03247734225596078,2011-06-22
219,0.12044820045821569,0.017444763041258308,2011-06-24
220,0.052233470321991306,0.0066850212415168935,2011-06-25
221,0.1176031446657457,0.005343017550794207,2011-06-27
222,0.10545613650002003,0.04902565687550583,2011-06-28
223,0.10182295792122753,0.049130050125708105,2011-07-02
224,0.25544708962046914,-0.01070541944649666,2011-07-06
225,0.2747572634768661,-0.013772937762273313,2011-07-08
226,0.22162672718238724,-0.015080181947309469,2011-07-09
227,0.1931007292320574,-0.02429626685988875,2011-07-12
228,0.22433429505949892,-0.029910186738223998,2011-07-13
229,0.10905083834984272,-0.008667283026363905,2011-07-14
230,0.30793186468148015,0.030209006733211967,2011-07-15
231,0.12592307936466188,-0.012201087480964,2011-07-16
232,0.10214240432749158,-0.003800339069154785,2011-07-18
233,0.1944724445252953,-0.03241433571591372,2011-07-19
234,0.20544417973411477,-0.008193345595165316,2011-07-20
235,0.20400792644473914,-0.05143615676512513,2011-07-21
236,0.10178704929004632,-0.025943441546627203,2011-07-22
237,0.08154529254303192,0.008176704274144396,2011-07-23
238,0.23607016463063618,-0.016996674990047148,2011-07-25
239,0.19648255041613563,-0.06116077246308272,2011-07-26
240,0.21737240858652165,-0.028837224524046794,2011-07-27
241,0.26030307742254194,-0.005074800709924309,2011-07-28
242,0.2991188482655228,0.11514141632744347,2011-07-29
243,0.24270964528084693,0.010800148607776573,2011-07-30
244,0.11009462403607795,-0.04287229293427943,2011-07-31
245,0.13667926939483874,-0.023972112983651005,2011-08-01
246,0.2045248899087617,-0.06701683742396433,2011-08-02
247,0.24259725012612562,-0.02508226861854014,2011-08-03
248,0.27355431354660736,0.08814851329207624,2011-08-04
249,0.11252512564622145,-0.049442112102181676,2011-08-05
250,0.16208552761998227,0.013290553435190647,2011-08-06
251,0.1568288315399944,0.05808379641126541,2011-08-09
252,0.2042310851270957,-0.014330010620763563,2011-08-10
253,0.23779113452301853,-0.018660622954940656,2011-08-11
254,0.23332005969173286,0.005050134893366033,2011-08-12
255,0.2043273766710844,-0.04630975387616313,2011-08-13
256,0.13611810542134822,-0.015943083344745868,2011-08-14
257,0.24442900464699116,0.03947004444159526,2011-08-16
258,0.10901586126461867,0.06054712763880676,2011-08-17
259,0.18227989602423905,0.03061381029984105,2011-08-18
260,0.15782087935022512,0.0004503758523768898,2011-08-19
261,0.23426674364605812,0.018421677734938444,2011-08-20
262,0.1820193849029702,-0.05245565845453489,2011-08-23
263,0.20240109393987482,-0.014196908917209974,2011-08-24
264,0.1878614368416323,-0.029756489464665786,2011-08-25
265,0.2892943625496207,-0.04068080401705562,2011-08-26
266,0.17199198098017082,-0.051238141721735894,2011-08-27
267,0.1713855718110383,-0.004861157198554999,2011-08-30
268,0.18595378561402068,-0.06390542729665778,2011-08-31
269,0.2068114526807185,0.02186685144049996,2011-09-01
270,0.21340308125810817,-0.0016064656443675477,2011-09-02
271,0.1645476716682831,-0.04825146315194179,2011-09-03
272,0.28110075214882335,-0.06046129246556281,2011-09-07
273,0.12942428872192338,0.016929894924960436,2011-09-08
274,0.19949317607308542,-0.020362183286132887,2011-09-09
275,0.12198002630184661,-0.010557144955437355,2011-09-10
276,0.3386167906555559,0.030242068517074956,2011-09-13
277,0.25872484710460203,0.010816119558560258,2011-09-14
278,0.1866653980470931,0.032404050522471195,2011-09-15
279,0.16042738593931843,-0.02670942873776823,2011-09-16
280,0.3208077572645268,0.012809796659539968,2011-09-17
281,0.03141011412766434,0.054648349660155575,2011-09-19
282,0.2528756832469696,-0.0035254636411579557,2011-09-20
283,0.2565106150835961,-0.01799214178379859,2011-09-21
284,0.2267328063097668,-0.0010473344065871598,2011-09-22
285,0.19233171272817515,-0.05052299248401337,2011-09-23
286,0.12493621393526806,-0.03291220166692155,2011-09-24
287,0.07374840504513998,-0.02921381477101842,2011-09-26
288,0.0849349196523762,0.0006212672713503987,2011-09-27
289,0.24770456413563718,-0.015277419932863322,2011-09-28
290,0.2656097859984788,0.007199845972371691,2011-09-29
291,0.33406936228078865,-0.039162414637304244,2011-09-30
292,0.2705261190813696,-0.07357771203458958,2011-10-01
293,0.13770114774472436,-0.023147504168004852,2011-10-03
294,0.20687196422508572,0.09242694700271235,2011-10-04
295,0.24273129317621447,-0.023182228945010347,2011-10-05
296,0.24874370365012843,-0.06841360865343353,2011-10-06
297,0.15276605409982857,-0.03925845355407608,2011-10-07
298,0.30155817327956635,-0.06046317258424562,2011-10-08
299,0.11267842044226392,0.007459859773175536,2011-10-11
300,0.2399443947552475,-0.022989978041678433,2011-10-12
301,0.17018762002764531,-0.004131915255639693,2011-10-13
302,0.17359386317878545,0.09959064015313908,2011-10-14
303,0.2091131721552695,-0.08532149054020742,2011-10-15
304,0.14840209047896843,0.008858482394175176,2011-10-16
305,0.18708593568448084,0.08090947910646805,2011-10-17
306,0.23462363985056683,-0.041875112099173266,2011-10-18
307,0.290531047727707,0.0011687318987433015,2011-10-19
308,0.18114326014011303,0.011396196386081683,2011-10-20
309,0.3509561408661593,-0.04715474487264087,2011-10-21
310,0.20262176878729476,-0.0630230125306481,2011-10-22
311,0.32764448403293295,-0.06107184428605787,2011-10-25
312,0.2906593269273978,0.025105792676043733,2011-10-26
313,0.3315725438856422,0.023629753037353225,2011-10-27
314,0.23815330253124856,-0.03105717079146406,2011-10-28
315,0.08825435953926788,-0.004473844864765699,2011-10-29
316,0.036905616376087455,0.0010987094017748337,2011-11-01
317,0.3021536684485096,-0.07756476620122219,2011-11-02
318,0.22864498494141336,-0.015547007212402502,2011-11-03
319,0.16259555858691171,-0.04245139086738861,2011-11-04
320,0.1549499921705361,-0.03379827926055326,2011-11-05
321,0.28933837182722094,-0.05697059521006416,2011-11-09
322,0.2583518979849365,-0.041040254511129984,2011-11-10
323,0.27988628524132975,-0.05760331452570046,2011-11-11
324,0.2807773585909747,-0.017690521821454912,2011-11-12
325,0.2515843178554401,-0.04490755893738022,2011-11-15
326,0.3264711582243561,-0.05686570820714123,2011-11-16
327,0.2318950577109516,-0.05969192269118658,2011-11-17
328,0.2365880642269319,-0.06389989568595136,2011-11-18
329,0.21568967549857207,-0.034624747494589034,2011-11-19
330,0.1669053954069077,-0.05879704595383206,2011-11-21
331,0.26530140803164826,-0.06999177929688807,2011-11-22
332,0.28882664935522534,-0.013286540489577364,2011-11-23
333,0.10758679630808751,0.011231807699056936,2011-11-24
334,0.05777653405382435,-0.011017923539844494,2011-11-28
335,0.3099663842442698,-0.011967106164405654,2011-11-29
336,0.2772737450456421,-0.026121940823222854,2011-11-30
337,0.238802755870328,-0.04536672578485027,2011-12-01
338,0.2622444347087004,-0.05895624445013558,2011-12-02
339,0.3092397343003077,0.0309495780685161,2011-12-03
340,0.22863115591329508,0.02467905256927115,2011-12-06
341,0.33330691236633386,-0.05790986142065779,2011-12-07
342,0.2295420846050786,0.037226284599706935,2011-12-08
343,0.3279050780927854,0.07419286376351136,2011-12-09
344,0.2968127778245204,0.037316972327830024,2011-12-10
345,0.2579542423813729,-0.013329818865385217,2011-12-13
346,0.368403259420836,0.0425726520353947,2011-12-14
347,0.4430872100737965,0.09781595046553306,2011-12-15
348,0.3220105988470855,0.011290084546439531,2011-12-16
349,0.34159621400687906,0.050651455901579545,2011-12-17
350,0.23660013329286847,0.028519657135291695,2011-12-20
351,0.3909105573151795,-0.06731367227171048,2011-12-21
352,0.2942065130495282,-0.02738360020016681,2011-12-22
353,0.37759304604959976,-0.08398479885930107,2011-12-23
354,0.26668746445619584,-0.04838614413375096,2011-12-28
355,0.3000554441090502,-0.06097348225658979,2011-12-29
356,0.26815701056667735,0.005009512905240346,2011-12-30
357,0.20131549974503285,-0.005747675714813668,2011-12-31
358,0.3377562522813183,0.0016069277609256619,2012-01-04
359,0.32838680606938064,-0.011585891994977919,2012-01-05
360,0.3034698152562921,-0.05143035448558284,2012-01-06
361,0.28824614501145607,-0.0685498495272501,2012-01-07
362,0.3168057017595333,-0.01690247064834563,2012-01-10
363,0.38848670807023833,-0.07245009976674478,2012-01-11
364,0.23267070387583072,0.007502077983159721,2012-01-12
365,0.2167701064072805,-0.027201609625776103,2012-01-13
366,0.2675057285952062,-0.05137527869415707,2012-01-14
367,0.09922257383653567,-0.05260582033567195,2012-01-17
368,0.23110511719936763,-0.05041197138759735,2012-01-18
369,0.23490708222498194,-0.013908070037586116,2012-01-19
370,0.31669232992215607,-0.04890950454995773,2012-01-20
371,0.29545150164138295,-0.049522750879416176,2012-01-21
372,0.3112264416797878,-0.04040713583773069,2012-01-24
373,0.2312813864872465,-0.050822690120924746,2012-01-25
374,0.2970810013184721,-0.005252229460022738,2012-01-26
375,0.2997817493044415,-0.006359054021517342,2012-01-27
376,0.30220027751916717,-0.020335531865780694,2012-01-28
377,0.28643082425218913,-0.08948432717272867,2012-01-31
378,0.36820225471337437,-0.002972664060389764,2012-02-01
379,0.30833776533025176,0.02864676846101905,2012-02-02
380,0.09105759084718427,0.045441754769293505,2012-02-03
381,0.28988795600060013,0.0192126138141574,2012-02-04
382,0.25588522078234593,-0.014418529392217596,2012-02-06
383,0.35454330833855296,-0.0764817360896613,2012-02-07
384,0.28093396020938866,-0.013432860217231224,2012-02-08
385,0.38703104055582194,0.024456895020343882,2012-02-09
386,0.41725091545829324,-0.0022674330865490645,2012-02-10
387,0.34114148262870014,-0.07089183156513354,2012-02-11
388,0.24114096872762447,0.028057428364801556,2012-02-14
389,0.2947564520843271,-0.052026063859671574,2012-02-15
390,0.4992146774135113,0.03821062217927259,2012-02-16
391,0.30987670210856855,0.0033712207474229593,2012-02-17
392,0.2941112340671413,0.03810666508557704,2012-02-18
393,0.3238373819030641,-0.05062636391319171,2012-02-22
394,0.3751333296796269,-0.06516841528852718,2012-02-23
395,0.34941201398191,-0.027000244703153993,2012-02-24
396,0.2695460193248104,0.01971102893212564,2012-02-25
397,0.12698584261379836,-0.048368592513833464,2012-02-27
398,0.3048703797287119,-0.0471935920492731,2012-02-28
399,0.29132076878055807,-0.022730185299578445,2012-02-29
400,0.28134677121767465,-0.037707809334237785,2012-03-01
401,0.24053668910832002,-0.04929384310935921,2012-03-02
402,0.15409508745657202,-0.04406593286789118,2012-03-05
403,0.18340124716041253,-0.02955580553413935,2012-03-06
404,0.3431964828886309,-0.05583765538266848,2012-03-07
405,0.29651290897134497,0.004889197319783569,2012-03-08
406,0.29492650101387896,-0.031874360040985886,2012-03-09
407,0.16455103110784303,0.24522055889530972,2012-03-10
408,0.34692918998684863,-0.04668217852057696,2012-03-13
409,0.3463152419304061,-0.007766772799919612,2012-03-14
410,0.28658781281044693,-0.036715258697231204,2012-03-15
411,0.23841555100983797,0.04643522651102786,2012-03-16
412,0.3363426283161978,-0.027197445891646715,2012-03-17
413,0.11284880131633528,0.06660717239255853,2012-03-18
414,0.08317970281633898,0.03950166878474807,2012-03-19
415,0.30441350731909134,0.028823386830848664,2012-03-20
416,0.3392510366182207,0.012331661513978546,2012-03-21
417,0.26309226435372274,-0.06105347829428213,2012-03-22
418,0.20400411010217862,0.13408053022389047,2012-03-23
419,0.2914869915250253,-0.060202886611956025,2012-03-24
420,0.27725270898328214,0.014298402910584611,2012-03-27
421,0.23228030357073276,-0.05222599684259691,2012-03-28
422,0.38372748007417584,-0.0206706667187241,2012-03-29
423,0.3068222980969709,-0.04755696137258507,2012-03-30
424,0.3519445287272704,0.08297054137667745,2012-03-31
425,0.33691893513112486,-0.04040219853661052,2012-04-03
426,0.299256199304433,-0.020620842723424838,2012-04-04
427,0.36720341115553173,-0.02745884317589526,2012-04-05
428,0.31622199754660446,0.06874591026020498,2012-04-06
429,0.3202271093630435,-0.02862858384366231,2012-04-07
430,0.239084956308497,0.0004011153409272381,2012-04-10
431,0.19270585173278335,0.0009353088288011364,2012-04-11
432,0.35216479089016267,-0.0341118760632991,2012-04-12
433,0.22825819458293292,0.0669334769580368,2012-04-13
434,0.27024751820114923,-0.032853602789402345,2012-04-14
435,0.23281543230520943,-0.028896816756812625,2012-04-15
436,0.18725736013809166,0.14247911409508557,2012-04-16
437,0.1546607906400202,0.029502048881339123,2012-04-17
438,0.2535264934185853,-0.013851411904477074,2012-04-18
439,0.20595108120749672,0.029652379394490006,2012-04-19
440,0.3080322554810764,-0.00420630197850924,2012-04-20
441,0.12753372689363532,0.05757830416839242,2012-04-21
442,0.20966812544526847,0.13921694955956543,2012-04-23
443,0.3935135697129154,-0.006900777817030965,2012-04-24
444,0.2464541994726452,-0.03762457536300223,2012-04-25
445,0.28338780467578084,-0.055899750146587567,2012-04-26
446,0.33533618475070337,-0.0417784651062449,2012-04-27
447,0.27373380585527274,-0.011998254046043239,2012-04-28
448,0.08264882894869377,0.09388284300914734,2012-04-30
449,0.27542650383743905,-0.027866664595649564,2012-05-01
450,0.260546653331051,-0.03826110942722193,2012-05-02
451,0.2915095277033113,-0.027883422808015243,2012-05-03
452,0.28722030808641613,-0.026889326695281084,2012-05-04
453,0.34267568859786807,0.047569778776676584,2012-05-05
454,0.38869881809201384,0.0006318454828636574,2012-05-07
455,0.4312566944696536,0.015728992824034307,2012-05-08
456,0.29854675453741364,0.08987059807548692,2012-05-09
457,0.24440980806069493,-0.06794584674800067,2012-05-10
458,0.30271798204972533,0.05988884272199441,2012-05-11
459,0.29955302815016416,-0.07375964060580152,2012-05-12
460,0.14387516575438264,0.029333128436457634,2012-05-14
461,0.27885209435699826,-0.023672381669426895,2012-05-15
462,0.268155636766749,-0.01269053860390387,2012-05-16
463,0.15401941335356992,-0.02164862964339785,2012-05-17
464,0.18584620975975,0.012580426601887898,2012-05-18
465,0.2063795467901626,0.049771623719900224,2012-05-19
466,0.09325534067230937,0.18027471634323927,2012-05-21
467,0.2880309341839694,-0.004174124669956362,2012-05-22
468,0.3722741629084571,0.056558194252326256,2012-05-23
469,0.2941553908044486,-0.02086471345694426,2012-05-24
470,0.2744208282657442,-0.018004842687971406,2012-05-25
471,0.19823201335250024,-0.023139513716320243,2012-05-28
472,0.32188672617931463,-0.03468520355378257,2012-05-30
473,0.4382440535669949,-0.023411866685400833,2012-05-31
474,0.40673527936087567,-0.009119465935690473,2012-06-01
475,0.3509352805962923,0.0337298686343942,2012-06-02
476,0.12461857022004107,0.12609354302819184,2012-06-03
477,0.1799175428608182,0.1336184445494617,2012-06-04
478,0.34408975023832894,0.01115997434654143,2012-06-05
479,0.31016243498771107,0.060455882539552606,2012-06-06
480,0.3162306114251934,0.020866040485467335,2012-06-07
481,0.2300325229308363,0.021295702892412477,2012-06-08
482,0.19235073310025322,0.013996308906886804,2012-06-09
483,0.1773237955446428,0.05259508094064155,2012-06-10
484,0.27370976861561913,-0.011400279646581761,2012-06-12
485,0.3774888732675379,-0.06301928922810035,2012-06-13
486,0.35465717261797963,-0.05652780676308868,2012-06-14
487,0.35996040775822363,0.018311805047754835,2012-06-15
488,0.4188950024224004,-0.02561510245818812,2012-06-16
489,0.2286574512945479,0.022277736576046078,2012-06-19
490,0.27146093398776966,-0.02126186103678084,2012-06-20
491,0.33377921277034045,-0.03908463501296394,2012-06-21
492,0.22782735958861688,0.01851976286903535,2012-06-22
493,0.2421660807447535,-0.02717172282735663,2012-06-23
494,0.08817388990627907,0.08789920690156386,2012-06-25
495,0.1859934420576555,-0.006043606716692653,2012-06-26
496,0.20565163594496763,-0.04655653528945965,2012-06-27
497,0.2875178469084539,-0.05784743553340831,2012-06-28
498,0.2765862216990557,-0.04955687140454374,2012-06-29
499,0.28309822841278554,-0.020786882585320316,2012-06-30
500,0.2790257050947031,0.021172492501567653,2012-07-03
501,0.291479961377989,-0.015298106773435119,2012-07-04
502,0.21527345314437119,0.016892222583016377,2012-07-06
503,0.2699601935985326,0.019690767441187033,2012-07-07
504,0.1649785178436597,0.033981290908844025,2012-07-08
505,0.3244110645095528,-0.011371771610328468,2012-07-10
506,0.23443450293105939,-0.021134210553550303,2012-07-11
507,0.2896982679018441,0.057800015687080986,2012-07-12
508,0.26149219738894836,-0.008827559005779946,2012-07-13
509,0.35220589568372784,0.0008217957861277081,2012-07-14
